ID,MLR,ANN,GWR,GWANN,AGWNN
436,2.088347093,1.97183381,1.180045799,1.047720321,0.815029085
437,1.962101553,1.839101904,1.171799208,1.050300778,0.828014637
438,2.027349671,1.915803586,1.137262994,0.981392633,0.761075822
439,1.965447694,1.845761823,1.14673721,1.034912234,0.847681103
440,2.074472028,1.952742806,1.405362456,1.255011108,1.030066204
441,2.141595916,2.022496159,1.334493151,1.20181543,1.008408229
442,2.098953483,1.973117174,1.418380698,1.279482591,1.139256009
443,2.174783561,2.045249292,1.647422172,1.505676137,1.33861747
444,2.138148651,2.021622454,1.17627559,1.013396807,0.789566033
445,2.233638547,2.116468804,1.273619014,1.153424772,0.969642948
446,2.156093322,2.027014395,1.294693514,1.148732326,0.924975017
447,2.172822686,2.040118975,1.478614046,1.324279997,1.192390089
448,2.037167811,1.923138669,1.209903385,1.069548389,0.870536082
449,2.063476379,1.94360081,1.232836007,1.116752916,0.91787167
450,2.031808612,1.914807983,1.35739732,1.235389045,1.049689099
451,2.176516175,2.057383797,1.559005767,1.412367912,1.244884381
452,2.046966483,1.930123958,1.13046526,0.960226028,0.781427249
453,2.047399371,1.930971974,1.069281596,0.943243198,0.723839359
454,2.250244212,2.137020478,1.507317509,1.367803464,1.18208525
455,1.970265259,1.847174538,1.14948541,1.005943771,0.884388837
456,2.099863663,1.978808597,1.379025696,1.247172491,1.032263922
457,2.081203718,1.967670999,1.152958673,1.02571253,0.829154481
458,2.058887391,1.936724414,1.074867757,0.942666042,0.696191168
459,2.221857846,2.104873322,1.611337236,1.500842219,1.244241085
460,2.100699695,1.986846501,1.179440379,1.020198767,0.762241742
461,2.136535597,2.01031071,1.283546754,1.107232376,0.861623076
462,2.01512129,1.889823184,1.09548233,0.947689634,0.719413389
463,2.134376077,2.01504554,1.171750887,1.022159567,0.798089393
464,2.076458856,1.958539283,1.461344279,1.324547139,1.132165218
465,2.067063177,1.956142007,1.165669918,1.011262214,0.814250543
466,1.989342006,1.876849416,1.179915863,1.056099237,0.814015837
467,1.991867247,1.86079779,1.289123281,1.162098578,0.956135757
468,2.101755439,1.978300198,1.34659354,1.208432701,1.007028729
469,1.995131147,1.878425492,1.200008723,1.091093301,0.871179221
470,2.180145285,2.05223087,1.655522998,1.505418986,1.325964841
471,2.036956493,1.915514345,1.256997318,1.129071429,0.913433257
472,2.066167575,1.941590162,1.115342674,0.957362112,0.788216691
473,2.029733186,1.902838199,1.054592834,0.91460512,0.722162197
474,2.010478126,1.904366714,1.131056342,0.961534897,0.768904482
475,2.082452604,1.961849552,1.058498685,0.94139344,0.72999472
476,1.931738937,1.823882003,1.056924946,0.940894185,0.678409367
477,2.186714037,2.065351961,1.373693859,1.260890969,1.02988849
478,2.095597686,1.972242031,1.273865918,1.142085911,0.95959468
479,2.100679622,1.982801391,1.439768929,1.28727057,1.073678473
480,2.108926892,1.998461899,1.214624323,1.082269707,0.914187332
481,2.066536944,1.95019052,1.102274108,0.981489759,0.739462789
482,1.908074724,1.784164088,1.210270085,1.060599583,0.825900771
483,2.120533565,1.995658409,1.373046357,1.24833904,1.049142445
484,2.095052044,1.974619388,1.228284319,1.094480606,0.912325544
485,2.01367016,1.907050893,1.192380166,1.070385357,0.846538086
486,2.08952248,1.976192203,1.204111071,1.037974634,0.866147965
487,2.010930254,1.886362668,1.268278971,1.117549408,0.936247543
488,2.11052808,1.983657726,1.492513717,1.364483502,1.180069408
489,2.099668067,1.975452641,1.496299154,1.36943927,1.169196131
490,2.053979734,1.924783974,1.101698678,0.961765284,0.746159155
491,2.013427166,1.893993424,1.097577301,0.976257277,0.805108093
492,2.171351356,2.04192343,1.499302022,1.329816202,1.149879502
493,2.180510766,2.059063217,1.574983171,1.431057434,1.228910668
494,2.123063721,1.998058238,1.54553947,1.408945903,1.198025787
495,2.072668185,1.962396781,1.194313559,1.002203834,0.825039792
496,2.07716551,1.956667969,1.158370411,1.021722264,0.864520986
497,2.095642226,1.974021019,1.43762016,1.31913672,1.079526302
498,2.091641277,1.968735151,1.233970658,1.108344635,0.884084109
499,2.112486212,2.003255097,1.242702011,1.107391204,0.918412687
500,2.097723732,1.9712497,1.35958263,1.219059656,1.02524227
501,2.069823281,1.945950516,1.204926447,1.032106716,0.846792372
502,2.061046305,1.947550535,1.184448466,1.002295619,0.845012554
503,2.012089106,1.896723141,1.270343119,1.147200803,0.940784075
504,2.070172182,1.94813785,1.165124165,1.031740431,0.852046555
505,2.085864944,1.967995398,1.174429498,1.028338964,0.834674495
506,2.10679698,1.9892614,1.324057462,1.187332719,0.955984496
507,2.129521314,2.011660019,1.337844866,1.224752214,0.935319415
508,1.99379712,1.875108588,1.407449852,1.273883067,1.093852465
509,2.067364898,1.952039163,1.176888435,1.026891662,0.869890338
510,2.160048354,2.055050603,1.157869093,1.011823212,0.7514133
511,2.097675729,1.972991634,1.326502366,1.178751994,0.970254171
512,2.145679542,2.032301064,1.112320787,0.943946142,0.727457696
513,2.117373861,1.99193081,1.107591987,0.960943112,0.747941136
514,2.028562167,1.909112458,1.232008443,1.102433455,0.907493946
515,2.08273105,1.964469957,1.217631001,1.042309062,0.87716624
516,2.052955343,1.932709922,1.150469618,1.016956292,0.828736138
517,2.133948344,2.020795184,1.121940804,0.964133864,0.743020546
518,2.000000633,1.890154325,1.037968242,0.915344382,0.691993116
519,2.109519724,1.997266548,1.285461402,1.141181295,0.884680205
520,2.052516125,1.928727548,1.257086755,1.148213598,0.905584516
521,2.054114349,1.927719374,1.236645904,1.104644636,0.902679534
522,2.107031556,1.990509327,1.137622373,0.980156541,0.785846936
523,2.160355226,2.033784303,1.441329335,1.312288416,1.106475852
524,2.035818931,1.907113132,1.087551103,0.966045708,0.703410277
525,2.017103498,1.89907438,1.111699469,0.965526188,0.807007859
526,2.158565528,2.041644865,1.351820246,1.19622886,0.967569648
527,2.099504718,1.973073295,1.23556766,1.095549344,0.888699178
528,2.158056312,2.035961501,1.233483785,1.118027335,0.908928462
529,2.063663715,1.946057719,1.113444442,0.948942032,0.788719235
530,2.443920951,2.316460633,1.99497492,1.860548551,1.611443745
531,2.078529355,1.958934844,1.277545596,1.121931644,0.935658325
532,2.105696152,1.982537889,1.522615231,1.384634184,1.176383349
533,2.018273086,1.905897598,1.120714958,0.978452509,0.824872206
534,2.169543305,2.052954543,1.61742621,1.464951762,1.241146995
535,2.032918425,1.917301645,1.242491734,1.070643653,0.863971489
536,2.158693311,2.042640486,1.283721514,1.139327445,0.954615759
537,2.103637576,1.990154012,1.153780186,1.008620262,0.808195233
538,2.012181998,1.885714711,1.12353482,0.963076608,0.776179053
539,2.087001777,1.965247455,1.539109504,1.413089172,1.178650539
540,2.104472758,1.982843994,1.153905715,1.028777078,0.857939091
541,2.286962269,2.159328171,1.786493711,1.653879,1.411498138
542,2.032197542,1.906879047,1.235345039,1.11869134,0.905241556
543,2.167383278,2.046319068,1.440466921,1.313163866,1.065931145
544,2.151718831,2.024622842,1.35494437,1.239283815,0.991098825
545,2.070157432,1.957202433,1.199855189,1.071252883,0.851409096
546,2.202704937,2.08878943,1.487695568,1.36548203,1.169962708
547,2.006805375,1.887124654,1.314750615,1.180296075,0.987341242
548,2.039271625,1.92669377,1.063345329,0.91202784,0.722722339
549,2.019534953,1.900494031,1.093097489,0.985458187,0.752086276
550,2.090479736,1.963934162,1.100548039,0.956974805,0.726261372
551,1.955646557,1.838807228,1.100040343,0.960656654,0.750856322
552,2.121100008,1.992681117,1.193061312,1.060921194,0.876507188
553,2.070134385,1.956003997,1.455799792,1.315191416,1.166191619
554,2.149991171,2.010975874,1.159037741,1.05425731,0.782646418
555,2.103291539,1.988952429,1.42166831,1.287126874,1.119928983
556,2.093252569,1.982167232,1.099204884,0.981706316,0.768909885
557,2.110778744,1.987019187,1.364054935,1.244476859,1.056296451
558,2.060059857,1.950465749,1.088582524,0.961414682,0.742012148
559,1.925874127,1.803067229,1.115268576,0.999184772,0.782634287
560,2.079546137,1.956217866,1.321976631,1.158889912,1.017614425
561,2.084442925,1.966828225,1.312554102,1.182447949,1.021136037
562,1.981929653,1.86076972,1.155535567,1.014739784,0.838244886
563,2.000318272,1.88540347,1.236225414,1.098832744,0.923561606
564,2.057563308,1.941671411,1.103387916,0.967255614,0.752456584
565,2.135176775,2.0086785,1.379440076,1.255119199,1.042490463
566,2.178502345,2.061019124,1.596107188,1.457515395,1.211244494
567,2.056575218,1.947071321,1.235191331,1.099924351,0.944664213
568,1.985256826,1.857720366,1.088862946,0.95199357,0.729700338
569,1.903428958,1.786316861,1.044619452,0.925889749,0.762476787
570,2.066677118,1.941081521,1.204686985,1.065988433,0.861891112
571,2.116685274,1.992120973,1.280858107,1.137983257,0.900204749
572,2.009637573,1.895515255,1.246384854,1.097757681,0.93931344
573,2.276381776,2.15239507,1.680205307,1.558119646,1.340764363
574,2.188778922,2.073228453,1.433404444,1.292233287,1.064037596
575,2.079573526,1.955783296,1.32069672,1.173673561,0.998386704
576,2.092421974,1.968495737,1.179993133,1.02185299,0.834839469
577,2.136316425,2.011633816,1.298523239,1.151766259,1.023476827
578,2.081065309,1.972326291,1.11682914,0.948182424,0.779581768
579,2.19621202,2.084930708,1.151412421,1.035559374,0.811333279
580,2.150212384,2.03303213,1.362419611,1.198705557,0.98764203
581,2.22939612,2.099604904,1.649145735,1.506772013,1.279688634
582,2.181957178,2.068335119,1.360743302,1.216396157,1.014221113
583,2.097001887,1.976552332,1.356156473,1.21414822,1.011864021
584,2.008910728,1.894330584,1.116558956,0.962076843,0.772424224
585,2.207919385,2.091749181,1.60767424,1.470664544,1.268340361
586,2.013790362,1.895461357,1.043321456,0.927976968,0.725027137
587,2.11878414,1.993859822,1.080154482,0.936378081,0.722435671
588,2.233166012,2.113352602,1.496404687,1.356885179,1.198487355
589,2.081396431,1.962361841,1.089553292,0.95688951,0.815045284
590,2.146274179,2.028304764,1.247191189,1.100815893,0.868289872
591,2.074971554,1.95776131,1.185177861,1.057460513,0.854932811
592,2.007193414,1.879572254,1.113095757,0.996837197,0.810166161
593,2.180907436,2.060065808,1.211574684,1.027574294,0.789270727
594,1.990564782,1.866826445,1.218691081,1.085749723,0.843383498
595,1.958976103,1.840278974,1.141076488,0.986612548,0.804090876
596,2.136251939,2.007877508,1.348719665,1.226632064,1.042588571
597,2.005996943,1.888378028,1.106604575,0.994632833,0.779008936
598,2.137767064,2.016436578,1.110371286,0.947196811,0.754349561
599,2.200083537,2.081098486,1.429720123,1.294836882,1.07041496
600,1.999965507,1.87037379,1.21479789,1.091186251,0.860414397
601,2.03370233,1.913539616,1.14736863,1.036397176,0.829245162
602,2.092917123,1.974793524,1.075449513,0.934554099,0.792733858
603,2.146412671,2.033336501,1.426719748,1.292130641,1.085488467
604,2.153095593,2.031712883,1.592124898,1.456475005,1.274609391
605,2.063903036,1.94225383,1.268800514,1.133404675,0.938583267
606,2.130164833,2.012221286,1.127946907,0.97451041,0.765252088
607,2.097101957,1.980944584,1.096676679,0.951550897,0.705429183
608,2.110094438,1.987576166,1.548380016,1.408263463,1.219371856
609,2.163160928,2.043514508,1.170475813,1.03115809,0.812841711
610,2.129212805,2.001867661,1.22141801,1.087430503,0.928434574
611,1.994559087,1.869066636,1.180716546,1.065130801,0.84867851
612,2.137878625,2.017107099,1.084679347,0.969738426,0.682341254
613,2.216758196,2.0916405,1.530406595,1.392008254,1.210004062
614,2.012942443,1.899247177,1.053690434,0.896723848,0.681878946
615,2.209847818,2.096257888,1.497151784,1.348879435,1.161357183
616,2.204781508,2.07576989,1.564119641,1.408062506,1.190921137
617,2.090682594,1.962881155,1.144604963,1.014496466,0.795230515
618,2.183823944,2.06949222,1.14979701,1.011629012,0.74119696
619,2.100085579,1.986256457,1.224345644,1.087837845,0.907076233
620,2.096257785,1.972585572,1.3246995,1.195029378,1.016830755
621,2.051329011,1.940131075,1.18183607,1.050899117,0.822028865
622,2.07689781,1.960821634,1.203317701,1.061825633,0.870811687
623,2.102310746,1.985264472,1.140443906,1.038257165,0.839859253
624,2.134732265,2.023495558,1.17365335,1.00364525,0.794856281
625,2.065245897,1.944769861,1.380935077,1.237524768,1.073497066
626,2.150083339,2.031540308,1.440802559,1.31421686,1.055986488
627,1.986025484,1.863713093,1.049192815,0.918738498,0.694612471
628,2.142676685,2.030408312,1.165995062,1.005928414,0.855527261
629,2.027632388,1.903491004,1.092748356,0.939787514,0.797897002
630,2.110354029,1.994029394,1.433375614,1.289188525,1.113348242
631,2.23418535,2.115058646,1.599049908,1.460530169,1.285469304
632,2.108830318,1.982695501,1.471031274,1.331849072,1.095608252
633,2.017108009,1.898595352,1.053795024,0.91753,0.731567221
634,2.059157341,1.943391586,1.252568961,1.081120005,0.93290081
635,2.122941383,2.006569395,1.205615965,1.059086073,0.856036323
636,2.109499396,1.992398962,1.134285935,1.008696057,0.753807853
637,2.02050761,1.900944911,1.191571938,1.047828315,0.845560082
638,2.053584268,1.939827898,1.338108602,1.19504473,1.029709157
639,2.042310585,1.921514716,1.158247138,1.028783158,0.826458546
640,2.143285062,2.033136389,1.165783605,1.018956642,0.847192137
641,2.138493096,2.021664126,1.265080961,1.16297255,0.933657254
642,2.027501453,1.906229239,1.118343501,1.015167144,0.779164795
643,2.272983355,2.153558892,1.75779544,1.622230412,1.417654394
644,2.009075028,1.887987539,1.112292229,0.967047587,0.809993898
645,2.263328882,2.153574553,1.282310868,1.122473581,0.864054054
646,2.01222185,1.898767611,1.130950898,1.007197731,0.793033339
647,1.980397439,1.85209934,1.137482027,1.029233662,0.790018465
648,2.145587584,2.039383479,1.254043751,1.109119848,0.926836204
649,2.112344282,1.989303607,1.189987034,1.066429154,0.823613977
650,2.058310249,1.944907521,1.37323523,1.237535121,1.054448162
651,2.10172909,1.979979323,1.476582822,1.346474161,1.075010948
652,2.069755854,1.944961481,1.31477465,1.188501026,0.952099597
653,2.185109807,2.058673102,1.419318095,1.295875714,1.024196171
654,2.044027846,1.93161313,1.231966143,1.100535995,0.899222779
655,2.044382827,1.938936216,1.082671832,0.935906559,0.737828039
656,2.128818274,2.01185098,1.140369049,1.021830985,0.813019482
657,2.067311084,1.947402912,1.193026048,1.029222029,0.808961313
658,1.958944531,1.828787567,1.163336909,1.05597995,0.79738892
659,2.249079937,2.134882016,1.593925596,1.459983026,1.255342475
660,2.023417453,1.905843983,1.096820122,0.963646756,0.757080487
661,2.052235529,1.942001869,1.395895538,1.27622516,1.062936651
662,2.091145667,1.965763154,1.164550757,1.050366919,0.84648824
663,2.139989439,2.029942506,1.072871607,0.939972431,0.763063916
664,2.109841981,1.978724044,1.199382459,1.063298849,0.852743083
665,2.151360764,2.035017658,1.203410789,1.040243067,0.862329826
666,2.100315425,1.982310595,1.122769855,1.021777561,0.799626365
667,2.02026436,1.893588033,1.040053632,0.910235779,0.679600494
668,2.147343813,2.050168102,1.308418106,1.188730897,0.965999969
669,2.172900837,2.053284506,1.321465607,1.199017501,0.965288126
670,2.047621466,1.933454044,1.170437688,1.032841742,0.808722334
671,2.093088742,1.971390535,1.248212738,1.132978612,0.967678301
672,2.404984752,2.294070515,1.764345378,1.622416154,1.417432927
673,2.083989638,1.972770572,1.146399173,1.004259814,0.820774582
674,2.120298074,1.996758637,1.501145514,1.363313003,1.131771038
675,2.14641624,2.030668268,1.112630136,0.97015129,0.773240506
676,1.955169793,1.830189219,1.088690312,0.951593201,0.772431355
677,2.056356059,1.929043614,1.321892262,1.185853921,0.956534034
678,2.136916737,2.013315024,1.267436207,1.154695296,0.979963379
679,2.039407517,1.914901432,1.037259434,0.876121939,0.704413916
680,2.176185054,2.064394623,1.47563476,1.330247268,1.126469817
681,2.047873799,1.928533336,1.28512692,1.150132738,0.930451841
682,2.062563105,1.932963701,1.44821317,1.300378505,1.107594133
683,2.028093221,1.903196781,1.018574224,0.889200773,0.699700099
684,2.211877862,2.096229533,1.64642909,1.501179558,1.225503117
685,2.055513109,1.943637571,1.154695455,1.034256385,0.842033954
686,2.013405953,1.898368109,1.102724535,0.989739896,0.761206373
687,2.19677161,2.078656667,1.129367171,1.013714663,0.754441321
688,2.165718203,2.046900625,1.452700802,1.31836342,1.092017441
689,2.113069687,1.995804448,1.156097162,0.997848304,0.812804244
690,2.055219155,1.943043105,1.17251562,1.079346996,0.817746897
691,1.990704737,1.880715803,1.064586998,0.945620788,0.660748661
692,1.95715058,1.840680348,1.133231758,1.031661264,0.826811844
693,2.097969286,1.974848244,1.456113354,1.303185591,1.104146966
694,2.129968906,2.014030773,1.150006449,1.042328982,0.762314673
695,2.156518314,2.035603022,1.444889543,1.301654953,1.084764683
696,2.084647551,1.963138984,1.285538595,1.152175699,0.960210319
697,2.047513722,1.92994606,1.168096758,1.03888384,0.824869197
698,2.148738483,2.030369588,1.177043992,1.012595533,0.796706011
699,2.016193473,1.906234409,1.283761984,1.16938124,0.962795899
700,2.071224876,1.958291133,1.247157151,1.104053507,0.924967839
701,2.140662476,2.016327961,1.186703535,1.076138694,0.853755567
702,2.226495407,2.102843051,1.67004037,1.548396263,1.344537466
703,2.221431359,2.090366011,1.63183014,1.467711948,1.269488491
704,2.132862585,2.017794899,1.113141915,0.974213538,0.735068777
705,2.039753128,1.921775905,1.139922854,0.997609403,0.803531744
706,2.233535614,2.106640767,1.639885739,1.50344352,1.253215447
707,2.159134215,2.03751372,1.281871061,1.138353853,0.929350234
708,2.097201142,1.967866552,1.475210444,1.34688092,1.126180812
709,2.080775663,1.959901353,1.378134146,1.242121775,1.04154077
710,2.094746321,1.980258897,1.354198116,1.207687436,1.010646064
711,2.149706528,2.032156865,1.138269438,1.014612316,0.833886874
712,2.105163151,2.001017434,1.14804282,1.001719199,0.799507319
713,2.08305597,1.971734592,1.083266892,0.975672158,0.7643614
714,2.233767934,2.121996026,1.5769453,1.425276361,1.203674353
715,2.216232099,2.097793395,1.553630529,1.430515503,1.192673991
716,2.047733024,1.942688535,1.105927769,1.010785938,0.775358404
717,2.12484394,2.005806204,1.400774099,1.283383372,1.083005634
718,1.980885233,1.861232731,1.047897112,0.906265066,0.693030016
719,2.082945466,1.973437172,1.05151925,0.907757071,0.694832147
720,1.959816247,1.849017973,1.066526111,0.953293292,0.72412804
721,2.107449085,1.984373274,1.226021272,1.081149451,0.898746867
722,1.998297171,1.878617472,1.111045961,0.996110523,0.767518191
723,2.071598285,1.959195352,1.46563577,1.326000527,1.111517381
724,2.066436465,1.939844754,1.075645651,0.94309014,0.756555752
725,2.114272146,1.995181164,1.182679074,1.008452616,0.788896857
726,2.22692513,2.114544752,1.391085686,1.205328241,0.96079497
727,2.123726979,2.003403277,1.49354505,1.357309156,1.132918435
728,2.194902703,2.071782401,1.48991145,1.33062373,1.141346002
729,2.034079337,1.912328403,1.123501517,0.984503131,0.828024236
730,2.104378369,1.976175363,1.42426467,1.294640228,1.123733298
731,2.218016544,2.103352145,1.453190722,1.305410567,1.086827488
732,2.066057684,1.959150904,1.126266322,0.994000499,0.725631666
733,2.087162416,1.966878624,1.129741354,1.017728187,0.782065233
734,2.141810297,2.017769074,1.166900031,1.029879844,0.818772447
735,2.108686869,1.986258378,1.122224857,0.946420623,0.718043675
736,2.161526642,2.038862329,1.357682514,1.230504865,1.04700192
737,2.1177244,1.999328382,1.499982061,1.353171662,1.151316294
738,2.07629725,1.957165725,1.133016294,0.995535497,0.788863242
739,2.086093088,1.970314133,1.140882814,0.985153811,0.811634317
740,2.071005927,1.959729705,1.297232997,1.159321812,0.939092474
741,2.032956515,1.913981236,1.113292911,0.986942065,0.824112347
742,2.097424004,1.97847262,1.305013709,1.151932268,0.997135004
743,2.062958824,1.933011451,1.389469633,1.236813105,1.03512531
744,2.229539406,2.107536912,1.769108046,1.612788699,1.417510255
745,2.28454971,2.1633162,1.699632121,1.562025911,1.376983511
746,2.128407585,2.018008806,1.405985146,1.261651176,1.066536286
747,2.001848941,1.883295654,1.132391381,0.991468947,0.784383879
748,1.953020097,1.834644548,1.068141016,0.957656548,0.738999487
749,2.201364267,2.077682479,1.270935591,1.154632946,0.942153756
750,2.233130482,2.11213585,1.595174695,1.44757534,1.281985988
751,2.108368512,1.987221459,1.244629139,1.0960634,0.854465753
752,2.045797734,1.926698662,1.413849482,1.272804168,1.053958411
753,2.083661474,1.963710238,1.068735907,0.948184396,0.674418769
754,2.096799401,1.981154261,1.257592409,1.141132353,0.872717856
755,2.03729385,1.919575338,1.265552979,1.111918084,0.970255503
756,2.199394931,2.07176677,1.581066537,1.433067589,1.200406229
757,2.009394041,1.890697291,1.138060909,0.968295011,0.785406678
758,2.185680435,2.058976774,1.54253282,1.385924004,1.208549484
759,2.063807315,1.955858866,1.073265754,0.936025286,0.753411111
760,2.060229666,1.938523396,1.269247666,1.132304547,0.933740902
761,2.224129557,2.112185333,1.579266325,1.436731665,1.211180721
762,2.159176763,2.038639494,1.256281508,1.102446322,0.965871702
763,2.136768898,2.030263899,1.364909833,1.232469664,1.023792743
764,1.931535705,1.809227113,1.255547837,1.122554945,0.933151492
765,2.057979583,1.93664939,1.064270543,0.911798144,0.693828906
766,2.103809623,1.983042851,1.210291236,1.091057226,0.92069078
767,2.012756273,1.888782654,1.059072247,0.92465667,0.69660623
768,2.058513317,1.945768224,1.342544765,1.198946371,1.053502571
769,2.076392831,1.958066825,1.276113395,1.124179057,0.948818785
770,2.04050964,1.930831404,1.079011984,0.961021965,0.721847172
771,2.118506018,1.99307255,1.48116864,1.330202497,1.09261837
772,2.206980989,2.086089402,1.248208368,1.122306054,0.885929153
773,2.11876426,1.998698827,1.311429647,1.162433165,0.958585084
774,2.146957046,2.039088959,1.192018846,1.006147449,0.83634964
775,2.056923898,1.945316982,1.136141491,1.015418434,0.790866535
776,2.167507066,2.047312889,1.292560847,1.176063348,0.967649044
777,2.180553601,2.057873143,1.287659376,1.148282223,0.992362223
778,2.061117555,1.933630212,1.092683408,0.951719569,0.763201827
779,2.097453094,1.993461195,1.203434315,1.039433515,0.887275626
780,2.043907021,1.919606966,1.100725698,0.939320567,0.733798344
781,2.233433918,2.12467861,1.614759665,1.472578795,1.266045857
782,2.135252646,2.016288093,1.123116902,1.016096389,0.779807934
783,2.100092965,1.975692638,1.299612435,1.166607944,0.997157855
784,2.072051462,1.947541814,1.193583603,1.088075157,0.872462947
785,2.05668503,1.934396549,1.12815886,1.026035777,0.77243697
786,1.99237204,1.867806319,1.097101749,0.958897633,0.775600505
787,2.188250782,2.074346967,1.463939511,1.330785048,1.116618905
788,2.111861799,1.992609211,1.322096945,1.182534696,0.996623789
789,2.253477641,2.128905898,1.616464152,1.459185987,1.25742464
790,2.054700712,1.930300146,1.267029858,1.137497134,0.963626497
791,2.116140382,1.998096755,1.181422236,1.011024582,0.838196256
792,2.198611941,2.077459639,1.523799887,1.374176095,1.177136978
793,2.197446894,2.08389606,1.579836356,1.431352114,1.201038304
794,2.07843859,1.959764082,1.374368527,1.230280111,1.057838105
795,2.338097749,2.214992955,1.645262223,1.500238047,1.261568887
796,2.083890814,1.955017057,1.23696725,1.054921212,0.850518855
797,2.059363428,1.940942393,1.34512646,1.229329818,0.999714
798,2.127220877,2.002977577,1.258815661,1.143176917,0.938012577
799,2.063884763,1.946401257,1.326763834,1.166995522,0.985160457
800,2.064634673,1.955503275,1.090576074,0.943599714,0.710078137
801,2.220899932,2.099206844,1.553064336,1.409349157,1.178761537
802,2.153073797,2.02612792,1.575498774,1.427426941,1.2658411
803,2.104288054,1.984184971,1.36195768,1.196961739,1.038340857
804,2.179178134,2.058930126,1.236305035,1.070892362,0.841282995
805,2.005597508,1.883111367,1.064812338,0.940596762,0.784688318
806,2.080594407,1.962099089,1.140824895,1.009574295,0.81671153
807,2.131040822,2.012087564,1.326556623,1.183930715,1.009476913
808,1.990511937,1.876244606,1.120312759,0.999872619,0.812679095
809,2.193066694,2.06726369,1.477698747,1.338250238,1.174079254
810,1.985962372,1.868109774,1.10275128,0.975394419,0.772490016
811,2.065702169,1.948973628,1.300810657,1.160647842,0.949747269
812,2.033282747,1.914378896,1.347179561,1.222404655,1.031334208
813,2.07214723,1.95376677,1.119792048,0.976082773,0.804298007
814,2.06557465,1.951807341,1.164482648,0.99418388,0.839922868
815,2.116211033,1.995598928,1.097255345,0.954843076,0.70843211
816,2.059017189,1.938121971,1.190881049,1.056629139,0.859195761
817,2.105548371,1.979803619,1.377911156,1.24478641,0.994628664
818,1.981629948,1.864170568,1.100711617,0.949515131,0.752447354
819,2.10712814,1.989783939,1.348899768,1.212757397,0.963295955
820,2.173960615,2.045371608,1.341105523,1.213822009,1.013251608
821,2.253455581,2.136981188,1.26557809,1.155283516,0.960442734
822,2.174068323,2.068467708,1.223808839,1.067764092,0.853222897
823,2.019791554,1.90841835,1.047977328,0.895027713,0.696078211
824,2.02028049,1.896570129,1.127166624,0.99349058,0.789811523
825,1.976256843,1.859672372,1.136953103,0.984369233,0.757978382
826,2.107816777,1.986133599,1.367424795,1.240663344,1.037254803
827,2.08483043,1.955410177,1.149511777,1.016840335,0.79899494
828,2.339321266,2.22388725,1.745232664,1.583039569,1.381034469
829,1.977570022,1.852519759,1.149953067,1.040120766,0.872964598
830,2.130968574,2.012392767,1.639519181,1.494254934,1.271752057
831,2.118471175,2.004426089,1.185962079,1.019851793,0.829516913
832,2.076338642,1.951577338,1.14560723,1.016267938,0.7710435
833,2.117099782,2.01260079,1.14051614,0.997462082,0.751983423
834,2.094030076,1.96624174,1.208659334,1.092557136,0.891691642
835,2.083158886,1.97081738,1.196299112,1.038891797,0.808705667
836,2.059200484,1.933840508,1.320133936,1.167405118,1.018102107
837,2.223933358,2.097511433,1.527565184,1.389801803,1.203844294
838,2.028737987,1.891933907,1.42997819,1.301630165,1.10952216
839,2.04650067,1.934868975,1.05993514,0.905038018,0.766886607
840,2.064342083,1.945418851,1.307103618,1.163027149,1.011488067
841,2.033728903,1.912690966,1.192347142,1.010969508,0.827371866
842,2.163623877,2.046890868,1.550130242,1.422842678,1.245799444
843,2.186930385,2.061070005,1.523401712,1.383625367,1.16983692
844,2.049694153,1.935954002,1.039780796,0.947592313,0.738255775
845,2.205388671,2.07967509,1.690094723,1.542818885,1.355185816
846,2.021243385,1.901802678,1.233448811,1.108100422,0.951252477
847,2.083115671,1.959593207,1.383692376,1.235043745,1.026095028
848,2.265133606,2.141539069,1.294380317,1.130992455,0.825325175
849,2.010026934,1.895539684,1.109322938,0.967521179,0.81354722
850,2.135610397,2.014937328,1.267076109,1.11211578,0.897071116
851,2.165573465,2.049473864,1.534339116,1.385014474,1.187595677
852,2.281744193,2.163557592,1.704061471,1.562336118,1.353548754
853,2.009137248,1.892126908,1.1512486,1.003549386,0.797531818
854,2.137221013,2.009311766,1.260599421,1.121554816,0.947527044
855,2.424216771,2.307295512,1.72834073,1.580433665,1.422310148
856,2.07749224,1.969982043,1.148643225,0.994223332,0.825412972
857,1.994217329,1.878784034,1.075663374,0.954003497,0.766977007
858,2.055313478,1.944907077,1.146811937,0.978843252,0.762314421
859,2.092740629,1.968264865,1.258840259,1.110196856,0.945864808
860,2.138106181,2.009729258,1.270889222,1.110736164,0.89489709
861,2.044224168,1.912602379,1.062362306,0.931846709,0.764789298
862,2.156074246,2.03632906,1.154944841,1.035847661,0.81906871
863,2.176341573,2.051972128,1.368528351,1.239932726,1.012880218
864,2.092780807,1.990723095,1.0825327,0.95941547,0.722030082
865,2.099789881,1.98308662,1.195583251,1.028315308,0.830682221
866,2.036901393,1.919555061,1.23488951,1.063851609,0.866493177
867,2.095320581,1.973297195,1.392652045,1.237033087,1.059032919
868,2.215495675,2.099331129,1.565597509,1.42281667,1.218416064
869,1.999075236,1.894637054,1.09789313,0.974086204,0.793713341
870,2.07278794,1.951634079,1.337995228,1.198690373,0.998732326
871,2.141892664,2.021030652,1.371978504,1.227533232,1.007570598
