RMSE_Q1,adjR2_Q1,RMSE_Q2,adjR2_Q2,RMSE_Q3,adjR2_Q3,RMSE_Q4,adjR2_Q4
1.46195147578054,0.282860303098906,1.38504560751774,0.404674715481847,2.03571926419627,0.324877687917031,2.33219339840982,0.351272983267155
1.32452014043389,0.411352938655602,1.16295656205838,0.580286279392498,1.81060896969687,0.465932656107524,2.23245177525589,0.405575044712521
0.829490446210267,0.769133656831792,0.864184350480236,0.76823973734838,1.09588863441332,0.804350143355355,1.43388650663822,0.754776313338362
0.826342943809727,0.770882377943738,0.781266598876705,0.81058049620078,1.07889594367322,0.810370539743255,1.42316286864031,0.758430517031982
0.463254754312565,0.927992519163745,0.493122226274396,0.924536779563425,0.722806781604219,0.914887935393567,0.89766236959919,0.90389214135392
