Y,MLR_YHat,ANN_YHat,GWR_YHat,GWANN_YHat,AGWNN_YHat
5.962068961,8.03286277523083,4.91875182868888,5.50357903549167,5.75726769111037,5.35104834660288
5.180769196,9.88188010988993,4.73507446373628,5.01415047937173,5.31484252017988,5.18328212655968
4.799999988,9.03993612588174,5.3936766828829,5.21932851406379,5.50850201258015,5.42439664419662
6.814814802,10.1209194175627,5.31994078839692,6.81734179619453,6.04956543560091,6.9276826809585
5.386206874,7.00424175183271,3.9267165082519,5.59402751152582,5.73479956269508,5.49665945300247
7.09666667,9.21389121461206,6.47512579930257,6.67205668525297,6.63558310044576,7.13852731970561
6.012500077,9.65713246239779,7.2643726101498,6.37502189550153,6.33181298742771,5.6028340144717
6.624999881,9.36744849045334,8.46561570885313,6.77520979213219,6.66155685626571,6.47308967088015
8.141379241,8.13126865271483,7.74781468084545,8.04512327218314,7.87770933909139,7.7930699436487
9.753409047,10.218825993358,7.4171201706207,9.1954706860047,9.0619110918867,9.72871031936544
10.09999992,10.3954853156993,7.76014868354886,10.392722280458,10.1696380895329,10.2314731129846
8.379999955,8.87644117788889,8.04149752750215,8.24430094728087,8.19922268716158,8.30433526567431
8.119999886,7.87188325625461,7.51501016787399,7.62958027310532,7.63566092189364,7.51613002628756
7.693333308,8.77663227298557,7.77587529543251,7.91494848440693,7.96269778009995,7.63891000011551
7.039999914,9.2038631648581,6.9183478891367,7.81186279085677,7.81854133852735,7.97032141347335
6.750000032,6.35545293935997,6.26170955153252,6.69102833671908,6.52918467033421,7.04493373368655
9.117241432,8.93817438710395,8.57734817934772,8.42925289048585,8.35339147170919,8.91651486325834
7.960000014,8.31583074850493,8.21799037028919,7.8541574631377,7.82072076109669,7.84050019564903
6.660000046,7.83352367633841,7.91330123625224,7.54149692388917,7.56605077380774,7.30028879334073
6.816666698,7.49119588110054,6.29990022648628,6.92855885335439,6.71716191477494,6.69250493877043
7.500000032,9.28753762088036,8.45761148468716,7.64853033009596,7.33807706617878,7.766188720689
9.701204834,9.53690202491636,8.70325700425576,9.22295434886375,9.04745943328753,9.75862603005785
7.746428524,7.55257700998139,7.42919256799593,7.81211006211273,7.64554311253954,7.8590956895925
9.321428532,9.53690202491636,8.70325700425576,9.22119522056664,9.06054943476215,8.78356634202456
8.252000036,8.72244789852393,8.47808608550991,8.60666009912632,8.49519463496034,8.58363366939243
