SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
221050001,-90.3772,30.5033,13.195294,8.252000036,0.15140367,0.6614,20.349337,0.012354086,1.4537443,9.5,538320.372938337,-765598.636762198
10970003,-88.0878,30.7702,14.327441,8.528571486,0.16191964,0.6296333,20.830544,0.012683291,1.204921,3.5,754605.190580307,-720438.082722136
131850003,-83.2933,30.8486,10.489123,7.876666657,0.15213794,0.60436666,21.407032,0.012370381,1.7717627,45.75,1208495.45907447,-662240.755776683
131270006,-81.495,31.1698,12.023464,7.688888919,0.1296055,0.39066666,21.306732,0.013092036,2.4979577,1.75,1372848.42892274,-602460.165320707
220790002,-92.4107,31.1778,11.66524,7.886666576,0.15882203,0.5607667,19.41084,0.011296837,1.7471313,20.5,340922.839995252,-700104.683275123
10690003,-85.3908,31.2248,13.7753525,8.393103484,0.16311966,0.56803334,21.085764,0.011097433,2.314961,90,1005259.49459669,-645144.425109993
40230004,-110.937,31.3372,6.159482,8.619999949,0.113274194,0.30466667,18.680126,0.007957818,2.5692136,1287,-1410487.96408752,-577731.393053975
130690002,-82.75,31.5131,10.948191,7.836666687,0.16127193,0.67855,20.595795,0.011352281,1.7213061,70.25,1249565.28206942,-581978.630916475
130950007,-84.0998,31.5776,11.496023,8.452173918,0.14655173,0.57045,21.09634,0.0113733,1.7697436,61,1122077.26620518,-591703.757134256
481410044,-106.455,31.7657,6.7036133,7.351724123,0.161768,0.11868333,19.581406,0.00727653,2.0389824,1170,-984097.300230959,-586917.505895832
481410037,-106.501,31.7683,6.7036133,6.74666667,0.161768,0.11868333,19.581406,0.00727653,2.0389824,1170,-988377.610891536,-586152.318471164
280490020,-90.1827,32.3291,10.936592,8.00555555,0.14907207,0.49585,19.060108,0.01090857,1.4311779,90.75,544487.785112727,-561656.25565349
11011002,-86.2634,32.4128,13.17389,10.16428568,0.1657377,0.53779995,20.214968,0.010812744,1.7688736,64.25,909346.981279541,-522370.50571888
132150011,-84.9316,32.4297,13.45158,9.023333327,0.15132259,0.5347,20.62443,0.010731027,1.6955322,97.75,1032982.22197295,-506887.232851661
11130003,-84.9997,32.437,13.45158,9.969999997,0.15325582,0.5455667,20.194881,0.010687429,2.0882268,135.5,1026561.13492252,-506816.680290574
220170008,-93.7952,32.4718,12.706347,11.85517238,0.13772728,0.50665,19.35847,0.010976601,2.1206295,73.75,206106.241326991,-560025.100940829
132150001,-84.9789,32.4842,13.45158,9.489285639,0.15132259,0.5347,20.62443,0.010731027,1.6955322,97.75,1027884.51464366,-501364.041196631
220730004,-92.0462,32.51,11.204437,7.741379286,0.15669106,0.5154167,19.509138,0.010650924,1.552817,23,369353.339798209,-550471.847664204
132150008,-84.9446,32.5213,13.324546,8.986666648,0.13910924,0.61225003,20.293047,0.010446077,1.9817215,152.25,1030588.88742942,-496883.267520642
131530001,-83.5978,32.6056,11.9376955,8.317857163,0.1332091,0.62401664,19.539461,0.010542073,1.9227976,105,1154240.1255993,-472071.138189339
60730001,-117.059,32.6312,10.016303,9.846666638,0.10003125,0.29485,18.909094,0.009278646,1.6637305,40.5,-1948806.18630886,-327827.313775726
482030002,-94.1675,32.669,11.944253,8.133333381,0.13254237,0.72541666,18.536432,0.010728687,1.5872058,90.25,170884.070701967,-538775.464351576
60250005,-115.483,32.6762,21.059467,11.01395351,0.115417175,0.13093333,23.915497,0.00527371,2.4177094,0.75,-1804074.49710663,-354040.529461318
484391006,-97.3423,32.7592,11.496927,8.454545422,0.14735606,0.34371668,20.215414,0.009852741,2.6089456,179.75,-125033.477461644,-529478.021273727
130210007,-83.641,32.7775,11.755897,9.607142857,0.14802521,0.63566667,19.438208,0.01052427,1.5793726,114.25,1147755.65677013,-453581.704968431
60731022,-116.944,32.7896,10.016303,9.85925922,0.0861625,0.33740002,18.784267,0.007255197,1.3664182,268,-1934474.66775954,-312936.840292031
450190049,-79.9587,32.791,11.9770975,6.676811562,0.14749107,0.49861667,20.223892,0.012385018,2.7145169,3,1486593.85042641,-401048.454219329
60251003,-115.563,32.7922,18.2581,9.103333292,0.12521893,0.35831666,23.576937,0.005098087,2.7925262,-14.5,-1808732.49095586,-339851.503599796
130210012,-83.5435,32.8053,11.9376955,7.521428619,0.14723529,0.6149167,19.63624,0.010608808,1.2665167,94,1156353.20617565,-449324.609579489
481130069,-96.8601,32.8201,11.496927,8.651999984,0.16772413,0.32366666,20.303848,0.010187476,2.6659214,131.25,-80057.261067182,-523204.425017303
60731016,-117.124,32.8457,10.016303,8.50689657,0.09145122,0.35680002,18.759212,0.008756014,1.5626819,130.25,-1949446.84314638,-303152.195038721
40210001,-111.752,32.8776,11.384277,8.32413791,0.120115384,0.17301667,22.812492,0.006554452,2.4571576,423,-1458437.62450993,-396003.678558127
40213015,-112.037,32.8848,11.384277,13.16129026,0.13679269,0.29111665,22.943346,0.006549365,2.28815,390.75,-1484441.42264544,-390798.720537482
60250007,-115.539,32.9783,14.201971,8.799999968,0.11948837,0.36484998,22.945196,0.005537348,2.2930105,-36.5,-1802305.49995499,-319979.897335427
450190048,-80.065,32.9803,10.444578,6.908474575,0.148625,0.62798333,19.557503,0.011933616,2.1461985,8.75,1473310.31379442,-381879.535684838
60731017,-117.082,32.9854,8.769207,9.144827497,0.08500625,0.3752,18.743711,0.008168599,1.3444002,218.75,-1942204.79888605,-288806.136731428
50030005,-91.9392,33.1395,10.782575,9.573333311,0.14315966,0.71391666,18.227425,0.010601565,1.4533287,49.75,376342.770988554,-479880.295185857
11250004,-87.4842,33.1899,11.580742,8.510000062,0.16514912,0.7058833,18.83435,0.010397932,1.4383161,112.5,787899.463134118,-446971.04894235
51390006,-92.6723,33.2206,11.021371,9.850000381,0.1528125,0.67191666,18.408104,0.010537138,2.0074415,77.5,308115.142564448,-473473.70929545
10270001,-85.8036,33.2849,13.11888,8.160714209,0.13814545,0.71405,17.48862,0.009983671,1.7406582,359,941708.602329942,-421122.142994306
10731005,-87.0036,33.3311,12.236413,9.949999984,0.16094828,0.6009333,18.845932,0.010236847,1.8420879,161.5,830746.109858801,-427180.630696363
40213002,-111.503,33.4212,9.001538,4.41000003,0.09346207,0.25501668,23.187225,0.006459399,2.7645957,628.5,-1425734.79800241,-339920.335166497
40137020,-111.855,33.4881,11.434423,6.266666619,0.14308125,0.20673333,23.573124,0.006626785,1.5057417,377,-1456568.29730603,-327212.626481742
10732003,-86.9242,33.4997,12.236413,9.166666627,0.16466667,0.6110333,18.818655,0.010018502,1.7495513,184,836260.532431925,-407741.668121579
40139997,-112.096,33.5038,11.434423,7.259999998,0.14173856,0.122316666,24.448656,0.006689325,1.3023409,333,-1478202.43013655,-321762.691734544
10732059,-86.8441,33.5214,11.360666,10.94615395,0.15804347,0.58676666,18.672884,0.009960466,1.8194791,177.75,843385.204706526,-404621.381960443
10731010,-86.5492,33.5453,11.236608,9.726666609,0.15322882,0.6735,18.110184,0.00994783,1.9526865,233.25,870196.350804232,-399306.06388998
10730023,-86.815,33.5531,11.360666,11.35172413,0.15804347,0.58676666,18.672884,0.009960466,1.8194791,177.75,845715.715579292,-400838.688667504
130630091,-84.3907,33.6108,10.814789,9.832142847,0.17295967,0.50605,18.629057,0.010070405,1.002271,296.25,1067154.80542739,-370031.802160077
60592022,-117.676,33.63,10.762574,9.221428573,0.08978125,0.42868334,19.549799,0.007550886,1.693371,235.5,-1979714.97123563,-206391.108338415
130890002,-84.2905,33.6878,10.814789,8.683720957,0.14413822,0.6022,18.745623,0.009890683,1.0831193,296.75,1075261.83082082,-360365.593735247
60652002,-116.215,33.7085,8.240321,7.510344867,0.122067794,0.2047,24.232485,0.005328674,2.2016196,39.25,-1846520.70720926,-227245.814333569
450370001,-81.8536,33.74,11.04898,8.859999975,0.13374038,0.71218336,18.296043,0.010298945,1.4516106,173.75,1296661.50648604,-324174.569610408
131210056,-84.3914,33.7784,10.814789,10.2448276,0.14994872,0.59381664,18.620499,0.009991272,0.824415,284.5,1064809.36899481,-351455.995314517
60374004,-118.175,33.7924,13.949335,11.26703292,0.125975,0.22456667,19.597797,0.009331683,1.5171245,16.25,-2020274.02097497,-178227.502305813
131210039,-84.4356,33.8022,10.814789,9.94666667,0.14994872,0.59381664,18.620499,0.009991272,0.824415,284.5,1060452.36890575,-349310.842511938
60374002,-118.189,33.8238,13.949335,10.96071424,0.125975,0.22456667,19.597797,0.009331683,1.5171245,16.25,-2020714.52109109,-174516.65034034
60590007,-117.938,33.8306,10.762574,11.94698785,0.1217362,0.22283334,19.6905,0.008538702,1.3400354,50,-1998092.41242365,-179084.452262006
60655001,-116.541,33.8527,8.240321,5.513333368,0.10562353,0.24685,24.67733,0.004769534,2.111305,161.5,-1872382.20937363,-205125.195877685
60374008,-118.201,33.8597,13.949335,13.0858696,0.125975,0.22456667,19.597797,0.009331683,1.5171245,16.25,-2020858.80140578,-170359.084867735
60371302,-118.205,33.9014,13.949335,13.01868136,0.11436478,0.22106667,19.929976,0.008777295,1.2214526,26.5,-2020137.3935382,-165741.033868511
10550010,-85.9926,33.9915,10.812401,9.351724197,0.15214783,0.5994333,17.918081,0.009925821,1.1758562,190.25,916021.971190292,-344484.601685232
60658001,-117.416,33.9996,9.162176,12.38372092,0.11593671,0.18888333,20.243359,0.006863297,2.154034,267.5,-1947146.89800035,-171523.733873914
60371602,-118.068,34.0103,11.037439,12.21999995,0.11401829,0.23055,20.105091,0.008219866,1.1744895,53.75,-2005098.48212921,-156801.308950399
130670003,-84.6074,34.0154,9.773597,9.650000024,0.1405,0.5187,17.699108,0.010047585,1.3735073,333,1041925.27274563,-327560.679118546
60710027,-117.617,34.0308,9.162176,14.22584266,0.11201205,0.25386667,19.649078,0.007114065,2.0149667,235,-1964320.73751587,-163989.323355637
450630008,-81.155,34.051,10.758763,8.628571436,0.12982728,0.6213833,18.814238,0.010217416,1.3202267,104.25,1354779.50612226,-280080.157935787
60371103,-118.227,34.0666,11.037439,12.82173911,0.11060366,0.30451667,19.791714,0.007706141,1.5156902,154,-2017823.49700281,-147313.741433882
450790007,-80.9623,34.094,11.2698965,8.427999973,0.13114019,0.61876667,18.905014,0.010146286,1.4414972,89.25,1371462.23886349,-272569.373185862
60719004,-117.274,34.1067,8.112818,10.95714286,0.11006329,0.20406666,21.059399,0.006175846,1.7898145,330.25,-1931796.06932018,-162752.276980487
60372005,-118.127,34.1326,11.037439,10.16551722,0.10109147,0.30528334,19.812294,0.007639196,1.2146543,106.5,-2007208.13612407,-142254.427767597
60370002,-117.924,34.1365,9.162176,10.07999997,0.076799996,0.47198334,20.277546,0.007008771,1.341321,346.75,-1989023.11321447,-146098.320495161
60371201,-118.533,34.1992,11.037439,10.79655172,0.10927486,0.36443332,20.524155,0.006493892,1.6309077,277.25,-2041602.58617151,-126365.683141207
450410003,-79.7673,34.2143,10.55525,8.386666624,0.12890518,0.6234833,18.545696,0.010711939,1.7845237,41,1477139.96985226,-241393.407544636
60718001,-116.861,34.2646,8.112818,6.25454545,0.08920988,0.41155,8.678969,0.00334409,1.6406169,2100.75,-1891060.31835965,-153840.275435549
10491003,-85.9699,34.2886,10.812401,7.103703711,0.1271101,0.6139,16.826403,0.009539945,1.7411183,323.75,914593.597440125,-311241.189541701
50510003,-93.0002,34.4694,11.348967,10.20666655,0.15705173,0.6372,17.024311,0.010178351,1.2456181,131.75,273361.428241842,-335020.549613069
50010011,-91.559,34.5185,11.040425,9.248275831,0.16274576,0.41395,17.39052,0.010105575,3.0519655,62.5,404356.437329348,-324395.031628526
11030011,-86.9675,34.5307,9.952813,8.082758624,0.14735088,0.48266667,17.588062,0.009584505,1.6461264,204,821347.811238472,-293418.227024208
51130002,-94.2262,34.5837,10.538329,9.076666685,0.12784615,0.61433333,17.255527,0.010086609,1.5163038,317.75,161419.172098449,-325046.809488263
450250001,-80.1988,34.6154,12.20861,8.192000003,0.11374074,0.6976167,18.373976,0.010106806,1.5021462,104.5,1430819.24190076,-203781.850896373
51191008,-92.3287,34.6813,10.90076,12.54827587,0.15938333,0.5204167,17.158085,0.010150667,1.5911275,102.5,333609.987610824,-309192.735719082
10890014,-86.5882,34.6855,9.762061,7.799999917,0.14475222,0.5290167,17.567411,0.009670192,2.530372,311.75,854016.158076193,-272843.559598754
450450016,-82.2567,34.7518,10.281938,8.803448233,0.11674576,0.6229333,17.771608,0.009597124,2.0405872,260.25,1243674.49318161,-217667.380670352
51190007,-92.2813,34.7562,10.90076,10.84222218,0.15938333,0.5204167,17.158085,0.010150667,1.5911275,102.5,337587.284679872,-300653.912650026
450450015,-82.4146,34.8439,9.430255,9.318918882,0.11980992,0.63233334,17.931332,0.009889223,1.5910507,293.5,1228015.88933812,-209524.573721426
401210415,-95.7844,34.8856,10.24632,5.746666642,0.118325755,0.53291667,16.817253,0.009751175,2.5524518,240.5,19544.5215632704,-292762.255527646
450830011,-81.9248,34.9556,10.281938,8.391304372,0.121920355,0.66141665,17.265627,0.009290865,1.090412,255.75,1270127.48794077,-190722.580593714
132950002,-85.3009,34.9788,10.432012,8.716666659,0.14143443,0.59894997,18.026482,0.009481894,1.0702289,208.75,966674.176755536,-227884.439945227
470650031,-85.2429,34.9944,10.432012,8.399999913,0.12826446,0.5380667,17.274574,0.009528315,1.0483894,226.5,971695.049720431,-225558.652600522
370510009,-78.9531,35.0414,11.712461,7.586666648,0.13612728,0.5866333,18.431135,0.010550663,1.9929315,55,1533949.01836156,-137404.582029077
470654002,-85.293,35.0509,9.893527,8.216666611,0.1382459,0.64460003,17.963814,0.009460151,0.7379281,228.75,966477.966289091,-219788.130857345
471570024,-90.0416,35.1512,10.496586,9.18999997,0.13700776,0.37995,17.681185,0.009872517,1.8954315,69.75,537924.152781224,-246198.167437255
471570075,-89.8503,35.1517,10.496586,7.92758626,0.12471094,0.52138335,17.483997,0.009892183,1.699557,83,555167.354337985,-245042.143346659
471570100,-89.8707,35.1613,10.496586,8.516666714,0.12471094,0.52138335,17.483997,0.009892183,1.699557,83,553259.053999977,-244089.086080623
50350005,-90.1931,35.1973,10.496586,9.436666592,0.1488189,0.39668334,16.885998,0.010008043,2.4229085,64.25,523948.959892463,-241895.648579591
371190045,-80.8741,35.2132,11.884629,9.922222296,0.13341965,0.5539167,17.976503,0.009778416,1.2686,205.5,1359599.00301356,-147700.093337879
371190041,-80.7857,35.2401,11.884629,9.240000002,0.13111018,0.5807333,17.668924,0.009785394,1.3609821,236,1366997.1889419,-143459.838375974
60290016,-118.998,35.3246,9.828797,18.44074054,0.119582355,0.22353333,18.94395,0.00596436,2.00504,116.75,-2052749.60751572,5939.99542334922
60290014,-119.063,35.3566,9.828797,15.90769231,0.11978235,0.24028334,19.113245,0.006040264,1.9599679,120,-2057576.51138602,10822.520174012
60290010,-119.015,35.3856,9.828797,16.5724137,0.119582355,0.22353333,18.94395,0.00596436,2.00504,116.75,-2052599.89894969,12935.4370950879
401359021,-94.5244,35.4081,9.995744,8.509999986,0.12138889,0.59888333,16.542461,0.010121251,2.5658917,220.5,132852.675660933,-233284.509940754
370990006,-83.2779,35.4668,7.719123,7.011538405,0.117241934,0.6694,14.73664,0.009390159,0.94624656,632.25,1141159.48104831,-151247.72340668
401090035,-97.5271,35.4729,8.727181,5.660000006,0.133152,0.33483332,16.546627,0.009276015,3.767446,382.75,-137372.434507351,-225958.989858672
370210034,-82.5844,35.6062,7.799113,6.464285799,0.11547968,0.63283336,14.417732,0.008889585,1.3444494,664,1200767.18624906,-127245.205744698
401091037,-97.4751,35.6141,8.521056,6.006451638,0.12431452,0.37738332,16.548609,0.009259314,3.7437935,356.5,-132449.749721598,-210228.540140825
50670001,-91.1889,35.6373,10.380323,9.793333348,0.1317563,0.47451666,16.162296,0.009637832,2.8016288,70.75,431691.772932682,-197729.625809516
370570002,-80.2627,35.8145,10.812273,8.96923078,0.117377356,0.64896667,16.495428,0.009337131,1.6595821,217.75,1402966.28774804,-72389.7472705025
371830014,-78.5742,35.8561,10.494494,7.674999958,0.13068224,0.62315,17.253435,0.009910779,0.92943335,82.25,1551037.46644447,-41559.095733291
40011235,-109.438,35.8804,4.5029097,2.228571436,0.117783785,0.16803333,11.579606,0.003981114,2.7565212,1944.5,-1198432.16078385,-96568.7163774224
470930028,-84.036,35.9446,8.543768,8.419999981,0.14179675,0.5873,16.152008,0.009505987,1.0424416,328.75,1066813.16566798,-107011.523934656
470931017,-83.9507,35.9781,8.543768,8.830000003,0.142944,0.5128833,16.744232,0.009470333,0.85678,292.25,1073904.23316634,-102329.369863222
470931013,-83.9258,35.9807,8.543768,8.973333375,0.142944,0.5128833,16.744232,0.009470333,0.85678,292.25,1076074.63343219,-101758.898739416
470931020,-83.8738,36.0192,8.543768,7.783333357,0.143768,0.60821664,16.543354,0.009399821,0.8288187,262.25,1080135.20952442,-96892.5435337601
370670030,-80.342,36.0266,9.701568,8.335714204,0.119826086,0.65055,16.110516,0.009447618,1.5824702,237.5,1392065.53875561,-50129.0109412851
370630015,-78.904,36.033,11.024631,7.829999979,0.1255238,0.6985667,16.84231,0.009440461,1.0943497,121.5,1518458.70674223,-27402.1029704124
60310004,-119.566,36.1022,11.403051,19.5966667,0.1528674,0.33473334,17.044027,0.006567034,1.7521005,57.75,-2081049.69041959,102752.474532351
370670022,-80.2245,36.1109,9.701568,8.240000002,0.12610526,0.62775,16.194569,0.00949435,1.7220135,254.75,1400856.08731966,-39090.5970937636
320030540,-115.079,36.1419,8.423763,9.116666639,0.11934118,0.16510001,20.447136,0.003688813,1.3893533,612,-1689908.53251475,18048.7622737812
320030561,-115.114,36.164,8.423763,9.903333354,0.11934118,0.16510001,20.447136,0.003688813,1.3893533,612,-1692472.29030802,21096.9024910545
51430005,-94.1168,36.1797,8.9074745,8.173333343,0.12598291,0.5046833,14.887359,0.009345153,2.791568,404.75,167833.988311209,-146261.111997123
401431127,-95.9765,36.2049,9.479719,6.127586188,0.106409445,0.5451833,16.267056,0.009610015,2.9887521,219.25,2093.79912403551,-145101.474874172
471650007,-86.6531,36.2976,9.097925,7.781481513,0.13089062,0.63556665,16.259113,0.008885497,1.9708196,187,830427.018246943,-93848.2217210274
61072002,-119.291,36.3322,11.403051,16.10999993,0.11783031,0.43739998,17.120861,0.006876483,1.6593475,113,-2051006.0150106,121755.103168406
60271003,-117.871,36.4878,7.8043456,4.806451613,0.12759538,0.10705,16.849386,0.00306551,3.2712958,1155.25,-1924274.21735302,108995.049915386
515200006,-82.1641,36.608,7.597867,6.581481448,0.124212965,0.65248334,14.649224,0.00857901,1.307176,558,1221847.79346372,-10847.1768120067
210130002,-83.7369,36.6084,8.268901,8.733333333,0.12446296,0.6918333,13.6991825,0.008650711,1.5589011,593.25,1083769.83011,-29882.2141804003
60195025,-119.733,36.7264,10.305029,15.67333326,0.1191954,0.36026666,17.685167,0.006282325,1.7682108,96.75,-2078210.07982652,174172.055054733
60190011,-119.773,36.7854,10.305029,14.57391302,0.09307345,0.26848334,18.448895,0.006141841,1.5596176,102.75,-2080003.06601656,181451.875103189
60195001,-119.716,36.8195,10.305029,14.27499993,0.10850867,0.34395,18.436024,0.006194414,1.4569802,101.75,-2074176.41706145,183907.936099072
518100008,-76.1812,36.8419,11.024282,6.630769248,0.13604,0.5474167,17.357368,0.01022072,2.8483677,7.5,1738266.71271724,108169.73424012
517100024,-76.3014,36.8555,11.024282,6.853333314,0.14929524,0.37298334,17.760656,0.010192621,3.4399312,0.75,1727562.51861591,107468.849683507
210470006,-87.3233,36.9117,9.372024,10.20357147,0.11748413,0.5247833,14.851701,0.008787121,2.1655905,191.75,764782.53542542,-30986.5468681983
60392010,-120.034,36.9533,17.100819,12.64999986,0.11247159,0.31073332,16.9599,0.006023975,1.9730551,84,-2097645.88686454,205408.592625232
212270009,-86.2149,37.0493,9.095542,7.965384639,0.11804065,0.5628333,15.132591,0.008660008,1.9590327,196.75,860568.700232122,-6162.5739021118
211990003,-84.6115,37.098,8.362301,7.119999989,0.12204762,0.63015,14.739038,0.00833266,1.7510817,292.5,1000302.45661684,14959.4357325632
516500008,-76.387,37.1037,11.644311,5.95666666,0.134,0.6454833,17.26124,0.010182635,3.3461344,2.75,1714463.69887059,133136.231431507
211930003,-83.2093,37.2833,7.962122,7.526666832,0.12594545,0.6659,14.69711,0.008632227,1.2259924,401.25,1119974.15219103,51198.9964783287
511611004,-79.8845,37.2834,8.127366,6.226666673,0.103929296,0.55971664,15.009892,0.008550842,1.758022,362.25,1408592.65458034,95446.3867575477
517750011,-80.081,37.2979,8.127366,6.686666687,0.11791089,0.6160167,14.049031,0.008386624,2.1953652,655.75,1391308.39576741,94153.5883114839
60472510,-120.48,37.3083,15.068445,12.80666668,0.10862573,0.33310002,16.873251,0.006263571,1.8486847,50.25,-2125581.26402025,253809.466779562
516800015,-79.215,37.3327,10.696049,6.124999966,0.1160177,0.6328667,15.134997,0.008703308,1.8255804,273,1465542.86180747,111012.607746802
510360002,-77.2592,37.3444,11.60441,6.55666666,0.1379505,0.5842833,16.633337,0.00945494,1.8913187,1.5,1633950.36311028,144196.173323152
60850005,-121.895,37.3485,12.06776,10.3593751,0.10627168,0.30835,16.061274,0.006748225,1.0790408,38.25,-2244262.65228842,290690.314876693
510410004,-77.5936,37.3575,10.791929,6.683333317,0.124356434,0.72431666,16.126684,0.00901503,1.2694631,68.25,1604881.40097558,139937.914212611
201910002,-97.3664,37.4769,7.8119044,9.379999971,0.11051428,0.43524998,14.144894,0.008528295,3.2004154,388.5,-119690.089215478,-1728.33257349426
211950002,-82.5353,37.4826,7.910278,6.050000048,0.12568468,0.67465,15.612279,0.008171737,1.5683688,325,1175451.32184644,81460.9916920927
510870014,-77.4003,37.5565,11.8760805,6.496428592,0.11413861,0.63765,15.944593,0.009102798,1.1251144,47,1617183.8893718,165095.053114931
517600025,-77.4693,37.5909,11.8760805,7.425925908,0.124455445,0.4985667,16.097351,0.009044134,1.1875068,60.25,1610513.93980345,167705.256177148
60990005,-120.994,37.6422,10.264383,12.6875,0.098605715,0.39645,17.528399,0.006499489,1.7204361,32.5,-2159460.22715852,301557.019984711
510870015,-77.5664,37.6713,11.8760805,6.75,0.1246,0.69555,15.566117,0.008863808,1.1198134,74,1600444.43264642,174905.749125941
210930006,-85.8526,37.7056,9.3076,7.803448291,0.12536441,0.5521667,14.525725,0.008197912,2.4533138,250.25,884474.451056444,70308.11748649
60130002,-122.026,37.936,14.601841,6.720689724,0.104384184,0.3708,17.011389,0.006365447,2.2812831,43.5,-2237524.13714131,357181.275984853
181630016,-87.5323,37.9744,9.679187,9.217241304,0.13226315,0.40185,14.925437,0.008350709,1.5337981,117.25,735812.763843113,85972.2914547556
181630021,-87.5772,38.0133,9.778276,8.653333282,0.12676851,0.5276666,14.647548,0.008346458,1.7953628,120,731535.441440948,89968.4605412658
210670012,-84.4976,38.065,8.873172,7.69333334,0.13242105,0.45901668,14.776855,0.008033764,2.2481203,301.5,997173.158896363,123744.408510107
510030001,-78.504,38.0766,10.621467,6.272413829,0.10996154,0.6417,15.440351,0.008366692,1.7410691,128,1511670.96328066,204170.849974196
181470009,-86.9832,38.1675,9.632045,8.050000016,0.13888235,0.47705,14.328471,0.008451122,1.8949656,126.5,781338.243324478,111907.274735502
211110075,-85.7119,38.1936,9.671278,9.70666666,0.15289655,0.37688333,15.255083,0.0082866,1.4081284,143,890780.933001237,126002.180203235
211110067,-85.6545,38.2288,9.671278,8.450000016,0.14397368,0.49041668,15.286032,0.008214778,1.830704,157.75,895302.582481731,130463.758292646
210430500,-82.9881,38.2389,7.956617,5.239999978,0.116076924,0.68848336,13.98683,0.008386235,1.4769001,251.25,1124604.30353775,159926.087775347
81010015,-104.598,38.2761,6.106612,5.142307648,0.091345325,0.244,11.625452,0.004858775,2.508623,1463.5,-744049.420356703,120666.447328399
180190010,-85.7413,38.2882,9.671278,9.523333375,0.15013912,0.4213333,14.9012785,0.008324923,1.412627,142.75,887102.893972808,136268.582343586
540390020,-81.6212,38.3463,7.652669,7.043333379,0.12603478,0.65743333,14.961833,0.007917629,1.3988427,314.25,1240069.97387506,188845.969505249
