SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
211950002,-82.5353,37.4826,10.496337,7.461290413,0.2487033,0.85405,23.217606,0.01392973,1.4097792,325,1175451.32184644,81460.9916920927
510870014,-77.4003,37.5565,14.860687,8.578260857,0.207875,0.77935,25.067093,0.014752801,1.2583752,47,1617183.8893718,165095.053114931
517600025,-77.4693,37.5909,14.860687,8.677419378,0.22633654,0.6151,25.172989,0.01457082,1.3055786,60.25,1610513.93980345,167705.256177148
60990005,-120.994,37.6422,9.518912,6.571428571,0.12268649,0.47555,25.740026,0.008750509,2.5610123,32.5,-2159460.22715852,301557.019984711
510870015,-77.5664,37.6713,14.860687,8.096774247,0.19181052,0.8034,24.70635,0.014443959,1.2519214,74,1600444.43264642,174905.749125941
210930006,-85.8526,37.7056,12.702964,7.987096817,0.24976136,0.71345,23.507027,0.014286571,2.189393,250.25,884474.451056444,70308.11748649
210590005,-87.0753,37.7808,12.931068,7.889999962,0.26602858,0.5866167,24.41005,0.015193164,2.0083413,123,777445.379703517,68002.7953337886
60130002,-122.026,37.936,11.019054,5.990322536,0.11801554,0.39053333,22.45252,0.008829556,3.414077,43.5,-2237524.13714131,357181.275984853
181630016,-87.5323,37.9744,13.188853,8.59333334,0.22506383,0.53790003,24.775896,0.014504537,1.4951539,117.25,735812.763843113,85972.2914547556
181630021,-87.5772,38.0133,13.122632,8.300000064,0.22829787,0.69268334,24.567268,0.014525444,1.6691644,120,731535.441440948,89968.4605412658
210670012,-84.4976,38.065,12.109603,7.993548416,0.24820879,0.57608336,23.770134,0.013705666,2.0657938,301.5,997173.158896363,123744.408510107
510030001,-78.504,38.0766,11.953923,7.369999941,0.22849558,0.79933333,24.289621,0.013853627,1.5162795,128,1511670.96328066,204170.849974196
181470009,-86.9832,38.1675,12.911181,8.420689665,0.23715687,0.7176833,24.119616,0.014728075,1.7013665,126.5,781338.243324478,111907.274735502
211110075,-85.7119,38.1936,13.088087,9.316129054,0.2572353,0.47745,24.968288,0.014173191,1.4963949,143,890780.933001237,126002.180203235
211110067,-85.6545,38.2288,13.088087,8.629032243,0.25678313,0.5980167,24.969784,0.014091355,1.808399,157.75,895302.582481731,130463.758292646
210430500,-82.9881,38.2389,10.542573,6.867741962,0.2453,0.87265,22.78886,0.014186216,1.2739493,251.25,1124604.30353775,159926.087775347
81010015,-104.598,38.2761,6.4933505,5.216129011,0.15678659,0.31266665,23.623623,0.009449911,2.451473,1463.5,-744049.420356703,120666.447328399
180190010,-85.7413,38.2882,13.088087,8.809677355,0.26875758,0.52276665,24.70352,0.014252222,1.4506918,142.75,887102.893972808,136268.582343586
540390020,-81.6212,38.3463,10.120232,8.15333333,0.2592809,0.8121833,23.648254,0.013541985,1.3524433,314.25,1240069.97387506,188845.969505249
540391005,-81.6937,38.3662,10.120232,8.200000024,0.25110346,0.83705,23.561218,0.013893917,1.1280117,270,1233530.27046911,190107.592034244
180372001,-86.9297,38.3918,12.911181,8.180645143,0.23046602,0.7191,23.64411,0.014620575,1.5965319,151.5,783564.275839208,137374.892955254
180190008,-85.6641,38.3938,13.088087,7.976666673,0.261198,0.73183334,24.273533,0.014274913,1.434864,159.75,892467.589894678,148758.304869203
540110007,-82.4324,38.4102,10.542573,7.855172453,0.2885104,0.6881,23.615595,0.014460071,1.0755378,214.75,1169580.96682957,185646.67319261
210190017,-82.6404,38.4593,10.542573,7.290000033,0.24081707,0.8484333,23.776735,0.014136605,1.182132,210,1150998.62087308,188555.459742414
511650003,-78.8195,38.4775,10.19164,7.403225806,0.23288462,0.7567667,22.462088,0.013031012,1.431653,429.5,1476632.46969745,243399.886079266
390870012,-82.6592,38.5081,10.542573,7.929032203,0.2561158,0.6354333,23.924318,0.014211139,1.1130491,193,1148624.22671166,193743.949736288
60670010,-121.493,38.5684,9.863571,6.433333325,0.11664322,0.36708334,24.553371,0.009222596,2.1675498,8.75,-2174029.80850085,413104.908856938
60670015,-121.504,38.5933,9.863571,6.996774235,0.11664322,0.36708334,24.553371,0.009222596,2.1675498,8.75,-2174205.2091885,416047.65794141
171630010,-90.1605,38.612,12.12643,8.866666675,0.23821905,0.5416167,25.4217,0.014466786,1.2288768,125.75,503395.398814091,140105.848135741
60670006,-121.368,38.6138,9.863571,7.141573041,0.12231959,0.38041666,24.795347,0.009136166,2.0358174,13.25,-2162282.62429013,415160.690492032
61131003,-121.733,38.6612,10.985085,7.350000024,0.13107216,0.47221667,24.6717,0.009326135,2.2314672,21,-2191214.37094125,428643.1146313
171190024,-90.1448,38.7006,12.12643,10.70000002,0.2455463,0.50018334,25.55375,0.014422101,1.3253827,124.5,504135.636245133,150101.128301519
171191007,-90.1397,38.7045,12.12643,10.60000038,0.2455463,0.50018334,25.55375,0.014422101,1.3253827,124.5,504547.253048169,150564.499378052
60610006,-121.265,38.7464,9.863571,5.193333324,0.106375635,0.41423333,25.826359,0.008915713,1.6509827,86.25,-2149806.59509563,427162.260938237
391450013,-82.917,38.7546,10.804866,8.03225808,0.25349495,0.72328335,23.128094,0.014243241,0.7648607,211.75,1122778.14725113,218025.831218018
510590030,-77.1047,38.7733,15.12251,7.977173927,0.23659678,0.66373336,25.356167,0.013690426,1.5883921,48.5,1615610.0985852,303860.227744394
510130020,-77.0592,38.8577,15.12251,8.899999931,0.24010256,0.565,24.750637,0.014049718,1.3193897,15.5,1617575.92833457,313907.370397712
171193007,-90.1059,38.8607,12.12643,9.113333344,0.27146938,0.35729998,24.772453,0.014738159,1.4657744,128.25,506368.410795313,168218.527187279
171192009,-90.1432,38.9031,12.12643,8.432142862,0.20698166,0.72321665,24.408728,0.014495378,1.6741881,161,502875.300772078,172763.754366692
200910007,-94.687,38.9745,12.395454,7.553333362,0.21510577,0.63615,24.793003,0.014322915,1.8003227,315.5,112693.766514347,166044.2622184
180550001,-86.9904,38.9855,13.015289,8.103571381,0.22603637,0.65235,23.294943,0.014827824,1.6272509,153.5,772036.943894497,203122.482689042
60333002,-122.913,39.0189,9.366356,3.679999979,0.10557843,0.44418335,22.228024,0.008149687,2.8545709,460.25,-2277851.45652883,494954.211154488
210373002,-84.4744,39.0219,12.691043,7.968965489,0.27087095,0.6799667,23.902317,0.013956954,1.1938677,179.5,986198.630124505,230454.808846799
511071005,-77.4893,39.0247,13.095958,8.174193551,0.22336793,0.59485,23.641857,0.013670089,1.3889198,102.75,1577692.99517388,325032.553513509
181530007,-87.259,39.045,12.946727,8.614814847,0.23411764,0.76841664,23.247665,0.014245146,2.0052388,173,748473.89791609,207613.535197831
240330030,-76.8783,39.0553,14.512173,8.019354836,0.23214546,0.7567333,24.810823,0.013789703,1.3591259,50,1628390.71684472,338701.783695004
390610042,-84.5512,39.1049,12.691043,9.462500006,0.27146465,0.6282166,23.669867,0.013559298,1.2058389,257,978541.090968848,238895.771350156
390610040,-84.504,39.1289,12.691043,8.47741933,0.27435714,0.51348335,23.956633,0.013749738,1.0595301,206.5,982231.06664675,242053.041217944
61010003,-121.619,39.1388,8.257453,7.974418637,0.12666667,0.54333335,25.487364,0.009429932,1.8764062,16,-2167487.16310251,477617.984033321
100010003,-75.5181,39.155,15.490353,7.29333334,0.23149137,0.6519,24.501915,0.014397788,2.5781271,10.75,1740096.52648954,373741.569397913
181050003,-86.5048,39.1594,12.8380575,8.083871011,0.23086238,0.7526,23.21028,0.014414902,1.1669893,223,811569.057316523,226567.065925626
60111002,-121.999,39.1892,11.019232,7.624999985,0.11641837,0.65323335,24.648808,0.009644493,1.6444474,14.75,-2197310.74455668,491786.293899606
390610014,-84.479,39.1943,12.691043,9.40625,0.2615532,0.67618334,24.073912,0.013726476,1.0346264,192.5,983470.185180986,249587.877989046
60570005,-121.056,39.2335,6.5197635,5.206250012,0.09031937,0.6476833,22.510227,0.008566045,1.3989186,795.5,-2118210.38131286,475162.039716396
540330003,-80.3422,39.2781,10.841396,8.165384568,0.27225843,0.7913833,22.386772,0.0132622,1.4781703,344.75,1332286.20743371,309296.737546771
510690010,-78.0816,39.281,12.0672035,7.503225788,0.23068908,0.77421665,23.354263,0.013071551,1.4259284,199.75,1522435.97249516,343571.641413428
245100040,-76.6046,39.2977,15.107341,8.822580691,0.25082052,0.45788333,25.022385,0.013747906,1.5714289,53.75,1645870.3404867,370028.711929137
240053001,-76.4744,39.3108,15.107341,9.181250125,0.25219673,0.61971664,25.134699,0.0142444,1.6094236,9.25,1656464.04067048,373728.400502696
541071002,-81.5524,39.3235,10.713849,9.399999959,0.27311957,0.7166,22.93282,0.013776931,0.8508435,195.75,1229370.70496829,298010.438450791
60571001,-120.185,39.3278,6.214902,5.442307711,0.09693605,0.52636665,16.842237,0.006434045,2.045036,1928.25,-2043542.35573941,466306.384526164
390170016,-84.5666,39.3384,12.691043,8.956249967,0.259901,0.67246664,23.801716,0.013627033,1.1224037,207.5,974090.278140154,264718.211900911
340011006,-74.431,39.3633,15.372905,8.323333375,0.24660714,0.39901668,23.69241,0.013754404,3.9907959,0,1825650.62921231,416913.225046727
390090003,-81.9088,39.4422,10.848152,7.162499964,0.2535729,0.8552167,22.279253,0.013153374,1.0376834,276.5,1197304.14015288,306613.48409094
540030003,-77.9638,39.4481,13.095958,8.740000025,0.23651282,0.7434,23.202612,0.013073118,1.0882574,147,1528791.82451882,363856.132454295
240051007,-76.6335,39.4605,15.107341,9.162499934,0.23374546,0.75851667,23.984226,0.013536772,1.4734658,155.25,1639759.48682137,387396.493525428
340010006,-74.4487,39.4649,15.372905,7.820689686,0.25440496,0.64865,23.876589,0.013608392,3.5512464,3.25,1821618.12577468,427668.298237723
390170020,-84.395,39.4724,12.691043,13.49333318,0.23560952,0.70081663,23.658081,0.013706749,1.2061344,201.25,986808.53398443,281396.080244471
390170022,-84.3971,39.4787,12.691043,10.95000005,0.23560952,0.70081663,23.658081,0.013706749,1.2061344,201.25,986544.864237001,282075.060192146
390170019,-84.4096,39.4798,12.691043,9.550000042,0.23560952,0.70081663,23.658081,0.013706749,1.2061344,201.25,985472.322821399,282067.727505846
540490006,-80.1347,39.4815,10.841396,9.82777781,0.25857142,0.84415,22.29587,0.013238524,1.2809827,333.5,1345990.7036697,334703.518577672
181670018,-87.4013,39.486,12.946727,8.870967742,0.22637838,0.67065,23.771738,0.014467771,1.6884239,156,731856.614301136,255725.24243796
390170015,-84.3637,39.4907,12.691043,9.99999994,0.23560952,0.70081663,23.658081,0.013706749,1.2061344,201.25,989206.280600521,283757.049237419
320310016,-119.808,39.5251,6.8935986,4.729032247,0.12819251,0.30906665,22.792171,0.006006142,2.2932768,1370.75,-2006880.22671903,479682.846939839
80350004,-105.07,39.5345,6.185026,5.203225816,0.15092683,0.45363334,21.912798,0.008692904,1.3473471,1697.75,-771333.469273087,264864.524856855
100031007,-75.732,39.5513,15.800809,8.193333371,0.20913461,0.7435167,24.201496,0.013881728,1.8102264,26,1712801.10073915,413253.580561813
80050005,-105.02,39.6044,6.185026,5.545161255,0.15092683,0.45363334,21.912798,0.008692904,1.3473471,1697.75,-766351.778360354,272257.999247901
540610003,-79.9209,39.6494,11.410723,8.889999994,0.24665934,0.8268666,22.045984,0.012973274,1.2023007,379.25,1360788.57094062,356299.146287699
100031012,-75.7613,39.692,15.800809,8.485714299,0.24001923,0.6731833,24.14511,0.013929122,1.7282563,47.5,1707030.01855703,428137.118907197
80310027,-105.015,39.7322,6.185026,8.387499988,0.15922657,0.42021668,22.693933,0.008902653,1.1284295,1612.75,-764571.715903111,286474.877492048
100032004,-75.5581,39.7394,15.800809,8.076136405,0.23542553,0.65805,24.342224,0.01386608,1.7290488,44,1722771.32153348,436994.386931383
180970043,-86.1665,39.745,12.920181,9.665624991,0.25686407,0.53805,23.719557,0.013408819,1.3683978,215.25,833603.852181819,294784.613504579
80310002,-104.988,39.7512,6.185026,6.286813196,0.16401504,0.36586666,22.840908,0.008848815,1.2211525,1615,-762087.591953885,288377.589341979
391130038,-84.1987,39.756,12.588894,8.406666716,0.25338835,0.6247333,23.730429,0.013186336,1.3982891,253.75,999478.834060366,314988.343574302
180970084,-86.1154,39.7589,12.567902,9.373333248,0.2596154,0.55721664,23.560701,0.013405796,1.6135665,245.5,837758.381922659,296783.208063525
100031003,-75.4919,39.7611,15.800809,8.162068959,0.22988461,0.63311666,24.702858,0.013950822,1.8453475,14.5,1727743.00143885,440571.65675465
60070008,-121.84,39.7617,9.604484,6.320000041,0.104894735,0.58096665,26.95144,0.008421041,1.7773664,65.25,-2166975.52618358,549923.466163995
180970083,-86.122,39.775,12.567902,9.127586266,0.2596154,0.55721664,23.560701,0.013405796,1.6135665,245.5,837013.833691569,298519.44445389
80310026,-105.005,39.7795,6.185026,5.909677413,0.16401504,0.36586666,22.840908,0.008848815,1.2211525,1615,-763224.65369545,291671.06497937
180970087,-86.1309,39.7879,12.567902,9.700000071,0.2596154,0.55721664,23.560701,0.013405796,1.6135665,245.5,836112.556747299,299878.845762237
180970081,-86.2146,39.7889,12.920181,9.54666667,0.25686407,0.53805,23.719557,0.013408819,1.3683978,215.25,829035.14089629,299257.019172449
340150002,-75.2121,39.8003,17.096855,8.572413798,0.24880198,0.55153334,24.224869,0.013938104,1.7851993,3,1749987.47382172,449980.671643256
180970078,-86.1144,39.8108,12.567902,8.703225797,0.25710475,0.59173334,23.653196,0.013278376,1.4056329,247,837238.948366544,302576.361871755
60631010,-120.471,39.8134,6.206515,4.489655133,0.09346067,0.56855,16.703346,0.006058768,2.060659,1900.75,-2053316.44617345,525116.971516451
420290100,-75.7682,39.8345,15.800809,9.331249982,0.23507448,0.7668167,22.911451,0.013709524,1.8668399,123.25,1703082.95795857,443621.002808058
391351001,-84.7205,39.8356,12.590563,7.393548327,0.24240385,0.70233333,21.983625,0.013108484,2.0723155,355.5,954442.761752626,318478.187513839
540511002,-80.7339,39.916,11.362462,8.979310282,0.2539505,0.80733335,22.258171,0.013572061,1.123785,319,1287814.09034959,374439.217070587
390490039,-82.9801,39.9285,11.875014,7.311764619,0.25134614,0.53535,23.485413,0.013300034,1.8017288,233,1099428.86627511,347610.773539674
180570008,-86.0788,39.9288,12.567902,9.404761837,0.25261322,0.59316665,23.531004,0.013307764,1.4931623,245.25,838865.206164458,316040.856021284
390230005,-83.8095,39.9288,12.588894,8.024999961,0.24162921,0.6483,22.699156,0.012861707,1.6689345,312.75,1029785.97031604,338352.6987192
340070002,-75.1252,39.9346,17.096855,10.6483871,0.25232,0.38643333,24.42993,0.014028792,1.5123131,10,1753906.12586845,466271.357631171
60631006,-120.944,39.9396,6.206515,4.935555551,0.08009524,0.70448333,18.375898,0.007449271,2.0192628,1235.25,-2088429.08026202,549090.040237612
390130006,-80.7464,39.9679,11.362462,9.067999992,0.2539505,0.80733335,22.258171,0.013572061,1.123785,319,1285839.28071588,380010.522212078
340071007,-75.05,39.989,17.162388,8.651612936,0.24390721,0.41516668,24.282524,0.014070169,1.4939911,11.25,1758789.0735852,473609.616967891
421010048,-75.0808,39.9914,17.162388,9.199999951,0.24390721,0.41516668,24.282524,0.014070169,1.4939911,11.25,1756186.57292646,473302.434649444
340292002,-74.1704,39.9949,16.581367,7.88681319,0.22977358,0.54296666,23.668045,0.013750911,2.568338,7.5,1831206.0218795,490868.127019542
390490034,-82.9944,40.0027,12.440318,8.417241409,0.25005063,0.59508336,23.516947,0.013213878,2.034702,249,1097094.64685799,355681.685472372
180650003,-85.5235,40.0095,12.267568,7.667741991,0.22521569,0.66105,22.557251,0.013483302,1.9181284,295.25,884637.281364509,330066.580485475
80130012,-105.263,40.0211,5.761412,5.066666643,0.16075833,0.5143667,21.9446,0.009052659,1.1614401,1608,-782388.754059268,320715.877122977
420710012,-76.1124,40.0438,14.106263,8.86813186,0.2492477,0.71418333,23.073507,0.013686317,1.5227468,126.5,1669664.60670119,460444.658424197
420710007,-76.2833,40.0467,14.106263,8.328571401,0.2385619,0.64245,23.437069,0.013849026,1.1793885,104.75,1655457.12912187,457772.742535277
170191001,-88.3725,40.0528,13.042274,7.383870955,0.19758163,0.71498334,23.25554,0.013469156,2.4070833,210,644292.029726083,311977.074104516
390490081,-82.9598,40.0877,12.440318,8.119354863,0.2611375,0.64346665,23.381422,0.013122487,1.900368,258.75,1098692.30647961,365515.875487043
390490038,-83.0654,40.1111,12.549595,8.529032261,0.25077108,0.6124,23.443243,0.012995699,2.0967493,261.5,1089494.55515341,366897.444873986
540690010,-80.701,40.1149,12.007486,8.517241429,0.2422809,0.8125,22.354242,0.013347122,1.2880785,294.75,1286993.23442403,396883.249507539
170190006,-88.2406,40.1239,13.042274,7.816666595,0.22200961,0.5725,23.616928,0.013201212,2.0434477,231.5,654759.304494601,320818.647600804
490495010,-111.658,40.1364,4.8219395,6.317567555,0.13431515,0.52585,23.704185,0.006606532,1.912389,1429.25,-1316527.58907993,404177.793708127
421250005,-79.9022,40.1467,12.097874,8.742857123,0.25776237,0.7827167,21.624483,0.012769498,1.2766157,348.25,1352962.05810257,411492.742882713
80130003,-105.101,40.1646,5.761412,5.277777751,0.16747858,0.47128332,21.470592,0.009527919,1.5348381,1556.75,-767210.462820223,335398.056287057
180350006,-85.3879,40.1995,12.369731,8.048387097,0.22681189,0.63425,23.013237,0.013240438,1.7456284,288.75,893667.83455563,352492.119246978
81230008,-104.824,40.2094,6.1556096,6.390322554,0.12797959,0.42401668,21.676447,0.009838123,2.1597373,1500.25,-743462.310263207,338193.328284386
340210008,-74.7632,40.2224,16.625725,8.800000017,0.22582829,0.6428833,23.935642,0.013663942,1.4346704,24.5,1776671.87209949,504453.228991294
420410101,-77.1868,40.2465,13.1559515,7.371111076,0.24331068,0.8387667,22.25255,0.012996148,1.4799207,271.25,1576212.60280597,464337.652101787
420430401,-76.847,40.247,13.1559515,7.753260833,0.25168368,0.6055667,23.389038,0.012892542,1.0448391,147.25,1604287.59165903,470078.646834072
420033007,-79.8853,40.2943,12.097874,9.631249994,0.26494506,0.74123335,22.044355,0.012951822,0.9276902,280.75,1351578.20178207,428032.479210393
420030064,-79.8681,40.3238,12.097874,11.84456526,0.26494506,0.74123335,22.044355,0.012951822,0.9276902,280.75,1352448.6262123,431534.559041256
390670005,-80.9334,40.3329,12.007486,7.526666609,0.21982352,0.81521666,21.512283,0.012940194,1.1604664,355,1263752.59272797,417876.660029256
420750100,-76.3834,40.3373,14.106263,8.502439042,0.24090323,0.7061667,22.567348,0.013098794,1.20161,180.75,1640499.69584303,487899.717517426
540090005,-80.5966,40.341,12.007486,9.668965578,0.2580842,0.7306,21.865023,0.012836064,1.3644633,327.5,1291611.10519724,423300.579625739
490494001,-111.714,40.3414,4.8219395,6.098701285,0.1306415,0.57736665,20.986246,0.006600136,3.068202,1841.75,-1317412.84562664,427608.372235517
390810017,-80.6158,40.3663,12.007486,8.612903318,0.2580842,0.7306,21.865023,0.012836064,1.3644633,327.5,1289558.42572127,425836.971422308
420030067,-80.1699,40.3756,12.097874,8.867741939,0.25738204,0.78495,21.621916,0.012852842,1.6101755,341.5,1326421.21042158,433001.937119711
420110011,-75.9686,40.3834,15.686922,8.630434767,0.25140426,0.7097667,23.187153,0.013528406,1.1122316,86.5,1673598.311055,500184.797348947
540090011,-80.6118,40.3946,12.007486,10.25714283,0.2580842,0.7306,21.865023,0.012836064,1.3644633,327.5,1289379.68234241,429020.046811005
191110008,-91.391,40.401,10.986149,7.648387117,0.21379508,0.67550004,23.947935,0.013366465,2.0488508,176.75,387694.824016653,334520.459510415
420031301,-79.861,40.4023,12.097874,10.93870983,0.27065518,0.66873336,22.108404,0.012981873,0.9170856,299.5,1351551.87725028,440303.042411989
540290009,-80.5923,40.4274,12.007486,8.834482727,0.22582558,0.84165,21.749702,0.012760741,1.2635665,320.75,1290406.15199,432910.894035475
340230011,-74.4294,40.4622,16.625725,8.110714274,0.2448019,0.62413335,23.51392,0.013397092,1.5407937,23.25,1798074.86837002,536916.676828738
420030008,-79.9608,40.4654,12.097874,9.099999987,0.26108333,0.69733334,22.082745,0.012761269,1.0878929,315.5,1342086.61944278,445856.051008139
420030002,-80.0713,40.4998,12.097874,10.03750005,0.26605618,0.6293833,21.988192,0.012743617,1.5503668,326.5,1332284.69167875,448100.218387141
60890004,-122.381,40.5501,8.479476,5.507142833,0.11639894,0.39521667,27.770546,0.007771013,1.8316326,192.75,-2186979.06925116,647333.582182039
490450004,-112.356,40.6006,6.2394204,5.82876714,0.157,0.33683333,23.311098,0.005797059,3.4587715,1477,-1365741.73352914,465294.096493268
420030093,-80.0217,40.6066,12.156913,8.243750036,0.23717284,0.776,21.202837,0.012549899,1.2052163,376,1334392.27245949,460590.725548895
420031008,-79.7277,40.6175,11.821243,9.564516068,0.2458395,0.76375,21.46558,0.012589793,0.89467615,340.75,1358498.78118644,465959.507397622
420950025,-75.3411,40.6281,16.434633,8.086249971,0.23378846,0.6842,22.706429,0.013111381,1.3719984,106.5,1719297.82684383,538170.750852872
360850055,-74.1372,40.6331,16.337553,8.296774141,0.24668333,0.44601667,23.726215,0.012753811,2.6694396,4,1817638.57818552,561120.447148393
340390004,-74.2084,40.6414,16.337553,9.494565163,0.25022414,0.42081666,24.104511,0.012832964,1.879418,20.75,1811612.10509517,560666.133686248
191770006,-92.0063,40.6951,10.552242,7.019354828,0.1881892,0.75616664,23.359537,0.013180316,2.0758004,220.25,334586.535429143,365091.165501558
490351007,-112.111,40.7121,6.2394204,5.441666674,0.18218243,0.12625,24.855824,0.007259031,2.9235358,1328.75,-1343374.85114365,474108.578273972
360610134,-73.9952,40.7144,16.337553,10.13870975,0.23680358,0.30511665,24.154263,0.012621974,2.597381,6,1827143.55881837,572707.780750454
360470122,-73.9477,40.7196,16.337553,8.95483866,0.23680358,0.30511665,24.154263,0.012621974,2.597381,6,1830882.76492733,574188.782773156
340130003,-74.1929,40.721,16.337553,8.820000029,0.23834483,0.42078334,24.171541,0.012536167,1.9741123,26.25,1810850.11651968,569643.311077648
340171003,-74.0523,40.7254,16.337553,8.518390847,0.25992727,0.39886665,24.474174,0.012423069,2.384573,12.75,1822205.03333637,572810.623187245
360610128,-73.984,40.73,16.337553,9.014285633,0.23680358,0.30511665,24.154263,0.012621974,2.597381,6,1827655.69651625,574623.661185234
360810124,-73.8215,40.7361,16.337553,8.104301017,0.22466356,0.40891668,24.231665,0.01271703,2.4469395,19.75,1840742.74231525,578424.808249441
490353006,-111.872,40.7364,6.2394204,5.225333311,0.14293864,0.30723333,24.350552,0.007273481,1.8345143,1309.25,-1323181.07014944,473438.607250946
360810125,-73.8177,40.7393,16.337553,8.746666614,0.22466356,0.40891668,24.231665,0.01271703,2.4469395,19.75,1840969.48535684,578847.088692364
361030002,-73.4192,40.7453,16.868557,7.858620693,0.22236283,0.58491665,23.090685,0.013314313,2.455925,39.75,1873264.80854356,587287.924989732
420070014,-80.3164,40.7478,12.156913,8.652173934,0.23464444,0.80511665,21.211761,0.012495816,1.2771082,341.25,1307408.9308031,472090.281827375
340170008,-74.0362,40.7709,16.337553,9.543333356,0.25992727,0.39886665,24.474174,0.012423069,2.384573,12.75,1822350.58633115,578079.756517252
390030009,-84.0539,40.7709,12.9248085,7.31874992,0.24744898,0.5877,22.586422,0.012317176,2.5140624,279.5,997423.180303082,429322.092739077
60231004,-124.179,40.7768,8.380972,6.007999973,0.12427778,0.59255,15.562754,0.009119909,2.32536,74.5,-2324365.24537553,714364.585250592
490353015,-111.946,40.7771,6.2394204,8.899999619,0.16954362,0.27238333,24.465378,0.007338505,2.4944916,1293.5,-1328531.01193604,478965.495490341
490353010,-111.931,40.7842,6.2394204,6.817142825,0.14317901,0.3818,24.593138,0.00720984,2.5399456,1287.75,-1327160.35779458,479539.902619455
391510017,-81.3941,40.7868,12.142092,9.51935482,0.24584782,0.6759167,21.807112,0.012562553,1.6641282,335.25,1217636.49028648,462085.304313716
340273001,-74.6763,40.7876,16.383392,7.718518425,0.22063266,0.82775,21.561625,0.012747594,1.4749037,265.25,1769732.99163422,567804.397881331
360610079,-73.9343,40.7997,16.337553,8.436666656,0.22828947,0.3957,24.238098,0.012454197,2.4181488,41.75,1829910.98029457,583177.071044853
391510020,-81.373,40.8007,12.142092,8.435483871,0.24770968,0.6152167,21.713764,0.012569069,1.5847203,330.75,1219142.96006046,463894.132874746
311090022,-96.6833,40.8126,11.245588,6.880645214,0.17768571,0.5151167,23.910704,0.013972581,1.8291055,369,-57167.6499096491,371424.718591801
360050110,-73.902,40.816,16.337553,8.61935484,0.2249469,0.32701665,24.472075,0.012507943,2.4001925,11.75,1832120.55076445,585575.791056207
340030003,-73.9733,40.8523,16.337553,8.280645186,0.22828947,0.3957,24.238098,0.012454197,2.4181488,41.75,1825381.75047501,588159.872321117
360050133,-73.8781,40.8679,16.337553,8.158064512,0.2249469,0.32701665,24.472075,0.012507943,2.4001925,11.75,1832725.39654455,591692.206142976
490110004,-111.884,40.903,6.2394204,6.018421054,0.13664849,0.5146667,24.138988,0.008354636,2.54959,1282,-1321068.18665346,492003.233814169
340310005,-74.1681,40.9184,16.337553,8.762068872,0.22472222,0.43835,23.833511,0.012711256,1.4914843,24.75,1807839.14327901,591642.118520622
340410007,-75.0678,40.9246,16.434633,7.864285707,0.21696262,0.8325167,22.179985,0.012525912,0.95785326,147.25,1734421.12155272,575551.108717648
310790004,-98.365,40.9421,10.542564,4.340000008,0.18462162,0.63913333,22.721523,0.013547177,3.317826,560.5,-197485.9149535,388178.674841829
191370002,-95.045,40.9691,10.310122,6.993548416,0.1690381,0.7499167,23.009008,0.014238864,3.016712,351,79722.4055582734,389145.203164166
391030004,-81.9239,41.0604,15.217513,7.574193524,0.22527175,0.71465003,21.4263,0.01231043,1.8738915,334.75,1169277.3246598,485721.722306405
391530017,-81.469,41.0635,13.548966,8.599999982,0.24059783,0.6859,21.308638,0.012336757,1.4686899,353.25,1206721.93143657,491751.566197044
391530023,-81.5415,41.0879,13.548966,7.977419338,0.2456413,0.65543336,21.955261,0.012445376,1.2191508,305.5,1200333.79002876,493533.679266575
390990014,-80.6585,41.096,12.595289,7.54285717,0.25533655,0.63738334,21.562029,0.012288054,1.6678011,322.75,1272874.67355927,505919.461374965
390990005,-80.6453,41.1111,12.595289,7.762500003,0.25533655,0.63738334,21.562029,0.012288054,1.6678011,322.75,1273688.35058131,507764.976353515
560210001,-104.818,41.1368,5.660278,4.987499967,0.13985366,0.41736665,18.389776,0.00866552,3.5020788,1853.25,-733334.178972002,441568.77995273
391330002,-81.2352,41.1644,13.548966,7.890322593,0.24268539,0.7514833,20.993298,0.0122174,1.221678,355.25,1224234.43797121,505905.037076345
181830003,-85.6293,41.1696,12.035684,6.776666673,0.22031067,0.71865,21.948088,0.012612077,2.6761742,287.75,861587.516566081,458252.073705841
90010010,-73.1947,41.1708,15.089567,8.043749988,0.21552941,0.5611167,22.470251,0.012952244,1.891635,24.75,1880207.51212973,638015.827622917
560210100,-104.778,41.1822,5.660278,3.719999997,0.13774437,0.41451666,18.226387,0.00855211,4.309074,1872.25,-729548.30258724,446322.071703979
310550052,-96.0567,41.1978,10.599789,6.585714306,0.19487394,0.57875,24.300186,0.013655022,1.8011695,344.75,-4718.05857481276,414352.655934772
391550014,-80.8012,41.2317,12.595289,7.974999994,0.23838298,0.74046665,21.578539,0.012230803,1.3996603,280.25,1258717.09067217,519015.800341177
191550009,-95.8961,41.2642,10.599789,8.460714366,0.20222881,0.5962833,24.379084,0.013865802,2.1335223,297,8637.48514384111,421789.557334082
90090027,-72.9029,41.3014,15.293185,7.896774184,0.2315887,0.60898334,21.783583,0.012774371,2.1841993,5,1900274.19635691,658016.339309534
490571003,-111.988,41.3036,5.9621334,4.981818156,0.13491358,0.49218333,23.616268,0.007207552,1.429641,1322.5,-1322126.05206203,537673.135057529
