SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
60371302,-118.205,33.9014,11.017509,8.493150682,0.15329729,0.24218,16.56307,0.007880311,1.6851279,26.5,-2020137.3935382,-165741.033868511
130590002,-83.3444,33.9181,11.380486,5.979999924,0.15332693,0.70834,17.714209,0.00894815,1.9413145,204.75,1158229.10326921,-323727.266653723
10550010,-85.9926,33.9915,10.962429,8.131034481,0.15675582,0.6206,17.263342,0.009270653,1.2223414,190.25,916021.971190292,-344484.601685232
60658001,-117.416,33.9996,9.143118,9.022222224,0.18411225,0.24108,16.160643,0.00713875,2.3686197,267.5,-1947146.89800035,-171523.733873914
60371602,-118.068,34.0103,9.650635,7.586666648,0.17212844,0.26564,16.598482,0.0076396,1.4634329,53.75,-2005098.48212921,-156801.308950399
130670003,-84.6074,34.0154,10.539446,8.40322576,0.17737778,0.5291,17.119211,0.008873438,1.6186979,333,1041925.27274563,-327560.679118546
60710027,-117.617,34.0308,9.143118,10.16705877,0.16640952,0.26974,15.908118,0.007299506,2.301054,235,-1964320.73751587,-163989.323355637
450630008,-81.155,34.051,10.806294,7.886813174,0.1721287,0.62644,18.391642,0.009193766,1.7047328,104.25,1354779.50612226,-280080.157935787
60371103,-118.227,34.0666,9.650635,9.061956525,0.16328572,0.33986,15.977301,0.007338336,1.658323,154,-2017823.49700281,-147313.741433882
450790007,-80.9623,34.094,11.289805,6.904166589,0.17385106,0.62158,18.622225,0.009093014,1.7567979,89.25,1371462.23886349,-272569.373185862
60719004,-117.274,34.1067,8.505292,10.72000008,0.17271875,0.2399,16.783728,0.006863558,2.0817347,330.25,-1931796.06932018,-162752.276980487
60372005,-118.127,34.1326,9.650635,8.009677449,0.15457,0.31254,16.488167,0.007552577,1.295917,106.5,-2007208.13612407,-142254.427767597
60370002,-117.924,34.1365,9.143118,8.153333378,0.13771111,0.54708,15.628855,0.007431146,1.2620301,346.75,-1989023.11321447,-146098.320495161
60371201,-118.533,34.1992,9.650635,7.041379361,0.15313913,0.39108,15.855874,0.006966364,1.8909352,277.25,-2041602.58617151,-126365.683141207
450410003,-79.7673,34.2143,10.784444,7.149999965,0.17233,0.60988003,18.381813,0.009215533,2.2771444,41,1477139.96985226,-241393.407544636
60718001,-116.861,34.2646,8.505292,3.384615364,0.10773,0.3492,5.823382,0.003931002,2.2753646,2100.75,-1891060.31835965,-153840.275435549
10491003,-85.9699,34.2886,10.962429,8.188888938,0.14886813,0.70424,15.932744,0.00874128,1.7446909,323.75,914593.597440125,-311241.189541701
50510003,-93.0002,34.4694,11.1500635,7.606451542,0.14848052,0.685,16.096529,0.009164306,1.5810473,131.75,273361.428241842,-335020.549613069
50010011,-91.559,34.5185,10.601776,6.616129014,0.15838271,0.33088,16.83352,0.009122377,3.9081125,62.5,404356.437329348,-324395.031628526
11030011,-86.9675,34.5307,10.713315,7.229032286,0.15941489,0.54376,16.731352,0.008814351,2.1637297,204,821347.811238472,-293418.227024208
51130002,-94.2262,34.5837,10.732458,8.329032229,0.15924358,0.66682,16.290941,0.009228909,2.0392833,317.75,161419.172098449,-325046.809488263
450250001,-80.1988,34.6154,11.559677,7.041935459,0.14920455,0.66716,17.674389,0.008937023,1.8390884,104.5,1430819.24190076,-203781.850896373
51191008,-92.3287,34.6813,11.368029,8.264516154,0.16225609,0.55649996,16.284729,0.008863417,1.9990772,102.5,333609.987610824,-309192.735719082
10890014,-86.5882,34.6855,10.854998,7.190000033,0.14469318,0.57066,16.44398,0.008813894,2.9872067,311.75,854016.158076193,-272843.559598754
450450016,-82.2567,34.7518,10.280991,6.392000008,0.13132292,0.64052,16.936695,0.008763783,2.16923,260.25,1243674.49318161,-217667.380670352
51190007,-92.2813,34.7562,11.368029,7.767777769,0.16225609,0.55649996,16.284729,0.008863417,1.9990772,102.5,337587.284679872,-300653.912650026
10331002,-87.6381,34.7626,10.386892,6.910000022,0.12923333,0.54764,16.514761,0.00884965,1.90393,158,758253.068228943,-273163.254061335
450450015,-82.4146,34.8439,9.706111,7.434523794,0.14046809,0.6362,17.151249,0.008757137,1.7923573,293.5,1228015.88933812,-209524.573721426
401210415,-95.7844,34.8856,11.786032,7.821428699,0.14178161,0.60614,15.764176,0.008381284,3.1539052,240.5,19544.5215632704,-292762.255527646
450830011,-81.9248,34.9556,10.280991,7.461249987,0.14070526,0.65816,16.513237,0.008337093,1.341772,255.75,1270127.48794077,-190722.580593714
132950002,-85.3009,34.9788,11.071474,8.186666695,0.15598936,0.6392,16.968699,0.008480951,1.3065047,208.75,966674.176755536,-227884.439945227
470650031,-85.2429,34.9944,11.071474,8.361290309,0.15105495,0.59914,16.370176,0.00851267,1.3242029,226.5,971695.049720431,-225558.652600522
370510009,-78.9531,35.0414,10.260006,7.044444402,0.1752,0.55748,18.177254,0.008743268,2.53161,55,1533949.01836156,-137404.582029077
470654002,-85.293,35.0509,11.178194,7.754838697,0.14947778,0.62602,16.807226,0.008485051,0.9791417,228.75,966477.966289091,-219788.130857345
471570024,-90.0416,35.1512,10.446108,7.619354871,0.18308511,0.3289,16.896374,0.008966945,2.6144145,69.75,537924.152781224,-246198.167437255
471570075,-89.8503,35.1517,10.446108,6.721428573,0.14555952,0.55644,16.739769,0.009003535,2.5073924,83,555167.354337985,-245042.143346659
471570100,-89.8707,35.1613,10.446108,7.736363693,0.14555952,0.55644,16.739769,0.009003535,2.5073924,83,553259.053999977,-244089.086080623
400790467,-94.7866,35.1863,10.80341,9.464705916,0.14772941,0.68456,15.622965,0.008106861,3.242697,212.75,109564.38769541,-258439.790246856
50350005,-90.1931,35.1973,10.446108,7.583871026,0.17589362,0.37511998,16.313095,0.009158476,3.1392775,64.25,523948.959892463,-241895.648579591
371190045,-80.8741,35.2132,10.74857,6.871428524,0.1675814,0.5823,17.05098,0.008604664,1.6331431,205.5,1359599.00301356,-147700.093337879
371190041,-80.7857,35.2401,10.74857,7.314814779,0.15081707,0.58862,16.746616,0.008659415,1.7686673,236,1366997.1889419,-143459.838375974
60290016,-118.998,35.3246,7.582775,8.383333325,0.16240679,0.25526,17.765095,0.006754386,2.3153963,116.75,-2052749.60751572,5939.99542334922
60290014,-119.063,35.3566,7.582775,7.164130465,0.16821139,0.26639998,17.811356,0.006756029,2.3610485,120,-2057576.51138602,10822.520174012
60290010,-119.015,35.3856,7.582775,8.283870982,0.16240679,0.25526,17.765095,0.006754386,2.3153963,116.75,-2052599.89894969,12935.4370950879
401359021,-94.5244,35.4081,10.80341,7.767742003,0.15988372,0.63706,15.653724,0.008379255,2.9437375,220.5,132852.675660933,-233284.509940754
370990006,-83.2779,35.4668,8.5450115,7.284999967,0.1501827,0.6933,14.426343,0.008117245,1.183228,632.25,1141159.48104831,-151247.72340668
401090035,-97.5271,35.4729,10.459918,6.692857138,0.14572728,0.37514,15.168552,0.008114615,4.035626,382.75,-137372.434507351,-225958.989858672
370210034,-82.5844,35.6062,8.429208,4.975000024,0.15443158,0.68032,13.975766,0.007701459,1.4308764,664,1200767.18624906,-127245.205744698
401091037,-97.4751,35.6141,10.613812,5.987096763,0.13981609,0.39293998,15.061554,0.008104013,3.94762,356.5,-132449.749721598,-210228.540140825
50670001,-91.1889,35.6373,12.07183,7.051612908,0.15393406,0.46428,15.491233,0.008716174,3.5301902,70.75,431691.772932682,-197729.625809516
371470006,-77.3601,35.6413,10.292772,6.741666694,0.17595145,0.5626,17.50127,0.008491239,2.6523223,7.75,1662445.71631533,-44649.9265565836
370350004,-81.3656,35.7289,9.477178,5.118181727,0.15376289,0.60534,15.530177,0.00810182,1.2431997,293.5,1306921.89333555,-97576.7368119888
370570002,-80.2627,35.8145,10.883831,5.709999967,0.14372826,0.69726,15.827899,0.008501848,2.1862714,217.75,1402966.28774804,-72389.7472705025
50310005,-90.6795,35.8376,10.741455,8.230000011,0.1406747,0.44654,15.49308,0.008787039,3.5877197,87,476099.028726906,-172902.770898604
371830014,-78.5742,35.8561,9.859912,7.571428503,0.1681134,0.6096,16.783653,0.008597543,1.1276404,82.25,1551037.46644447,-41559.095733291
40011235,-109.438,35.8804,4.703377,1.828571423,0.1454125,0.15522,10.092212,0.003623077,3.2271001,1944.5,-1198432.16078385,-96568.7163774224
470930028,-84.036,35.9446,9.904723,7.416129043,0.16949485,0.64776,15.699928,0.008231048,1.5471569,328.75,1066813.16566798,-107011.523934656
470931017,-83.9507,35.9781,9.904723,8.299999968,0.1822268,0.57607996,16.152626,0.008278773,1.3807721,292.25,1073904.23316634,-102329.369863222
470931013,-83.9258,35.9807,9.904723,6.819999917,0.1822268,0.57607996,16.152626,0.008278773,1.3807721,292.25,1076074.63343219,-101758.898739416
470931020,-83.8738,36.0192,9.904723,7.370967692,0.16101137,0.67062,16.015032,0.008363839,1.3708378,262.25,1080135.20952442,-96892.5435337601
370670030,-80.342,36.0266,10.086969,4.645454558,0.14665934,0.68840003,15.590827,0.00831687,2.2071342,237.5,1392065.53875561,-50129.0109412851
370630015,-78.904,36.033,10.16481,6.89999994,0.152,0.707,16.239073,0.008441096,1.3590171,121.5,1518458.70674223,-27402.1029704124
60310004,-119.566,36.1022,7.229654,7.400000032,0.13702439,0.3275,16.442598,0.006888961,2.7511888,57.75,-2081049.69041959,102752.474532351
370670022,-80.2245,36.1109,10.086969,6.675862109,0.16091305,0.64418,15.596016,0.008291296,2.3918817,254.75,1400856.08731966,-39090.5970937636
320030540,-115.079,36.1419,8.128991,3.735714299,0.14411539,0.16172001,19.381508,0.004453413,2.0616314,612,-1689908.53251475,18048.7622737812
470370040,-86.7341,36.1424,11.079387,8.572222221,0.17365882,0.44398,16.100859,0.008146634,2.2550373,139.75,824945.609584686,-111852.827380506
320030561,-115.114,36.164,8.128991,3.944827618,0.14411539,0.16172001,19.381508,0.004453413,2.0616314,612,-1692472.29030802,21096.9024910545
470370023,-86.7389,36.1764,11.079387,7.519540247,0.17365882,0.44398,16.100859,0.008146634,2.2550373,139.75,824149.125879526,-108104.701480572
51430005,-94.1168,36.1797,10.211454,8.076666617,0.15179747,0.54818,14.008904,0.007865366,3.383845,404.75,167833.988311209,-146261.111997123
401431127,-95.9765,36.2049,12.917449,7.203225816,0.1449,0.60318,15.235968,0.008107979,3.3432698,219.25,2093.79912403551,-145101.474874172
471650007,-86.6531,36.2976,11.079387,6.906451664,0.14039025,0.69862,15.494643,0.007942031,2.4901767,187,830427.018246943,-93848.2217210274
61072002,-119.291,36.3322,7.229654,8.810714304,0.15747619,0.54266,16.769854,0.007595351,1.8785813,113,-2051006.0150106,121755.103168406
50070003,-94.2292,36.4352,10.211454,7.674193551,0.15383117,0.65346,14.310324,0.008008738,2.983656,357.5,157284.689174354,-117840.996053607
50070002,-94.2057,36.4597,10.211454,8.753260842,0.15383117,0.65346,14.310324,0.008008738,2.983656,357.5,159319.929051995,-115057.931315456
60271003,-117.871,36.4878,5.858346,5.709677419,0.14077236,0.09766,15.155334,0.003707478,4.0772395,1155.25,-1924274.21735302,108995.049915386
515200006,-82.1641,36.608,8.610531,6.545161313,0.16619737,0.67514,14.033877,0.007542306,1.8015941,558,1221847.79346372,-10847.1768120067
210130002,-83.7369,36.6084,10.111988,6.239999994,0.1528,0.65356,13.393874,0.007524512,2.257672,593.25,1083769.83011,-29882.2141804003
60195025,-119.733,36.7264,6.1511602,7.896296298,0.138176,0.39786,16.656565,0.006999786,2.2420166,96.75,-2078210.07982652,174172.055054733
60190011,-119.773,36.7854,6.1511602,6.369230784,0.133384,0.32062,17.16367,0.007002997,2.0001268,102.75,-2080003.06601656,181451.875103189
60195001,-119.716,36.8195,6.1511602,6.641935464,0.1384876,0.41544,17.09216,0.007044889,1.8705423,101.75,-2074176.41706145,183907.936099072
518100008,-76.1812,36.8419,10.574612,5.877419406,0.17615789,0.5242,16.474154,0.008505248,3.4237487,7.5,1738266.71271724,108169.73424012
517100024,-76.3014,36.8555,10.574612,6.440000017,0.18295535,0.35182,15.869983,0.008436758,3.8911185,0.75,1727562.51861591,107468.849683507
210470006,-87.3233,36.9117,11.06454,7.763999968,0.124356166,0.62034,14.151221,0.008000542,2.8458061,191.75,764782.53542542,-30986.5468681983
60392010,-120.034,36.9533,7.8511825,5.685714313,0.12727273,0.47068,16.702229,0.006978259,2.507937,84,-2097645.88686454,205408.592625232
212270009,-86.2149,37.0493,10.875007,7.50689657,0.14092,0.61786,14.475214,0.007881555,2.7116497,196.75,860568.700232122,-6162.5739021118
211451024,-88.5725,37.0582,10.712845,7.546428544,0.15895946,0.52294,14.538416,0.007748377,2.1126935,97.25,653636.994633473,-23952.6254693585
211990003,-84.6115,37.098,10.598528,7.106451634,0.15962666,0.66132003,14.34109,0.007560085,2.1612172,292.5,1000302.45661684,14959.4357325632
516500008,-76.387,37.1037,10.588918,5.459999971,0.15989189,0.59964,15.900868,0.008507116,3.6518307,2.75,1714463.69887059,133136.231431507
211930003,-83.2093,37.2833,9.605848,6.026666673,0.17975949,0.63636,14.000737,0.007599375,1.6385393,401.25,1119974.15219103,51198.9964783287
511611004,-79.8845,37.2834,9.32692,5.969999957,0.20017526,0.58652,14.662682,0.0074143,2.3471875,362.25,1408592.65458034,95446.3867575477
517750011,-80.081,37.2979,9.32692,6.199999965,0.18792473,0.61972,13.248459,0.007152257,2.73595,655.75,1391308.39576741,94153.5883114839
60472510,-120.48,37.3083,8.036413,6.022580654,0.12885484,0.44145998,16.036661,0.007359605,2.3310246,50.25,-2125581.26402025,253809.466779562
516800015,-79.215,37.3327,9.30735,5.991999979,0.16895403,0.6649,14.733568,0.007797229,2.4468422,273,1465542.86180747,111012.607746802
510360002,-77.2592,37.3444,10.837323,6.19677419,0.18093,0.62412,15.853475,0.008354465,2.498725,1.5,1633950.36311028,144196.173323152
60850005,-121.895,37.3485,8.71357,6.337499969,0.1507876,0.38592,14.820197,0.006976784,1.3384035,38.25,-2244262.65228842,290690.314876693
510410004,-77.5936,37.3575,10.9276285,5.967741912,0.15849505,0.7349,15.407673,0.008171734,1.6571819,68.25,1604881.40097558,139937.914212611
