ID,MLR,ANN,GWR,GWANN,GNNWR,AGWNN
366,0.683271167,0.676990324,0.962506357,0.968484992,0.975245081,0.977336524
367,0.708970746,0.711790748,0.96772324,0.975367309,0.979275167,0.978979439
368,0.749894117,0.75775138,0.971956753,0.977248391,0.978772521,0.980949002
369,0.687529533,0.69280309,0.966639343,0.972189918,0.97326173,0.978935448
370,0.653194495,0.641175714,0.964301339,0.973468171,0.974343793,0.976410569
371,0.711571819,0.707427276,0.965891545,0.973397956,0.969528083,0.976908009
372,0.693931677,0.693118579,0.965850786,0.973805321,0.973540413,0.977196616
373,0.728838886,0.734095641,0.968383563,0.97507497,0.975576717,0.978854003
374,0.726211602,0.732729755,0.968548233,0.975698857,0.975681803,0.97852647
375,0.71972867,0.721363457,0.96692984,0.973018272,0.974256466,0.972006771
376,0.70194567,0.701705194,0.961504096,0.972153556,0.973019232,0.977180515
377,0.691606499,0.68705906,0.968628311,0.97554089,0.975450833,0.979348217
378,0.721646863,0.725850848,0.970696664,0.977484635,0.975994802,0.978259939
379,0.662172181,0.657388848,0.964494502,0.972013435,0.965742805,0.977080482
380,0.684193243,0.679481834,0.961053669,0.970230862,0.974677462,0.978306294
381,0.721008725,0.725169971,0.974092167,0.978092051,0.976333554,0.977979688
382,0.667888022,0.667272802,0.956530924,0.966922285,0.97135974,0.979188513
383,0.693383929,0.688492502,0.967153169,0.972081528,0.978806349,0.981752455
384,0.704310205,0.702657771,0.96759409,0.977016454,0.971121367,0.977044818
385,0.721506023,0.72688846,0.966427026,0.973686641,0.977304765,0.978945943
386,0.714676042,0.718136138,0.968241114,0.973632803,0.975897538,0.975865143
387,0.671753609,0.66437848,0.965121951,0.971343348,0.975682779,0.97995383
388,0.761430632,0.760082562,0.971773475,0.976270896,0.970967847,0.980459754
389,0.668825302,0.66729856,0.967568508,0.976368382,0.977303026,0.979798418
390,0.71643863,0.725221244,0.966401559,0.972399902,0.978358697,0.97942497
391,0.691126013,0.692746108,0.967362761,0.974288637,0.97662974,0.981595478
392,0.686732767,0.68730104,0.962138602,0.970597037,0.975218816,0.976459121
393,0.701265899,0.699899543,0.969792085,0.976441766,0.976289963,0.981053014
394,0.735599141,0.732589478,0.967475801,0.974072099,0.975429395,0.977537138
395,0.701826822,0.702105523,0.964806056,0.973014835,0.972788558,0.97679275
396,0.701866409,0.69579136,0.966656755,0.97331239,0.975756667,0.976549932
397,0.68687803,0.695192228,0.96951402,0.973338682,0.974530864,0.974318011
398,0.642492876,0.641917123,0.961873258,0.970591213,0.974537162,0.97702339
399,0.722425885,0.725532023,0.972216347,0.976220888,0.973260413,0.976496376
400,0.69089056,0.685048891,0.96836134,0.97507856,0.971990542,0.978390188
401,0.691887239,0.690473892,0.962746884,0.971162956,0.972555233,0.978816757
402,0.647083688,0.637711521,0.959566942,0.970674098,0.97762135,0.976541369
403,0.692762553,0.687815,0.969276085,0.975667713,0.977466531,0.979294051
404,0.695768996,0.698791795,0.963420101,0.974584633,0.971494536,0.979076763
405,0.730434983,0.73250229,0.966186845,0.9730406,0.973926597,0.979040773
406,0.685443229,0.680670566,0.964318384,0.97363695,0.974474285,0.975495147
407,0.654296846,0.64830623,0.957514511,0.966988025,0.967062944,0.971612374
408,0.707633095,0.710227053,0.96527617,0.973904899,0.971884681,0.974744647
409,0.681590404,0.683059323,0.967608578,0.973288508,0.974965545,0.9776051
410,0.726740243,0.724149998,0.965941082,0.976251356,0.975373273,0.977545647
411,0.695635172,0.702030747,0.966759281,0.973486152,0.973188989,0.975540199
412,0.703937627,0.703759145,0.968292511,0.972217617,0.973682756,0.976308507
413,0.706658141,0.703924716,0.968516157,0.976668427,0.974934519,0.9771483
414,0.65489702,0.655556854,0.958945659,0.96935889,0.97556205,0.977337884
415,0.670907465,0.670931399,0.965533445,0.971893172,0.97580869,0.977844701
416,0.706888871,0.711207298,0.969488913,0.975122492,0.979894878,0.980203336
417,0.663696556,0.659697624,0.963178947,0.971102193,0.974118653,0.977982567
418,0.694394281,0.69071287,0.96947841,0.975134236,0.973127177,0.97949608
419,0.738741453,0.738759407,0.968970959,0.974901415,0.969873716,0.976114356
420,0.689858372,0.688606863,0.966616125,0.974067541,0.975623551,0.978081714
421,0.698224702,0.701189388,0.967331967,0.972022791,0.974495617,0.977507531
422,0.684164298,0.683544517,0.966541187,0.972525533,0.979701861,0.979483463
423,0.701007474,0.702409185,0.964350491,0.972883563,0.975074952,0.977603633
424,0.728223753,0.726074784,0.966283591,0.974114462,0.975860844,0.977110846
425,0.6513601,0.654807772,0.96336986,0.972102827,0.975075054,0.977877887
426,0.654536368,0.653596735,0.96609769,0.971853941,0.969801697,0.975717398
427,0.683383699,0.684822982,0.963988392,0.97164118,0.974085649,0.979559835
428,0.709487694,0.712719501,0.966033275,0.97450489,0.9708001,0.977134538
429,0.752649898,0.756565178,0.970954119,0.975877503,0.97274776,0.978198484
430,0.698820587,0.704932695,0.970021797,0.975814576,0.974260317,0.978125666
431,0.684624854,0.685487912,0.956635484,0.965976411,0.974457128,0.976096595
432,0.714651633,0.717611026,0.968901413,0.975239734,0.975164263,0.978600792
433,0.675036378,0.672983852,0.966859356,0.973226054,0.977268674,0.976365104
434,0.672195008,0.662454383,0.959320856,0.968335163,0.966825314,0.975936109
435,0.675578192,0.684388249,0.96872362,0.972804945,0.973938817,0.975918854
436,0.700055988,0.697592826,0.970305679,0.974840817,0.971768806,0.97763971
437,0.672446232,0.673120013,0.972128761,0.975399778,0.97165784,0.979767393
438,0.697500856,0.702374604,0.966968371,0.976366768,0.975116567,0.977575878
439,0.741229017,0.745066111,0.97052038,0.976045497,0.977615393,0.979733467
440,0.619396948,0.620408175,0.956783418,0.967116747,0.971297394,0.977755868
441,0.700959406,0.705450454,0.969876324,0.975696386,0.975267173,0.977740418
442,0.711561177,0.70951641,0.966325142,0.974587534,0.975371616,0.97607505
443,0.728567098,0.732093933,0.968271619,0.973331688,0.976394858,0.980722658
444,0.669441916,0.668801169,0.958629319,0.967595937,0.974669654,0.977404982
445,0.698715494,0.694267604,0.963592973,0.968833282,0.96908481,0.972651426
446,0.699247347,0.700339812,0.963201233,0.9696775,0.975355803,0.976855823
447,0.698081096,0.70505621,0.965370929,0.973358452,0.968016521,0.975516462
448,0.710747432,0.711891009,0.971761944,0.9767053,0.974264191,0.976483047
449,0.705221601,0.705625451,0.969033466,0.97503085,0.979077208,0.979741053
450,0.696129896,0.704546228,0.963361386,0.971105505,0.975286765,0.97691652
451,0.716989782,0.723323459,0.964540267,0.970969745,0.974096849,0.975767412
452,0.666310961,0.664531409,0.96419944,0.972213096,0.971834691,0.973109696
453,0.702410585,0.701837911,0.973108668,0.976459051,0.975263721,0.979667005
454,0.678285152,0.672909221,0.9703307,0.974043478,0.973674568,0.976848415
455,0.735785521,0.735841609,0.965169527,0.974684109,0.976399946,0.977417683
456,0.709685192,0.7101237,0.968317338,0.975750693,0.976983988,0.977463864
457,0.689320055,0.691179429,0.969585891,0.974729758,0.972948964,0.977274811
458,0.736435852,0.732093788,0.970128073,0.975777151,0.977532832,0.979770498
459,0.696935021,0.695424582,0.969016431,0.974922511,0.976197774,0.97942233
460,0.683919207,0.678161738,0.964559413,0.971189657,0.973453913,0.976163161
461,0.721993274,0.726293454,0.964484743,0.972719561,0.976341156,0.980174636
462,0.701385712,0.705553152,0.971669275,0.975737398,0.976064036,0.979142346
463,0.683441458,0.680317511,0.967254082,0.973415719,0.972553634,0.976332686
464,0.695728104,0.696946753,0.966653225,0.97385679,0.972617633,0.976991644
465,0.707376651,0.7130016,0.967836977,0.970747477,0.980966171,0.979569342
466,0.676993823,0.678268338,0.968476456,0.974806652,0.975622335,0.978416765
467,0.692367037,0.688739748,0.972406181,0.976861451,0.975781511,0.978612856
468,0.722012928,0.723454863,0.969071666,0.974392931,0.970843795,0.97556409
469,0.677407769,0.675697842,0.966437258,0.974495734,0.973309405,0.977652364
470,0.736919609,0.740725874,0.967493666,0.972884718,0.973988044,0.979420822
471,0.719179778,0.72340985,0.967898189,0.973204333,0.978889322,0.974669996
472,0.70961316,0.709050152,0.972471396,0.977635617,0.973011503,0.975649182
473,0.696584539,0.69160432,0.96726134,0.972975088,0.977416252,0.977701223
474,0.693130851,0.688590774,0.962321395,0.968476722,0.974703483,0.976444854
475,0.725607351,0.731020306,0.971711801,0.975533686,0.976300575,0.979488553
476,0.710242427,0.711993115,0.963653732,0.97202012,0.975643941,0.978076217
477,0.641994818,0.64090165,0.963248911,0.969113601,0.967550266,0.973575891
478,0.744707068,0.74431361,0.971357401,0.976590711,0.973703296,0.977395495
479,0.694619878,0.690970445,0.967067922,0.976362549,0.971598571,0.978199106
480,0.65514672,0.653343015,0.95457249,0.963750041,0.966560375,0.969263212
481,0.677825485,0.677996912,0.968115859,0.974882808,0.969731478,0.977214132
482,0.709738791,0.706051283,0.962666218,0.970922934,0.976065246,0.976564039
483,0.668423673,0.669664217,0.964952529,0.971297639,0.975565817,0.978122641
484,0.707662926,0.703051941,0.962483823,0.972365656,0.976253692,0.97827418
485,0.714864954,0.715187459,0.96550926,0.972353004,0.96898655,0.976487343
486,0.694803144,0.696246243,0.964537403,0.971357226,0.975603902,0.974345696
487,0.670657577,0.673366534,0.961683509,0.968866973,0.972330544,0.975551653
488,0.676862603,0.674775959,0.971278669,0.976500264,0.980650312,0.980136876
489,0.716362102,0.716685285,0.970081353,0.973159909,0.977508436,0.975457381
490,0.687119643,0.686914645,0.964886863,0.970476152,0.973971354,0.975909448
491,0.6995718,0.698341739,0.971697452,0.974820405,0.972365138,0.978590159
492,0.733693987,0.737031165,0.971303228,0.977414919,0.973956088,0.977977252
493,0.638906117,0.637678199,0.961352281,0.970223395,0.975641753,0.976996988
494,0.725855601,0.725971233,0.969916211,0.975916234,0.97195748,0.977138578
495,0.68748932,0.68307262,0.96587883,0.973945688,0.978495272,0.980254714
496,0.720264928,0.719660303,0.968972975,0.975904488,0.97107565,0.975948305
497,0.673118822,0.675910668,0.967833242,0.973267157,0.974399372,0.975993874
498,0.727157585,0.727406615,0.968981813,0.97495098,0.973617855,0.977415026
499,0.699374146,0.701884876,0.963405396,0.970636963,0.972014823,0.977981034
500,0.704291069,0.704526737,0.97022542,0.974737565,0.975646017,0.977721608
501,0.716689524,0.719661074,0.96528925,0.974284823,0.97338105,0.979328342
502,0.711352299,0.710244651,0.971399999,0.977167689,0.976191024,0.978971031
503,0.681565839,0.682573099,0.96391668,0.971056493,0.973050788,0.974940535
504,0.668930926,0.663284296,0.962016472,0.971116061,0.9705339,0.972778411
505,0.693792849,0.691075499,0.967468145,0.972614382,0.973753429,0.977600513
506,0.662632537,0.663291079,0.961751524,0.967272108,0.974076517,0.977310717
507,0.703955674,0.696775978,0.968334199,0.976018248,0.976117,0.979551077
508,0.721829456,0.725590382,0.96940682,0.974689229,0.97226946,0.979137031
509,0.659793616,0.653780185,0.968196656,0.972253215,0.974588834,0.973965765
510,0.713148754,0.718375806,0.960538376,0.966780571,0.969856446,0.972520059
511,0.689358641,0.688440725,0.963370304,0.971699865,0.974558992,0.979873207
512,0.684729131,0.678086502,0.969691716,0.97663356,0.973862557,0.973633435
513,0.714029979,0.724133068,0.968286516,0.973281155,0.977617539,0.97877719
514,0.700073035,0.702349624,0.972710424,0.976262959,0.971471876,0.976592499
515,0.685628964,0.675827243,0.967262093,0.973421526,0.969846621,0.975049454
516,0.667865502,0.668438109,0.963299929,0.971373253,0.97756714,0.978346152
517,0.712852117,0.708272071,0.969763718,0.977186937,0.972927627,0.97726308
518,0.706082184,0.708800659,0.96591914,0.971541185,0.971928239,0.978421156
519,0.70312208,0.698669697,0.967085942,0.972292535,0.973198602,0.978675894
520,0.71232892,0.71591228,0.966331611,0.972424845,0.974360059,0.977407772
521,0.700091025,0.699951194,0.965083109,0.973403937,0.976775356,0.978947813
522,0.679550462,0.681036986,0.96431744,0.969771423,0.96713961,0.973571482
523,0.665650884,0.660337954,0.964277487,0.970830848,0.977795292,0.977825016
524,0.707391243,0.708105604,0.970257607,0.977321994,0.97612382,0.977984195
525,0.697414212,0.705058777,0.965392964,0.973170201,0.978211647,0.978676008
526,0.65157573,0.6456006,0.959122275,0.968099178,0.971824058,0.975402782
527,0.678391836,0.677990341,0.960213564,0.967457604,0.972773177,0.976043892
528,0.690359786,0.692424082,0.970002192,0.975738075,0.978290608,0.979592093
529,0.683648926,0.679815169,0.961176482,0.970199525,0.97358067,0.977787934
530,0.68185095,0.676464425,0.966574759,0.974889191,0.972322712,0.975216166
531,0.709309357,0.710341876,0.965157047,0.972026703,0.976440603,0.977838158
532,0.698355794,0.700887413,0.96634491,0.97445347,0.967661503,0.972944202
533,0.699525035,0.704503435,0.968448462,0.973952031,0.975931331,0.978658367
534,0.727929671,0.731733851,0.973208735,0.980344961,0.973737045,0.977041641
535,0.707927468,0.707299766,0.96736816,0.973293818,0.971056993,0.974313968
536,0.699047935,0.698892211,0.970018417,0.976895693,0.978379983,0.97976824
537,0.691247498,0.680817773,0.964149398,0.973236705,0.97162373,0.976783616
538,0.722910426,0.73221884,0.975234926,0.97843959,0.978487768,0.980793313
539,0.661706488,0.664018018,0.968241294,0.972502222,0.972729496,0.974503791
540,0.686363806,0.689913926,0.966026102,0.973933811,0.974414787,0.97511514
541,0.718895652,0.720510099,0.968766451,0.974792042,0.977986013,0.980564071
542,0.701243006,0.70119753,0.964170845,0.972263387,0.973714255,0.979353471
543,0.63904876,0.631735411,0.962583859,0.972444002,0.972957521,0.976646873
544,0.692585633,0.698825488,0.9604522,0.970025084,0.96458043,0.971793114
545,0.710437849,0.71197092,0.975927897,0.979191367,0.978943775,0.978220095
546,0.740805223,0.745505028,0.973080772,0.977686743,0.979855511,0.981739538
547,0.668760731,0.670875869,0.963437389,0.971153698,0.978965929,0.981871348
548,0.701044836,0.699601552,0.966464683,0.972520524,0.976549029,0.9771373
549,0.683028343,0.680044545,0.966592579,0.971901266,0.974555397,0.976701008
550,0.736270839,0.732877511,0.972940316,0.97961593,0.97796882,0.979187852
551,0.64099652,0.642172623,0.964872389,0.971996926,0.977707217,0.97740383
552,0.690251402,0.688843828,0.970745412,0.974665133,0.975759553,0.979900074
553,0.697642795,0.698028989,0.965057513,0.971974798,0.967611373,0.976176116
554,0.68478838,0.68743138,0.96987151,0.976487481,0.973091315,0.977836427
555,0.693943355,0.693677834,0.962719458,0.969669998,0.976558474,0.977831702
556,0.729575077,0.738239577,0.964248126,0.972212025,0.973553176,0.977484358
557,0.71328275,0.711114142,0.971930048,0.973358054,0.973458246,0.978367323
558,0.663115173,0.657559276,0.961782913,0.97039813,0.973518476,0.976222185
559,0.701860911,0.695310486,0.968657566,0.977070822,0.977238156,0.977566968
560,0.740892055,0.736710049,0.972715988,0.977865043,0.975295651,0.978968283
561,0.717884755,0.718377197,0.965273175,0.972187217,0.973459634,0.975924252
562,0.703828155,0.70505488,0.962746753,0.97035774,0.973477925,0.976072168
563,0.760252683,0.763153032,0.973166148,0.979398358,0.975654749,0.978200972
564,0.730574854,0.733283487,0.968120393,0.973141876,0.979110482,0.97957376
565,0.692558057,0.690020365,0.965021801,0.973300043,0.97430969,0.97911619
566,0.686608927,0.687654463,0.970525276,0.974943241,0.978218657,0.976759562
567,0.66831327,0.671178547,0.963161036,0.970728296,0.972853635,0.974220138
568,0.714748783,0.705275982,0.960566938,0.968791734,0.968942712,0.973655058
569,0.729647993,0.737603553,0.970424056,0.976042027,0.978518389,0.980462828
570,0.752942694,0.752857693,0.970124675,0.976229951,0.973957374,0.979600656
571,0.71914426,0.722209496,0.970665984,0.973862574,0.974504187,0.976742987
572,0.699041235,0.704108795,0.964468556,0.972041005,0.975296358,0.98076494
573,0.695635699,0.697043273,0.967640674,0.972853787,0.972654481,0.971557108
574,0.693694128,0.687834838,0.968575307,0.975876394,0.975210424,0.97515276
575,0.665507716,0.660843267,0.959399309,0.966822279,0.969178985,0.971039465
576,0.667698959,0.660764498,0.962756318,0.970039186,0.969450953,0.973112911
577,0.654162504,0.651635432,0.969570759,0.97423758,0.978359749,0.978778725
578,0.717199486,0.714148153,0.965172465,0.972938578,0.970471642,0.976242388
579,0.686345474,0.689031585,0.966708641,0.975273746,0.973180515,0.97989252
580,0.717029433,0.715786952,0.973891215,0.978653133,0.978209506,0.979226397
581,0.63129737,0.627759973,0.962440314,0.969884169,0.97053328,0.977309767
582,0.717503429,0.719709061,0.966550715,0.97427481,0.975446171,0.97710515
583,0.711273978,0.710825921,0.967626974,0.974299594,0.973130481,0.97838088
584,0.736068939,0.735077292,0.975618713,0.978793564,0.969852188,0.97600357
585,0.722705698,0.725547143,0.966159261,0.973802775,0.975261157,0.980011261
586,0.71316678,0.710153217,0.96690083,0.972982623,0.978934319,0.977429691
587,0.69612169,0.697345527,0.966060145,0.974531264,0.969721229,0.976751439
588,0.690648738,0.695505734,0.967760486,0.974149261,0.974945971,0.978605776
589,0.726786048,0.73338334,0.970674487,0.97656369,0.97853361,0.981454657
590,0.642482935,0.640721412,0.96082758,0.968261638,0.975309382,0.977230054
591,0.66987725,0.674911228,0.970887939,0.974606224,0.974020743,0.979785433
592,0.679239048,0.678133084,0.965724646,0.973538914,0.975263208,0.978633593
593,0.66471446,0.662875992,0.96240267,0.968818506,0.97255567,0.978112118
594,0.709525929,0.702784249,0.966688543,0.97233558,0.977124491,0.977393946
595,0.67040643,0.677470126,0.961791683,0.969760895,0.975778983,0.978381162
596,0.681841858,0.689748619,0.963051903,0.970008096,0.969567229,0.976258528
597,0.618042234,0.612173955,0.961096844,0.969279311,0.975594214,0.97755046
598,0.680036142,0.676057996,0.962647245,0.972337227,0.971133909,0.973012412
599,0.741815734,0.743861324,0.969498146,0.974967516,0.976477927,0.97824293
600,0.711002671,0.716112924,0.967788568,0.973974878,0.973261433,0.974440833
601,0.69894495,0.706971166,0.965769752,0.972321251,0.975140936,0.976993881
602,0.709396531,0.71507512,0.966565711,0.971511383,0.978135905,0.980472583
603,0.70023764,0.70237169,0.967260256,0.974112697,0.971456161,0.978310528
604,0.727937921,0.723281813,0.966241979,0.974697916,0.978801387,0.979014183
605,0.73430517,0.73981706,0.968282812,0.974591689,0.972761426,0.976825399
606,0.686985589,0.680459133,0.966861364,0.971599001,0.974073448,0.975532502
607,0.622688811,0.62408982,0.962049927,0.970036099,0.971934245,0.977527657
608,0.711470422,0.702917578,0.963669352,0.972029651,0.97463579,0.979960941
609,0.728605364,0.733105695,0.970824645,0.974764469,0.977006091,0.979651791
610,0.727054442,0.73235247,0.968585678,0.975533536,0.979980794,0.981903426
611,0.700251285,0.701926279,0.962334462,0.970234613,0.979541821,0.98013506
612,0.690270807,0.691664625,0.967738379,0.974775209,0.975705444,0.978875963
613,0.73348679,0.734728877,0.969165015,0.975751387,0.979655989,0.977677593
614,0.701875039,0.70442043,0.969044285,0.975265551,0.977047834,0.980707632
615,0.703987829,0.708232126,0.971103251,0.9768612,0.980098069,0.978437807
616,0.711099508,0.711439351,0.957639367,0.967707126,0.974059976,0.978005167
617,0.728027557,0.727334971,0.971548791,0.97748151,0.978093519,0.980463584
618,0.694618889,0.693600616,0.967371059,0.975404383,0.969671962,0.972995952
619,0.645743004,0.643810392,0.958060575,0.967474848,0.967208531,0.97214902
620,0.671307912,0.67040576,0.966520909,0.974835726,0.974280731,0.978321601
621,0.695342339,0.695498816,0.967401886,0.974459626,0.979049975,0.978410922
622,0.704245299,0.709920926,0.960213303,0.968781619,0.972315378,0.978911952
623,0.663037107,0.655812763,0.963963825,0.970766087,0.971917166,0.974456243
624,0.675993497,0.672733134,0.969079787,0.975016491,0.971843518,0.979938847
625,0.676084863,0.66910099,0.967273502,0.977433208,0.976172756,0.980592448
626,0.741012232,0.742992589,0.970111461,0.975629429,0.979619855,0.978555404
627,0.64514338,0.649152744,0.965297132,0.970322717,0.972457561,0.978028269
628,0.708108821,0.712789294,0.970852228,0.976088738,0.976469088,0.978209408
629,0.679453355,0.68086634,0.965831565,0.972121855,0.974668253,0.975919486
630,0.723739722,0.727365335,0.972479328,0.977040038,0.978502092,0.980955535
631,0.72181303,0.7284654,0.970453204,0.97543049,0.981912571,0.981442007
632,0.684006088,0.688841535,0.967577988,0.974033944,0.973694948,0.974036097
633,0.717795661,0.716161917,0.96848823,0.976214,0.974666638,0.978593753
634,0.712251867,0.717165552,0.962979991,0.97015733,0.971631134,0.97664721
635,0.685104457,0.685230558,0.965363024,0.973118376,0.976918493,0.976301122
636,0.702680069,0.704372608,0.97014212,0.974633133,0.972729807,0.978977718
637,0.709491367,0.711370641,0.970394442,0.974940636,0.97856297,0.978665847
638,0.674914827,0.668687889,0.965616128,0.972459306,0.974613325,0.977836763
639,0.724826596,0.720015103,0.965860316,0.972073623,0.978707872,0.976844584
640,0.691856511,0.695562846,0.970296968,0.978258836,0.973019562,0.97640334
641,0.71518236,0.717655704,0.963687696,0.97152373,0.973692001,0.978202245
642,0.685808399,0.683335722,0.966674153,0.973183704,0.971376735,0.976230961
643,0.692622625,0.693379719,0.968366925,0.974322997,0.965629186,0.97376033
644,0.696743075,0.703218696,0.96855681,0.973937047,0.976214106,0.979211969
645,0.671508583,0.675471203,0.969252331,0.973681658,0.972775546,0.977787615
646,0.740707384,0.743529025,0.971731346,0.975473741,0.978458407,0.979391919
647,0.71671041,0.711562622,0.970841563,0.975763267,0.977500009,0.978593465
648,0.688025579,0.685569627,0.967521812,0.973787412,0.973109822,0.9784766
649,0.694521664,0.70011388,0.963646328,0.97038958,0.976626609,0.978926575
650,0.731338296,0.727422198,0.969011726,0.977535974,0.968238658,0.974628705
651,0.687012414,0.689867283,0.969403477,0.974093731,0.978790963,0.979821308
652,0.658896046,0.655831557,0.959520427,0.970314975,0.974676144,0.977768926
653,0.697433786,0.697965562,0.969726876,0.97582478,0.975235159,0.979916245
654,0.713366118,0.717984252,0.964509931,0.971189766,0.97537567,0.977863607
655,0.69524114,0.699600058,0.95671492,0.965788835,0.97403022,0.980022048
656,0.693694144,0.690894815,0.962815031,0.970388254,0.973049019,0.976168907
657,0.703078757,0.70366361,0.970597452,0.974950929,0.970743675,0.974661863
658,0.677156174,0.680964916,0.963835838,0.969804338,0.975250928,0.973910038
659,0.705701344,0.703252326,0.967592216,0.974083735,0.975994443,0.978631597
660,0.698124502,0.695181729,0.967644075,0.976633465,0.975324799,0.976508006
661,0.701920053,0.706081761,0.97164358,0.974621286,0.975227651,0.976469641
662,0.69648763,0.693782837,0.967644206,0.973578037,0.970663828,0.977335681
663,0.684360239,0.683354934,0.968482031,0.973603749,0.969287458,0.975238445
664,0.714406204,0.71720935,0.9626841,0.970209035,0.977348941,0.97876989
665,0.680125435,0.679232747,0.963222666,0.971291927,0.974835605,0.97798134
666,0.710127733,0.717195122,0.972500764,0.977842045,0.980574443,0.979413081
667,0.694951583,0.702915635,0.965876888,0.972475164,0.975576121,0.975999313
668,0.717636567,0.719111337,0.963235881,0.972150143,0.973580415,0.979328091
669,0.713345237,0.717470487,0.971072584,0.975899024,0.972252449,0.976289647
670,0.714104614,0.718965503,0.963500489,0.972161274,0.973606898,0.978102444
671,0.689245469,0.685577995,0.965877868,0.97350291,0.97607916,0.977820437
672,0.689688949,0.686942163,0.965616736,0.971983776,0.976147183,0.977279927
673,0.701137999,0.699419349,0.964892391,0.971961087,0.97068765,0.975513209
674,0.702510308,0.693855028,0.96640387,0.973600663,0.973454071,0.977371467
675,0.685218012,0.686598666,0.965959371,0.973285863,0.971206142,0.978680121
676,0.66687151,0.65925111,0.962523936,0.97244748,0.971036481,0.973244891
677,0.708362717,0.700549607,0.961641972,0.969909344,0.97789049,0.978465749
678,0.701015093,0.699286412,0.968362802,0.975362741,0.970228688,0.976114629
679,0.702325993,0.704012266,0.969235833,0.9749909,0.976560365,0.97849735
680,0.698120485,0.692648913,0.966564726,0.972621768,0.97197049,0.97944121
681,0.672998874,0.673102293,0.971556753,0.975616007,0.977830688,0.978977307
682,0.657298158,0.65364975,0.961010776,0.967386509,0.972108131,0.974066524
683,0.739778788,0.743146552,0.965740277,0.975092425,0.972865928,0.980531541
684,0.69352638,0.691978243,0.964384165,0.971012333,0.97296505,0.978155513
685,0.733134277,0.736002856,0.96877212,0.97455023,0.978380529,0.978985433
686,0.788259298,0.794511177,0.968561362,0.975745303,0.977068379,0.981043169
687,0.689604603,0.687711552,0.964805564,0.969519278,0.974692416,0.978169552
688,0.72593027,0.72818738,0.96983133,0.975294021,0.976537665,0.980913265
689,0.655273115,0.65495908,0.959227293,0.967524367,0.973071608,0.978091144
690,0.719832414,0.726095054,0.974924151,0.980112542,0.973118181,0.977501036
691,0.738110671,0.735564223,0.967470635,0.974288236,0.975604933,0.979568089
692,0.707041837,0.702831581,0.968644624,0.974639136,0.972429333,0.977402675
693,0.691036946,0.689460564,0.966473376,0.973419184,0.97276788,0.978539501
694,0.721123969,0.725174372,0.966561695,0.971967228,0.97197739,0.974229619
695,0.671752197,0.671021723,0.958469693,0.969118132,0.976911948,0.975639671
696,0.674805516,0.68146698,0.96793565,0.971135943,0.975342948,0.97660299
697,0.733880716,0.740618036,0.968909917,0.974600756,0.974209644,0.980291186
698,0.702784659,0.701221763,0.97029321,0.975930913,0.976003577,0.978929744
699,0.65281792,0.651766017,0.964740787,0.970824688,0.972168216,0.977621022
700,0.667050157,0.667093624,0.964700723,0.973945677,0.9697567,0.975839477
701,0.688182812,0.689637787,0.964692131,0.970752666,0.970516864,0.974452851
702,0.691705275,0.689115353,0.967622499,0.974191506,0.966254005,0.976542331
703,0.737468615,0.739237101,0.971205822,0.978231171,0.977209701,0.974766056
704,0.706973888,0.705650283,0.963708071,0.970121947,0.970125528,0.974805754
705,0.686740305,0.694180759,0.968722525,0.974718302,0.980508533,0.979483783
706,0.725059002,0.727743957,0.967962003,0.975132483,0.97619653,0.979474736
707,0.680530006,0.681516798,0.968192874,0.974115556,0.97383538,0.978678624
708,0.688793478,0.695323697,0.964103774,0.972639723,0.979799784,0.980191604
709,0.648126468,0.640690849,0.95222049,0.96514358,0.976361451,0.978371217
710,0.720136962,0.725682505,0.969118225,0.975035253,0.974946947,0.980165937
711,0.73257086,0.735948941,0.97315922,0.978678375,0.978895918,0.981932036
712,0.685165036,0.687091148,0.97152014,0.977955414,0.975470781,0.980611683
713,0.700388889,0.697902795,0.963732504,0.969903762,0.975339415,0.979242062
714,0.707121349,0.705923701,0.969105882,0.975250831,0.973133313,0.980346347
715,0.696177022,0.690286338,0.96671284,0.971584305,0.968048325,0.97371894
716,0.66299914,0.666912099,0.961348047,0.970204085,0.973745926,0.976575144
717,0.655195839,0.647021553,0.967781275,0.973356531,0.973098525,0.97645619
718,0.645876972,0.641608965,0.959035317,0.967046928,0.973806178,0.976559305
719,0.687580757,0.686517333,0.967875008,0.974360662,0.970069111,0.978362133
720,0.739515547,0.746010722,0.968484154,0.975528284,0.976480649,0.980880399
721,0.674434529,0.665962116,0.95744206,0.967230579,0.974941943,0.977888318
722,0.685374087,0.683206669,0.967892352,0.975958822,0.975849308,0.9783237
723,0.70142978,0.69990677,0.968562211,0.975111301,0.974455512,0.978803429
724,0.724624996,0.7268839,0.966251267,0.972678036,0.977920367,0.97868841
725,0.685876768,0.691079274,0.969516785,0.975984321,0.972379966,0.977804621
726,0.727500363,0.732521763,0.968173117,0.973598936,0.972139786,0.976205375
727,0.677711572,0.666500521,0.959103606,0.970160391,0.976007929,0.97816091
728,0.697293325,0.701186094,0.963249976,0.969982491,0.972177441,0.975841384
729,0.743112548,0.741208207,0.968584338,0.975473723,0.972074886,0.975567799
730,0.686247966,0.693094222,0.965229359,0.970463445,0.973850658,0.976568939
731,0.724337715,0.717262718,0.967927471,0.973740314,0.972965348,0.979535982
732,0.730237246,0.736044789,0.966700377,0.973308707,0.976722107,0.97898427
