Y,MLR_YHat,ANN_YHat,GWR_YHat,GWANN_YHat,GNNWR_YHat,AGWNN_YHat
9.161290292,8.271838294,7.803665545,7.903856305,7.875800048,8.516137633,8.894909239
8.233695613,8.730574792,8.598324646,8.513926125,8.330746603,8.486310392,8.511440886
6.853846156,7.76780337,7.273128169,6.793667122,6.758607836,6.883432498,6.683027296
8.632258072,8.730574792,8.598324646,8.517228402,8.334172183,8.504565267,8.523029522
6.962068919,8.028732593,7.489688785,7.287514763,7.09071559,7.336229843,7.323331322
6.512903221,8.022585577,7.230925622,6.736941066,6.703377357,7.006328798,6.803771016
7.699999982,8.02133728,7.477048612,7.056663823,6.96265936,7.276939451,7.053191798
7.832000036,8.213984684,7.930387599,8.189620823,8.166872868,8.455407804,8.975064801
7.970370346,8.138290038,7.586415647,7.772516614,7.607068499,7.672244236,8.11145424
7.776666641,7.859332709,7.821642806,8.14376546,7.969124724,8.059193691,7.956451795
8.446666678,7.703785263,7.411181114,8.859928377,8.830516007,9.165636718,9.205365765
5.086666667,5.749186177,5.224793586,5.424236265,5.131964941,6.366512177,6.893200879
7.319354865,7.836456208,7.494292921,8.596324292,8.609695606,8.270457554,8.546316374
11.40731705,8.139598746,8.001819864,9.514085989,9.448142814,9.828107307,9.897555696
7.986206869,6.46559349,5.817824217,7.0203009,6.908241899,6.755157093,6.71436828
6.092857054,6.46559349,5.817824217,7.019222969,6.890924382,6.746236937,6.710620463
7.906741582,8.361436935,8.392595094,7.846123539,7.947415134,7.909704829,7.826078172
7.50689652,7.765568525,7.868255481,7.700250572,7.553857412,7.199447435,6.95030693
8.057142794,8.048292513,8.079214905,8.418466894,8.394426023,9.136386551,9.291369576
9.519354836,7.868180676,7.796569075,9.124082505,9.074018244,9.631965698,9.609462155
9.916666762,7.7169848,7.715464352,8.726562883,8.700056296,9.389065563,9.420843619
9.653124996,7.792463764,8.053378595,8.232636576,8.138400139,8.458761298,8.339561392
9.783870912,7.868180676,7.796569075,9.124688413,9.073453984,9.629551303,9.601689476
6.512903229,7.776578645,7.808084821,7.942745833,7.774165111,7.786378002,7.527890424
9.851724148,7.619541517,7.506724859,8.919839355,8.921384572,9.4395596,9.421519528
8.283333333,7.475701841,7.315891114,8.150928485,8.186467406,8.424668364,8.581827276
7.1433333,7.273548624,8.011382297,8.131742498,8.31666197,7.587374966,7.713605259
7.375000094,7.255441042,7.415335516,7.485438419,7.382930397,7.123481781,6.942915721
9.154545437,7.353863511,7.228723639,8.089973667,7.969393213,8.297108598,8.519643874
7.888372138,6.317234372,5.682226527,6.740874493,6.564913161,6.824196365,8.468447632
7.286206936,7.377860111,7.488012014,7.565526098,7.432767374,7.330026674,7.006898638
9.349999968,7.627888404,7.5221114,8.198564572,8.237962416,8.519600482,8.768187814
6.366304328,6.831917523,7.177276024,6.913161314,7.077123944,6.648875204,7.015812607
7.308888872,7.905847941,7.643160715,7.019453332,7.058245284,7.292072476,7.583526749
5.468965498,6.25909731,5.363531488,6.169493259,5.863675943,6.411577879,6.178539227
7.816129069,7.770021759,7.649962136,8.40954671,8.415731152,8.604642948,8.949222995
7.190476054,7.376406228,7.801679497,7.560792201,7.45817074,7.070338563,6.795030833
7.65555554,7.547186838,7.741899475,7.745703116,7.6297869,7.435129205,7.166753784
6.240000002,7.070799048,7.60154817,7.510269118,7.669113948,6.972272156,6.67895442
6.206451639,6.087607499,5.240820604,6.08115978,5.538482497,5.795396263,6.451964427
9.987096717,6.315163967,5.446543136,6.096541938,5.671706753,6.231061458,6.915692721
8.256250039,7.522764886,7.406197626,7.631890965,7.625944548,7.643778917,8.065872927
6.933333365,6.471743087,5.430824715,5.709157039,5.547869977,6.177851264,6.328791352
7.09340658,7.760572564,7.528743568,7.322949495,7.360838795,7.111279088,7.41666207
7.036666679,7.239700022,7.049537232,7.243873247,7.060350017,7.006707502,6.955876722
7.431034433,7.249880052,6.993499185,7.968923403,7.944839228,7.67847424,7.70027843
7.819354834,7.161124377,7.149552598,7.997275637,7.84193682,7.952932501,7.686548118
7.507142859,6.933635936,6.842751838,7.066372243,7.118390095,7.705731589,7.566345273
8.129999963,7.429087137,7.457462718,8.1426483,8.126370593,8.253076825,8.345111228
3.931034516,6.071740359,5.162768047,5.960031592,5.426936095,5.267730203,5.791533226
5.386666711,6.775540963,5.885357958,5.697013136,5.502188747,5.600371428,6.038469248
8.860000014,7.631869247,7.815313655,8.475439928,8.45099916,8.776505029,8.992602994
5.422580665,6.862021925,5.992011462,6.168007772,5.922233897,5.390502824,5.908305731
8.453333362,7.583655294,7.733737956,8.309060319,8.289008974,8.518509346,8.741930895
7.626666705,7.422479584,7.597192412,7.843714303,7.865661341,8.493177321,8.829220132
10.28387091,7.583655294,7.733737956,8.304958357,8.297837223,8.518159082,8.745581699
8.506451622,8.023995801,8.45604109,9.169229443,9.095934772,9.565118353,9.550589224
5.700000007,6.883839695,7.064330724,6.980857005,7.112613875,6.971746056,6.762983561
8.563440866,7.609828944,7.687722844,8.488344892,8.462783025,8.580467382,8.858805223
5.774193587,6.920080987,6.460081382,7.32112738,7.215126077,7.28606953,7.147487272
7.755555559,7.455130579,7.345095966,7.397095856,7.375764015,6.956464125,7.520242764
9.151612912,7.786439253,7.987441078,8.460883427,8.423751566,8.656646786,8.99670648
7.132967059,7.44991795,8.285702913,8.70780594,8.902514372,8.844095735,8.925399533
8.916129051,7.786439253,7.987441078,8.459220967,8.415406205,8.658117691,8.994621391
7.16938772,7.44991795,8.285702913,8.710260846,8.916056583,8.855947489,8.932284246
7.238461515,7.398866572,8.106167323,8.244569672,8.450296816,8.391050568,8.775183158
5.640000002,6.97138297,6.316884942,6.931719209,6.853593342,7.312003903,6.928987207
8.43333333,7.44991795,8.285702913,8.713265046,8.914688111,8.868371511,8.940041684
8.493150682,7.370867148,8.015991049,8.155258365,8.367080565,8.36397061,8.672787408
5.979999924,7.230288997,7.116881937,7.488455822,7.492772135,7.417150185,7.501719373
8.131034481,7.56521115,7.729403472,7.770124429,7.738526167,7.952762659,8.43643155
9.022222224,7.31208461,8.08713111,8.592121888,8.768602147,8.795770816,9.160121182
7.586666648,7.537224367,8.208250435,8.47909674,8.678370247,8.779961052,9.113819839
8.40322576,7.665867434,8.118702101,8.320087617,8.298449449,8.688406985,8.935777676
10.16705877,7.133443828,7.82779577,8.161803341,8.338515417,8.292449364,8.632118329
7.886813174,7.685264419,7.780074371,7.891926009,7.871772805,7.277276415,7.780191638
9.061956525,7.194704273,7.69076469,7.830144643,8.003827612,8.138904331,8.464049835
6.904166589,7.68903095,7.754414077,7.968071555,7.958362117,7.330386806,7.741546455
10.72000008,7.238107477,7.766860105,8.034989493,8.209116974,8.282580561,8.879284523
8.009677449,7.311661052,7.768804507,7.730479486,7.923963969,8.010997563,8.369641952
8.153333378,6.806334941,6.749568906,6.470558737,6.598620483,6.57786295,6.152352598
7.041379361,6.875503105,7.105503169,7.157619585,7.270968546,7.594111082,7.670075085
7.149999965,7.577357138,7.706069161,7.264262165,7.297673664,7.018482208,7.386117388
3.384615364,4.711825762,4.17385039,3.733665585,4.175713543,3.967600459,5.050039341
8.188888938,7.029122531,7.113285064,7.09508998,7.098289865,7.533848108,7.920154789
7.606451542,7.206601587,7.377156665,7.825115143,7.749861649,7.662370419,7.617826577
6.616129014,7.177118438,7.872056794,7.199624595,6.981826424,7.265023981,7.315572568
7.229032286,7.288592522,7.635705172,7.896878131,7.877414398,7.936357928,8.132653046
8.329032229,7.266460581,7.555145648,8.26779546,8.206008243,8.273489984,8.175031095
7.041935459,7.244484774,7.157251572,7.012834725,6.979708442,6.544998688,6.918117717
8.264516154,7.319481484,7.749989534,7.906440926,7.816810417,7.529105188,7.465638075
7.190000033,6.893492184,7.133488795,7.439616773,7.463067171,7.611695995,7.445780087
6.392000008,6.898793852,6.783389232,6.959901389,6.952340487,6.438962995,6.712988651
7.767777769,7.319481484,7.749989534,7.905600794,7.811158284,7.508004686,7.466526463
6.910000022,7.016490589,7.106457317,7.336914363,7.315532599,6.866424728,7.129488957
7.434523794,7.102317084,7.0372385,7.331086271,7.312868387,6.761570197,7.101370217
7.821428699,6.618837764,6.81446501,7.670769171,7.578432965,7.353653011,7.169889374
7.461249987,7.022634528,6.92465631,7.243548293,7.177267694,6.527535524,6.747556847
8.186666695,7.28689319,7.322031802,7.877245193,7.867189124,8.022490015,8.293895356
8.361290309,7.228555572,7.387101574,7.749781765,7.741068841,7.806702814,8.126024519
7.044444402,7.459532434,7.677562456,6.889436208,6.972903648,6.959546873,7.467989123
7.754838697,7.293720912,7.311495784,7.870246891,7.859968545,7.913798347,8.246294589
7.619354871,7.701211763,8.534367338,8.057063302,7.91210016,7.378063725,7.825736182
6.721428573,7.101334662,7.330528835,7.521847923,7.444248895,6.890650612,7.39699466
7.736363693,7.101334662,7.330528835,7.522445822,7.457253364,6.890770813,7.39921355
9.464705916,6.500000182,6.565084612,8.321496147,8.282152066,8.098344269,8.011906296
7.583871026,7.46102921,8.326429925,7.678662361,7.521457696,7.306929272,7.899078285
6.871428524,7.430068752,7.683572391,7.554995334,7.534015104,6.750266815,7.327442972
7.314814779,7.204547445,7.362231948,7.329920786,7.299280284,6.44833836,7.048737427
8.383333325,7.113513562,7.405191124,7.694202856,7.749532388,8.251815275,8.536041233
7.164130465,7.157723912,7.461511401,7.92869365,7.985460208,8.473551505,8.716165002
8.283870982,7.113513562,7.405191124,7.691660297,7.755763892,8.230893821,8.505772656
7.767742003,6.818181977,7.118776792,8.374903715,8.317675642,8.166061293,8.036765104
7.284999967,6.89248456,7.002030656,6.74732569,6.708193521,6.339062993,6.630261885
6.692857138,6.566082906,7.312532332,6.583957548,6.401789885,6.325361655,6.04840212
4.975000024,6.746290957,6.814627325,6.571164745,6.523818233,6.009925401,6.082735092
5.987096763,6.494506178,7.16699,6.546281913,6.371052927,6.37597799,6.101941916
7.051612908,6.866265047,7.539129556,7.305356539,7.199185821,7.364536505,7.910193923
6.741666694,7.31195291,7.607853997,6.371528765,6.43029037,6.714645142,7.172846549
5.118181727,7.091336133,7.265136517,7.379645736,7.327240725,6.376095104,6.648491836
5.709999967,6.808585398,6.833643748,6.278860756,6.300611382,5.689909261,6.093234894
8.230000011,6.749198055,7.340111166,6.995906765,6.902770462,6.839919426,7.503295516
7.571428503,7.500525671,7.738950789,7.498097906,7.453280184,6.58234456,7.805418303
1.828571423,5.358296465,4.910058694,2.502248093,2.897990875,1.962035272,4.021362466
7.416129043,7.194340582,7.437884425,7.175191803,7.15350302,7.022408761,7.272769455
8.299999968,7.488098881,7.907638655,7.724786675,7.717819718,7.427679731,7.560553322
6.819999917,7.488098881,7.907638655,7.721939868,7.699406447,7.414751132,7.543872434
7.370967692,7.183829158,7.310425911,7.158029413,7.138731229,6.92103402,7.331057457
4.645454558,6.775016119,6.828968905,6.250731316,6.292417659,5.647419089,6.023921159
6.89999994,7.094460847,7.071302701,6.708036984,6.662075049,6.111044448,6.741283574
7.400000032,6.599104173,6.819634403,6.438492432,6.416360081,7.148117524,6.887349958
6.675862109,6.920619614,7.174689556,6.364406525,6.411211445,5.750423891,6.19015552
3.735714299,6.599399291,5.98015365,4.761877538,4.819183037,3.841624183,4.373138503
8.572222221,7.288102859,7.895319514,8.328179847,8.313420515,8.403498933,8.407020664
3.944827618,6.599399291,5.98015365,4.760048473,4.805495838,3.84881426,4.372182242
7.519540247,7.288102859,7.895319514,8.328052379,8.323250947,8.397059453,8.410707066
8.076666617,6.44674853,6.964277867,7.414017548,7.338015027,7.726286861,7.730791083
7.203225816,6.495230602,6.749441769,7.795739961,7.70487691,7.228207191,7.063870498
6.906451664,6.5270048,6.437931819,6.97894862,7.002907646,7.470620811,7.750381302
8.810714304,7.016726801,7.057427096,7.489873986,7.569349121,8.223976255,7.898342842
7.674193551,6.519173635,6.815594241,7.909057187,7.889993209,7.891195462,7.847944722
8.753260842,6.519173635,6.815594241,7.904292766,7.895004024,7.880617736,7.839854165
5.709677419,5.615793893,5.358320417,5.098848356,4.831467295,5.174453511,5.055657161
6.545161313,6.753700046,6.85448375,6.3028833,6.324772354,5.710650533,5.844850701
6.239999994,6.470642839,6.63221216,6.445505559,6.464654629,6.192452295,6.36970654
7.896296298,6.705743961,6.756345033,6.312820741,6.291341381,6.823110728,6.463847318
6.369230784,6.829851817,6.91702997,6.112067098,6.142544786,6.403723669,6.209526836
6.641935464,6.825132921,6.774255921,6.28878647,6.273959233,6.75849469,6.457812393
5.877419406,7.093043612,7.654677639,6.040638391,5.987666899,5.921601813,6.006076401
6.440000017,7.159165812,8.163206671,6.635995693,6.545571462,5.981330916,5.96942094
7.763999968,6.256384999,6.40342737,6.936896942,6.966080311,7.228240139,7.690965629
5.685714313,6.455860196,6.289163033,5.594719672,5.547095762,6.313919694,6.092824627
7.50689657,6.460407919,6.655316193,7.031304404,7.06474223,7.196159156,7.791211696
7.546428544,6.852231318,7.28557975,7.792148634,7.751520105,8.203897753,8.604348493
7.106451634,6.645706051,6.743073768,6.57842284,6.592591123,6.57716504,6.892364576
5.459999971,6.747066603,7.14263205,5.419347522,5.423986878,5.216825166,5.538626415
6.026666673,6.984958735,7.2619627,6.539858104,6.546238087,5.955384687,6.138773934
5.969999957,7.093902722,7.499422798,5.966081857,6.065871143,5.709480134,6.012165846
6.199999965,6.655470639,6.950330603,5.71656418,5.870682513,5.19558151,5.55991578
6.022580654,6.586849746,6.666392896,5.790256199,5.77000172,6.118158447,5.85325928
5.991999979,6.770498124,6.989721124,5.883942891,5.958809611,5.458076097,5.943645907
6.19677419,7.165631483,7.601738434,6.297166125,6.255052287,5.88729544,6.431986607
6.337499969,6.898749838,7.204542803,6.919232845,6.84556008,6.730078814,6.06437847
5.967741912,6.92691942,6.941173844,6.209046298,6.190443308,5.608487328,6.581642019
7.013333352,6.102558519,6.78544171,6.349898582,6.278946352,6.414641896,6.396562495
6.070967717,6.706491938,6.681651789,6.164699879,6.246997386,5.664707275,5.890829092
5.891666651,7.084344836,7.308050426,6.525978075,6.489965729,5.892760036,6.639314702
6.896774184,7.312034337,7.811072283,6.996708022,6.937882709,6.369089196,6.756724257
5.649999917,6.42028456,6.170423787,5.169699537,5.140964664,5.430857664,5.445023564
6.065517212,6.954793408,7.090212282,6.367427884,6.349561405,5.786628775,6.459042963
7.099999982,6.440911829,6.882471857,6.639634919,6.673766389,6.348794252,6.71996028
7.553333282,6.864891463,7.697774027,7.872037581,7.85126001,7.738703063,7.621689782
4.72592594,6.207859084,6.271123212,5.057253064,4.992612274,5.063456982,4.972769244
7.851612883,7.148145311,8.038143198,8.232273135,8.149013436,8.792893075,8.978367425
7.723333279,6.79538567,7.324508141,7.33125863,7.2896922,7.808762328,8.486950688
7.216129003,6.63211945,7.164198574,7.282539874,7.281574114,6.880742503,7.07374826
5.371428583,6.766008582,6.845402118,5.870422141,5.925415172,5.819907771,6.133137735
7.319999997,6.65621008,7.221233157,7.568732226,7.522469256,8.023198641,8.561633477
8.764516061,7.307975064,8.141839109,8.175385293,8.070011656,8.304120842,8.232387793
7.428947348,7.047096544,7.65970073,7.390014092,7.346595178,7.201062846,7.39596988
5.72903224,6.578691221,6.680465,6.576236225,6.609089842,6.041237189,6.431254453
3.735483862,5.693648973,5.629975665,4.086093328,4.015907768,4.297115097,4.502298901
8.134615385,7.082715629,7.767810729,8.017883409,7.93992364,8.333161847,8.633899139
8.675000072,7.082715629,7.767810729,8.017848349,7.932446009,8.333459346,8.637439361
6.561290341,6.861533429,7.028015347,6.398707166,6.437638545,5.774108077,6.071425083
6.590322591,6.753700226,6.828934843,6.864801446,6.863828537,6.297476998,6.851812724
7.483871014,6.85920073,7.563766098,7.149800919,7.102254135,7.385416215,7.797178216
6.445833325,6.923088889,7.285871782,6.841439868,6.806823972,6.787904845,7.477988379
6.886206898,7.043851005,7.481397564,7.082382193,7.049377212,6.35690508,6.703836415
6.716129103,6.559391418,6.554394693,6.588185315,6.603553369,6.095152882,6.765321976
6.022580585,6.437577311,6.532970947,6.093403875,6.166006824,5.803618363,6.179086194
6.578571362,6.911230292,7.327683275,7.419322917,7.377060321,6.966367275,7.193216228
5.148387086,6.707856311,7.060370592,6.005356266,5.899168102,5.084323901,5.017557427
5.630769262,6.707856311,7.060370592,5.994959312,5.878427368,5.061247063,5.004050145
7.920000013,7.235858849,8.009273347,8.648267204,8.543859805,9.287714743,9.287242207
5.251898738,6.631903569,6.806591224,5.812177869,5.699467566,5.037959672,5.061287514
4.373333359,6.400950212,6.435683408,5.57399456,5.38727006,4.693632009,4.961334455
10.74482753,7.376176172,8.280437827,8.884009501,8.764170339,9.51040482,9.379344422
10.16428557,7.376176172,8.280437827,8.883947871,8.760687373,9.512155703,9.379844682
4.99285715,6.447396305,6.337146117,5.135987689,5.114900907,4.706408134,4.89085157
6.400000007,6.895224843,7.257337603,7.283237073,7.216339285,6.888845088,7.039822495
6.274444421,6.863609469,7.14391928,6.350891934,6.335574194,6.439658873,6.122996299
6.351612883,7.137148863,7.707847031,7.260770474,7.217830852,7.102119122,6.712727832
8.23571424,7.501435717,8.775446633,8.688660531,8.580853773,9.301765881,9.083217923
8.648275885,6.839272915,7.479585601,7.106092325,7.069358745,7.615670497,7.966828394
6.342857182,6.387800385,6.760127419,7.435870418,7.426703932,6.415654864,6.5780534
6.712499984,6.981670726,8.029492827,7.336425294,7.281514059,7.38089449,7.012699726
2.866666667,5.719108521,5.690264487,4.545531795,4.609746579,4.675246,4.533147924
6.870000005,6.876630662,7.305303187,7.054396653,7.002780918,6.775811979,7.226920033
5.832258071,6.809245863,7.319260252,6.92266625,6.915958722,6.868795377,6.639778225
7.177419386,6.188252552,6.646581216,6.744629454,6.728121882,6.825652186,6.998779433
5.396666642,6.69571717,6.852664983,6.256353742,6.248816425,6.162258403,6.479135184
6.306666692,6.916111872,7.39034812,7.116698055,7.040828951,6.917335241,6.960389235
6.880645098,7.097171109,7.869279116,8.097374353,7.949752153,8.393771483,8.257200842
5.414285736,6.473125818,6.485949368,5.259741333,5.1515659,4.328307135,4.708227523
5.051724146,6.544760086,7.270310621,6.000220987,5.879270649,6.103226963,5.509034508
6.506666668,6.714742211,7.204676059,7.187863023,7.092950686,8.066086206,8.887226284
3.879999987,6.658767906,6.80889002,5.458811759,5.210543669,4.164266912,4.557797746
6.573333311,6.91128771,7.307415979,7.206028802,7.115061936,7.126027728,7.642799874
3.366666698,5.486233693,5.176254013,4.448685281,4.684790221,5.123238586,4.801777232
6.429032237,6.516250211,6.579471781,6.137005135,6.231564071,6.232563445,6.132673639
6.387096713,6.261113733,6.200670253,6.048697084,6.140998796,6.340770689,6.633596045
6.777419352,6.897425916,7.570804571,7.454073366,7.45874164,7.37024147,6.416212571
5.39230763,6.864674777,7.457995168,7.113503272,7.060760109,6.694838545,6.385726578
6.793548353,7.05095462,7.361072325,6.845228733,6.822355288,6.401193752,6.590925293
3.900000095,5.139114579,4.691944931,5.497959862,5.715320142,6.769732794,4.829231346
5.653333314,6.787647558,7.144889073,6.962508234,6.899321261,6.759103491,7.299315471
5.771428585,5.9332153,7.146906793,5.819787932,5.690484743,6.545965268,5.318806408
5.266666722,6.490287652,6.360990884,6.643788932,6.66332134,6.281960162,6.638390121
6.877419322,6.566423777,6.590723152,6.470293709,6.512159417,6.902486931,7.802551424
6.014285735,6.567434084,6.756563735,6.418187199,6.407668459,6.308839769,7.058436975
5.167741991,5.723337881,6.337796471,4.876731077,4.869801115,5.353179098,5.061992107
8.773333295,6.746970687,7.152115348,7.040573519,6.971906268,6.902799282,7.452867234
8.606666756,6.746970687,7.152115348,7.040461878,6.970385162,6.90228507,7.455916319
6.366666635,6.746970687,7.152115348,7.040337537,6.968355164,6.904828444,7.46120909
6.336666648,6.423535148,6.37151848,6.384347279,6.450157662,6.55217353,6.749047248
7.996774197,6.559834623,7.315006366,7.376960865,7.299964528,7.888787878,7.962275841
7.000000048,6.746970687,7.152115348,7.040592228,6.967665154,6.891499016,7.439865244
3.396774157,5.619571074,5.113961118,5.027082731,4.896498267,5.045990662,4.475718047
5.146428594,5.750452868,4.99833518,5.456097418,5.396430342,6.064536958,5.563567832
5.255172425,6.286210428,6.433683197,5.41930447,5.424765958,5.673283454,5.752624586
5.886666663,5.750452868,4.99833518,5.458040746,5.413151165,6.083653306,5.573728014
6.329999979,6.425245194,6.390926334,6.466546579,6.539191916,6.750824682,6.986721209
5.641379262,6.441894379,6.687587778,5.918709002,5.888858332,6.16119583,6.157468667
7.626666689,6.115392903,5.362534837,5.955312696,5.987516475,6.475058313,5.996699012
6.415662651,6.38839587,6.565012623,5.910416049,5.887183476,6.082281935,6.141751549
9.367741977,6.729699767,7.30905138,7.586351087,7.467806483,8.375636032,8.506677506
5.770786529,6.123192621,5.520733541,5.775475722,5.736803362,6.24061886,5.696420719
6.753333342,6.68652701,7.120288051,7.439871981,7.361529777,7.521009202,7.63783958
8.258064516,6.424489558,7.019016849,7.642036903,7.533969153,8.5519805,8.81677222
5.217241369,6.391985419,6.604544554,5.906965554,5.891117045,6.061000186,5.935981552
4.576404488,6.079054352,5.604725348,4.688084309,4.583846842,3.692121428,4.546990227
8.337931041,6.424489558,7.019016849,7.640456721,7.522768066,8.54624783,8.816427019
5.541379324,6.123192621,5.520733541,5.773285181,5.747968549,6.239822314,5.689711129
9.096774155,6.424489558,7.019016849,7.639053572,7.52037819,8.542132562,8.816486411
9.277419398,6.729699767,7.30905138,7.585670227,7.469685863,8.374869322,8.522293065
6.013333321,6.485619781,6.951045607,6.565667336,6.527375233,6.513371345,6.01294203
8.054838742,6.484957406,6.977113447,7.518023557,7.395687709,8.425004833,8.833946876
9.110526235,4.692895951,4.157598419,5.022782419,5.418774632,6.811958617,5.182222075
5.02727268,6.276233104,6.441576234,5.388555204,5.358893741,5.611814895,6.263785269
6.019999997,6.363377672,7.155417385,6.943191513,6.910834516,7.03366691,6.472537769
7.664516107,6.450291923,6.410782179,6.815630204,6.846740977,6.881546446,7.437567963
7.228571483,6.757636504,7.423719664,7.274635219,7.2446079,7.202344929,6.702836843
8.322580691,6.48428995,7.02268867,7.290529478,7.187696272,7.997814307,8.388593306
5.321428623,6.760706876,7.364440245,7.06330944,7.013227545,6.810118065,6.178074149
7.789285736,6.727013386,7.436990407,7.569145319,7.621594871,7.505941658,6.491684013
4.646590913,5.075119554,4.668774864,5.240468397,5.681704164,6.769752675,5.481254357
6.780952363,6.450291923,6.410782179,6.813883144,6.844111117,6.886311499,7.451870646
4.903333314,6.817303939,7.540631206,7.577223935,7.582051205,7.557527431,6.885345869
5.913333301,6.817303939,7.540631206,7.580139797,7.575983497,7.566639472,6.893033354
5.641304348,5.931951492,6.444091704,5.543190269,5.433497954,5.769861257,5.453055133
7.017857168,6.433811698,6.973167708,7.202453715,7.195265718,7.312050903,7.201129677
6.287096747,6.518527816,7.334356851,6.813056529,6.765159209,6.888290223,6.452613381
5.693548349,5.920705413,5.026471232,6.031837644,6.075149481,6.668430634,6.176989933
8.716304341,6.621035737,7.020035009,6.513348801,6.414094854,6.609463618,7.217638441
8.301123582,6.815886682,7.211230444,7.066533517,7.015964343,7.031333745,8.099567617
6.27096773,6.11122331,7.22431375,7.528659982,7.419054835,7.866683858,6.665072572
6.824999963,6.269166997,6.628552567,7.150330012,7.142575868,7.300702382,7.550506296
7.203571464,6.194822899,6.596121706,7.089087416,7.098005084,7.266494876,7.487490446
7.122580644,6.394556546,6.355480732,6.730619472,6.766193226,6.777012645,7.215521079
5.489285665,6.57586921,7.359455917,7.036916959,6.953783384,7.543352505,6.815501774
3.602531625,5.677234362,5.336157937,3.601178299,3.619893985,3.513834085,3.512445062
7.93548384,6.116858267,6.086070957,6.994400756,7.053566304,7.420750637,7.916042802
5.63870968,5.784023199,5.223991496,5.525805653,5.411550974,5.934244789,5.428284909
6.877419356,6.460770143,7.029851654,6.921383408,6.865267468,7.067579588,6.88814421
5.854838737,5.478590393,4.938769455,5.27174035,5.123942332,5.431210005,5.273505612
6.257534254,6.268945588,6.435718473,6.071997637,6.052150626,6.051625952,6.151587092
7.076086927,6.225742326,6.180030495,5.783558526,5.850872751,6.301357252,7.113905236
8.290217413,6.712104644,6.874379019,6.973260979,7.020284107,7.961214117,8.928562505
6.100000048,6.36000715,6.306545346,7.192277903,7.233743526,7.831098294,8.783238891
10.83695655,6.36000715,6.306545346,7.188330595,7.237273049,7.835646402,8.794515803
6.926666641,6.229590821,6.141196598,7.021687493,7.046240829,7.146993269,7.605645616
7.987209276,6.679845156,6.793349421,6.709608346,6.682357266,7.336920492,8.686209895
8.396666582,6.276411161,6.343483972,7.276273908,7.302069905,7.803846359,8.209254883
3.888750005,5.282393576,4.966766093,3.278502475,3.281271289,3.41506063,3.374893438
7.408000021,6.276411161,6.343483972,7.275796192,7.310160826,7.803182375,8.206076493
6.896666694,6.235663319,6.28062568,6.616912619,6.688795505,6.633965421,6.643145581
7.530882359,6.592513659,6.692536182,6.487594767,6.480546113,6.880634262,8.073071355
8.18064512,6.276411161,6.343483972,7.273988769,7.308406115,7.805914756,8.213438596
7.241935472,6.547208018,7.113758748,7.235593717,7.125298917,7.541688172,6.980588002
8.689999898,6.597484552,6.748200728,7.410879741,7.452505175,8.274074753,9.032094314
6.980645203,6.185346565,6.021205018,6.864300344,6.92478449,7.085307877,7.588935902
5.767857113,6.136935099,6.192911779,5.745783309,5.711938959,5.79291222,6.085802147
8.205434763,6.441449465,6.479634771,7.209486693,7.246088631,7.927364858,8.656228981
