SID,LLX,LLY,RS_PM25,GS_PM25,AOD,NDVI,TMP,SPFH,WIND,HGT,U,V
60271003,-117.871,36.4878,4.8914,2.666666667,0.11181301,0.08811667,8.225559,0.002866839,3.1096187,1155.25,-1924274.21735302,108995.049915386
515200006,-82.1641,36.608,6.291708,4.763333317,0.081777774,0.48746666,5.57378,0.004683941,1.7657008,558,1221847.79346372,-10847.1768120067
210130002,-83.7369,36.6084,7.0526457,6.780000067,0.08955357,0.44816667,4.85013,0.004821979,2.6120086,593.25,1083769.83011,-29882.2141804003
60195025,-119.733,36.7264,11.926191,16.06363641,0.11176415,0.40776667,9.870566,0.005603373,1.4158531,96.75,-2078210.07982652,174172.055054733
60190011,-119.773,36.7854,11.926191,17.80963859,0.11692381,0.29166666,10.167965,0.005575778,1.1792922,102.75,-2080003.06601656,181451.875103189
60195001,-119.716,36.8195,11.926191,14.72580642,0.10288785,0.42331666,10.134219,0.005630341,1.0915941,101.75,-2074176.41706145,183907.936099072
518100008,-76.1812,36.8419,7.293709,6.123333375,0.08181609,0.41365,8.587869,0.005482517,3.191791,7.5,1738266.71271724,108169.73424012
517100024,-76.3014,36.8555,7.293709,5.968965547,0.10582222,0.2921,8.478537,0.005314472,3.7784412,0.75,1727562.51861591,107468.849683507
210470006,-87.3233,36.9117,9.040045,7.671428629,0.090654545,0.42171666,5.1987433,0.004695579,3.134938,191.75,764782.53542542,-30986.5468681983
60392010,-120.034,36.9533,13.352954,15.60000004,0.11138739,0.4827,9.7044115,0.005517678,1.6486486,84,-2097645.88686454,205408.592625232
212270009,-86.2149,37.0493,8.931274,6.415384614,0.08552727,0.48268333,5.658338,0.004667129,2.8019776,196.75,860568.700232122,-6162.5739021118
211990003,-84.6115,37.098,7.716614,5.956666692,0.0953125,0.45713335,5.706665,0.004600642,2.2626648,292.5,1000302.45661684,14959.4357325632
516500008,-76.387,37.1037,7.431268,5.048000011,0.06821506,0.49605,7.909155,0.005235975,3.3354065,2.75,1714463.69887059,133136.231431507
211930003,-83.2093,37.2833,7.1582565,5.533333349,0.08758333,0.4425,5.653156,0.004675255,1.8265163,401.25,1119974.15219103,51198.9964783287
511611004,-79.8845,37.2834,6.1767564,5.619999961,0.07105195,0.42648333,5.4740696,0.004129821,2.4164588,362.25,1408592.65458034,95446.3867575477
517750011,-80.081,37.2979,6.1767564,5.404000032,0.07485135,0.46081668,4.4198885,0.004126399,3.1873705,655.75,1391308.39576741,94153.5883114839
60472510,-120.48,37.3083,15.759189,14.81724144,0.10788679,0.42378333,9.712894,0.005919636,1.8997365,50.25,-2125581.26402025,253809.466779562
516800015,-79.215,37.3327,6.599676,4.993333328,0.0607875,0.46546668,5.6179886,0.004207416,2.3496232,273,1465542.86180747,111012.607746802
510360002,-77.2592,37.3444,7.638188,4.560714296,0.0746506,0.42856666,7.1407075,0.004863837,2.223367,1.5,1633950.36311028,144196.173323152
60850005,-121.895,37.3485,9.624238,8.966666603,0.095142856,0.38613334,10.979076,0.005919348,1.0849462,38.25,-2244262.65228842,290690.314876693
510410004,-77.5936,37.3575,7.774152,4.928571441,0.061602563,0.59784997,6.6414566,0.004627327,1.4277508,68.25,1604881.40097558,139937.914212611
211950002,-82.5353,37.4826,7.4479833,5.099999976,0.088170215,0.43491668,5.8228207,0.004630534,1.9174427,325,1175451.32184644,81460.9916920927
510870014,-77.4003,37.5565,8.461719,5.050000003,0.060892858,0.47615,6.3042145,0.004615356,1.367256,47,1617183.8893718,165095.053114931
517600025,-77.4693,37.5909,8.461719,6.45925925,0.06860494,0.40093333,6.374394,0.004612848,1.381191,60.25,1610513.93980345,167705.256177148
