LON,LAT,U,V,Y,AGWNN_YH,AGWNN_BH0,AGWNN_BH1,AGWNN_BH2,AGWNN_BH3,AGWNN_BH4,AGWNN_BH5,GWR_YH,GWR_BH0,GWR_BH1,GWR_BH2,GWR_BH3,GWR_BH4,GWR_BH5
-92.0462,32.51,369353.3398,-550471.8477,5.383333389,5.118404433,-0.360599556,-0.560271057,-0.567830851,-2.339517405,-1.763078502,0.511958475,-0.556185071,-0.254566361,-0.321515971,-0.390338204,-0.81992832,0.555206789,-0.159848374
-84.9446,32.5213,1030588.887,-496883.2675,6.042857174,6.89509434,-0.846032267,-1.097832274,-0.923176107,1.459112392,2.17494429,0.474139832,-0.672345931,-0.732096909,-0.129185063,-0.207807353,0.06287557,0.024452078,0.008818622
-83.5978,32.6056,1154240.126,-472071.1382,4.756666671,5.23169932,-1.048983563,-1.106274536,-0.767648881,1.162026409,1.268954352,0.117794479,-0.790940261,-0.780817471,-0.139753503,-0.209251884,0.139981643,-0.029006162,-0.010639062
-117.059,32.6312,-1948806.186,-327827.3138,9.970000052,9.011246655,0.283091742,0.231745957,-0.702900724,-1.413942283,-0.046815394,-0.365736955,1.175764627,1.602840417,0.479310179,-0.526458716,-0.876681929,0.740767516,-0.077399974
-94.1675,32.669,170884.0707,-538775.4644,5.073333359,4.482106492,0.086381418,-0.169149524,-0.250966189,-0.566472122,-0.804262093,1.38910342,-0.783929621,-0.290507622,-0.475431107,-0.633226027,-1.029454863,0.880753597,-0.350332648
-115.483,32.6762,-1804074.497,-354040.5295,12.91046508,12.54629564,0.504715057,-0.527246289,-0.506349755,-1.653039419,0.978596662,-0.421350586,0.646578245,1.368278411,0.442438611,-0.514358059,-0.752923697,0.711275856,-0.072711271
-117.143,32.7102,-1954506.788,-317506.5523,10.50555555,11.25804349,0.272481065,0.275018944,-0.736307527,-1.360028824,-0.056294611,-0.336492685,1.842931946,1.609408122,0.494776996,-0.514338566,-0.8878068,0.749258639,-0.087262363
-83.641,32.7775,1147755.657,-453581.705,6.16333338,5.751361466,-1.029304019,-1.110889575,-0.752398152,1.148838556,1.270711015,0.090063886,-0.808484894,-0.747795715,-0.133857615,-0.220742123,0.113850243,-0.016655215,-0.005601436
-116.944,32.7896,-1934474.668,-312936.8403,10.77875042,10.33493444,0.327984708,0.163726842,-0.693564284,-1.471718427,0.135225408,-0.398075095,0.381506636,1.592483258,0.487606771,-0.513756668,-0.883132772,0.761086374,-0.087139742
-79.9587,32.791,1486593.85,-401048.4542,5.659999989,5.377630213,-0.934446803,0.249065922,0.256581214,1.053233648,-0.580562907,-0.57134775,-0.711240954,-0.723700241,-0.002601647,-0.245465752,0.372155156,-0.189414491,-0.054426648
-115.563,32.7922,-1808732.491,-339851.5036,8.543333316,9.595173618,0.526634596,-0.513674171,-0.51624707,-1.713441142,1.067253024,-0.471877081,-0.281100693,1.385239895,0.447037763,-0.512210161,-0.770136887,0.728993702,-0.081843193
-83.5435,32.8053,1156353.206,-449324.6096,4.713793091,5.379695395,-1.039751843,-1.092412225,-0.743399417,1.129936162,1.196838758,0.06158413,-0.797456891,-0.746155449,-0.132908387,-0.222914457,0.115920376,-0.018366698,-0.006645845
-96.8601,32.8201,-80057.26107,-523204.425,7.076666665,6.756588406,-0.058805964,0.404341425,0.07025544,1.311326532,0.563770006,0.810825307,-0.441753711,-0.195191954,-0.254519885,-0.641694009,-1.109538,1.088444323,-0.512916023
-117.124,32.8457,-1949446.843,-303152.195,6.665517264,7.549554345,0.296049471,0.252409718,-0.743942832,-1.356500809,0.050302694,-0.341254435,0.359566671,1.606565422,0.508892069,-0.499295143,-0.898076037,0.765780836,-0.099518023
-111.752,32.8776,-1458437.625,-396003.6786,6.656666621,6.411127154,0.000448664,-0.808957206,-2.903446093,1.950371391,1.552209798,2.563666916,-0.285539609,-0.459171433,0.591937797,-0.633549024,0.237860388,0.74868401,0.196509261
-112.037,32.8848,-1484441.423,-390798.7205,7.65000004,7.559781296,0.061092553,-0.882466507,-2.691561192,1.717114828,1.649980795,2.333651438,-0.118485825,-0.268415599,0.593445687,-0.55716913,0.134345234,0.666016415,0.096471761
-115.539,32.9783,-1802305.5,-319979.8973,8.637930985,7.77061661,0.579955989,-0.587364604,-0.525002484,-1.751734281,1.310043809,-0.524933202,-0.662443909,1.3734755,0.458147869,-0.501612673,-0.779152702,0.747588103,-0.104373572
-80.065,32.9803,1473310.314,-381879.5357,6.14615382,6.208435124,-0.957611913,0.212857899,0.183854787,1.047158958,-0.565901183,-0.533980918,-0.83403649,-0.690431525,0.000691265,-0.256358945,0.315339751,-0.151835042,-0.054867843
-117.082,32.9854,-1942204.799,-288806.1367,7.916666659,8.563421881,0.328941076,0.207882552,-0.740465347,-1.362431949,0.194078917,-0.354754436,0.410245827,1.599898628,0.521940061,-0.48424985,-0.90726989,0.782575578,-0.113802751
-91.9392,33.1395,376342.771,-479880.2952,5.964999968,5.679349896,-0.652865564,-0.522727794,-0.562015326,-2.800236589,-1.764110659,0.10959225,-0.560769212,-0.170437931,-0.258891224,-0.340814125,-1.054466518,0.676571661,-0.197923193
-87.4842,33.1899,787899.4631,-446971.0489,5.741666625,6.101361811,-0.809374627,-0.492099135,-0.155685851,0.499815301,1.353979379,-0.183228096,-0.825411178,-0.458711773,-0.056085153,-0.219317931,-0.209874505,0.136309278,-0.01882891
-92.6723,33.2206,308115.1426,-473473.7093,8.144444413,7.716770886,-0.50221964,-0.442727671,-0.404530744,-2.417859436,-1.573325431,0.426935962,-0.569794962,-0.172382141,-0.323672511,-0.419049495,-1.154984704,0.795160606,-0.239224271
-85.8036,33.2849,941708.6023,-421122.143,4.414999974,4.344137257,-0.752966451,-0.832193465,-0.309452851,1.275339471,2.094008342,0.225559299,-0.865506215,-0.527455302,-0.073408924,-0.244484841,-0.095720057,0.081744794,0.018663594
-87.0036,33.3311,830746.1099,-427180.6307,6.330000043,5.558954779,-0.77619499,-0.547846364,-0.051135737,0.811208835,1.667614584,-0.051301426,-0.686135155,-0.458500363,-0.054336678,-0.231646603,-0.195298246,0.127840951,-0.002942382
-111.503,33.4212,-1425734.798,-339920.3352,3.473333323,3.265345023,0.049157858,-0.807816628,-2.938158081,1.829319877,1.861145439,2.326710087,-0.874495855,-0.953671378,0.516276305,-0.654376513,0.469480482,0.747658057,0.078503775
-111.855,33.4881,-1456568.297,-327212.6265,4.673333375,4.619077597,0.14302271,-0.922699351,-2.704124924,1.54513751,2.089357286,2.026465617,0.430388134,-0.756732864,0.523184999,-0.542105213,0.365496445,0.638113499,-0.070346085
-86.9242,33.4997,836260.5324,-407741.6681,5.649999936,7.020322535,-0.762247295,-0.512992712,0.071747821,0.803344008,1.670149915,-0.057935368,-0.69753701,-0.426800419,-0.047502526,-0.23913179,-0.23350532,0.143468051,-0.000814011
-112.096,33.5038,-1478202.43,-321762.6917,12.79666664,12.41957829,0.209901038,-0.997077035,-2.524278007,1.323391694,2.220224784,1.81006042,1.136365854,-0.597046986,0.531178811,-0.485533498,0.276737773,0.592510611,-0.143955167
-86.8441,33.5214,843385.2047,-404621.382,7.146666638,6.67767614,-0.75601744,-0.525993387,0.089752157,0.840692504,1.70144898,-0.041508376,-0.677870801,-0.425872351,-0.04729233,-0.241440114,-0.231712171,0.142152857,0.001582998
-86.5492,33.5453,870196.3508,-399306.0639,5.860000086,6.748454242,-0.735893389,-0.577208396,0.059303031,0.977002885,1.836221151,0.031872134,-0.745789887,-0.433730247,-0.049070914,-0.247546529,-0.210484513,0.130892218,0.009354133
-86.815,33.5531,845715.7156,-400838.6887,7.775000048,7.002927536,-0.751535919,-0.521833866,0.11257907,0.845169457,1.706435392,-0.039712141,-0.678932449,-0.420363215,-0.046245391,-0.243306777,-0.238164337,0.144832112,0.002460367
-84.3907,33.6108,1067154.805,-370031.8022,5.789999998,6.287425135,-0.765852717,-0.946332586,-0.503374321,1.095960308,1.552567934,0.118623314,-0.569504337,-0.513840202,-0.076286503,-0.279764624,-0.081182169,0.070580657,0.024703347
-117.676,33.63,-1979714.971,-206391.1083,6.816666659,6.94129357,0.342810163,0.276350555,-0.752614251,-0.613936344,0.411247774,-0.094112853,-0.112117516,1.601288825,0.693209972,-0.33026406,-1.000697737,0.840683786,-0.247964415
-84.2905,33.6878,1075261.831,-360365.5937,6.279775249,6.04158598,-0.749071693,-0.922686206,-0.499302704,1.050139312,1.461087112,0.088678981,-0.70392569,-0.498007744,-0.07242691,-0.287526971,-0.093419852,0.076874237,0.025767052
-116.215,33.7085,-1846520.707,-227245.8143,7.58214283,7.406868085,0.711565285,-0.468277491,-0.699033669,-1.701273747,1.849857191,-0.679529355,0.903217175,1.44839927,0.533693772,-0.439294571,-0.896211531,0.85034025,-0.221354837
-81.8536,33.74,1296661.506,-324174.5696,5.15862067,4.77173891,-0.962666893,-0.41573832,-0.514954572,0.869441562,-0.051769155,-0.291881357,-1.075554364,-0.550633905,-0.040562089,-0.309680858,0.035778436,0.024315764,-0.018138615
-84.3914,33.7784,1064809.369,-351455.9953,7.316666667,7.639790032,-0.709196582,-0.874947206,-0.437700635,1.03577076,1.487505757,0.093114545,-0.659473169,-0.469753313,-0.065753815,-0.294593017,-0.121723928,0.090192385,0.028572458
-118.175,33.7924,-2020274.021,-178227.5023,12.88314609,14.65543357,0.283304253,0.380698416,-0.66991601,-0.000535167,0.248289067,0.149168284,2.498578276,1.612027873,0.805724393,-0.235059825,-1.048879302,0.843318418,-0.309360085
-84.4356,33.8022,1060452.369,-349310.8425,6.353333334,6.048116351,-0.698299228,-0.864701335,-0.414413446,1.031527172,1.499658335,0.092168827,-0.659227514,-0.461629232,-0.063890603,-0.296247237,-0.130494847,0.094275995,0.029372395
-118.189,33.8238,-2020714.521,-174516.6503,13.13793101,13.93446265,0.290613768,0.374803411,-0.661574672,0.039877133,0.273865827,0.159002527,2.506183024,1.608585411,0.814411293,-0.226758846,-1.052544347,0.845798475,-0.317308195
-117.938,33.8306,-1998092.412,-179084.4523,12.39000002,14.02787801,0.341690119,0.298003921,-0.694243799,-0.207883553,0.446072044,0.048895825,2.045566488,1.594029388,0.772599686,-0.259130306,-1.036106535,0.853195508,-0.305715427
-116.541,33.8527,-1872382.209,-205125.1959,3.956666668,5.233985467,0.691035877,-0.351087951,-0.735160183,-1.484516793,1.772739567,-0.601485206,0.1921004,1.475375888,0.578490093,-0.402903092,-0.934836433,0.869278168,-0.258892273
-118.201,33.8597,-2020858.801,-170359.0849,15.62727274,14.23057547,0.307839766,0.370730725,-0.671038619,0.08189547,0.31118256,0.159340367,2.514565972,1.604239802,0.823690002,-0.21779935,-1.0564162,0.848696193,-0.326318485
-118.205,33.9014,-2020137.394,-165741.0339,16.43888893,13.38568865,0.321321,0.357284537,-0.660495712,0.121650138,0.356163199,0.165567741,1.914274597,1.598432932,0.832759622,-0.208761051,-1.060178683,0.852275659,-0.336437457
-85.9926,33.9915,916021.9712,-344484.6017,5.750000009,5.936081352,-0.628930126,-0.521796101,0.268871974,0.964158442,1.801124278,0.049438714,-0.677142583,-0.354822451,-0.038915819,-0.285986575,-0.301958822,0.173553943,0.024574924
-117.416,33.9996,-1947146.898,-171523.7339,12.93555561,13.62299663,0.524738897,0.027054992,-0.730179808,-0.631000859,1.107725779,-0.205021044,1.720670511,1.537138977,0.717471747,-0.293590771,-1.013527371,0.87836652,-0.323578169
-118.068,34.0103,-2005098.482,-156801.309,13.01999998,12.96223142,0.38413133,0.277207622,-0.655527268,0.076519799,0.575547225,0.117808401,1.725846523,1.574914331,0.830169569,-0.205860702,-1.059813032,0.865297306,-0.356253842
-84.6074,34.0154,1041925.273,-327560.6791,6.18666666,5.713178084,-0.607745502,-0.74651946,-0.268746218,0.973419288,1.507861773,0.084643477,-0.466461527,-0.399675854,-0.05116297,-0.314430414,-0.201388177,0.130148742,0.034654426
-117.617,34.0308,-1964320.738,-163989.3234,15.36888889,14.06832358,0.492989022,0.099719973,-0.716599706,-0.396573009,0.968630188,-0.107445,1.222633493,1.546035781,0.755932905,-0.262592527,-1.030349262,0.877355048,-0.340295285
-81.155,34.051,1354779.506,-280080.1579,6.66999999,6.056451561,-0.920174969,-0.186608838,-0.420424039,0.801319991,-0.301513732,-0.240827329,-0.782878954,-0.463491257,0.015885964,-0.335156386,-0.034366661,0.073290101,-0.035180574
-118.227,34.0666,-2017823.497,-147313.7414,13.01249994,12.87972256,0.375323708,0.305377787,-0.611714999,0.298204191,0.538877144,0.195994908,0.962615029,1.573030633,0.869965787,-0.17232192,-1.074707571,0.86550212,-0.378784781
-80.9623,34.094,1371462.239,-272569.3732,5.026923102,5.721010178,-0.923672257,-0.13784778,-0.384651289,0.790124627,-0.344590546,-0.221468096,-0.898549338,-0.449472033,0.029363086,-0.336730433,-0.049136564,0.084095242,-0.041338401
-117.274,34.1067,-1931796.069,-162752.277,11.91000001,12.03079705,0.604859074,-0.082090296,-0.746751877,-0.707489741,1.400060655,-0.284672761,1.515887649,1.509877999,0.713335653,-0.291621695,-1.011201504,0.888706592,-0.346819436
-118.127,34.1326,-2007208.136,-142254.4278,10.60000038,11.94797724,0.411139478,0.26041461,-0.619434764,0.25385619,0.673040001,0.166132911,1.267036289,1.55696667,0.865025755,-0.173365878,-1.073033022,0.873442644,-0.391089939
-117.924,34.1365,-1989023.113,-146098.3205,7.526666721,7.588978107,0.461346273,0.175185272,-0.64924314,0.031319982,0.846873695,0.059587831,0.285564284,1.546470367,0.829157631,-0.201083515,-1.059770522,0.87891569,-0.382420131
-118.533,34.1992,-2041602.586,-126365.6831,10.7233333,10.86493866,0.376163719,0.352738439,-0.513231549,0.751576193,0.516309755,0.342872999,0.382297497,1.558961135,0.953298915,-0.10230492,-1.102969845,0.866466513,-0.429681805
-79.7673,34.2143,1477139.97,-241393.4075,5.699999946,5.050217244,-0.909650377,0.000595332,-0.087108421,0.665162862,-0.470331653,-0.145798498,-0.835903227,-0.381062676,0.107546202,-0.323489324,-0.178471235,0.174466407,-0.084041302
-116.861,34.2646,-1891060.318,-153840.2754,10.54285714,11.01443739,0.774246553,-0.368702309,-0.775540175,-1.024283419,2.097317438,-0.508090524,1.446637065,1.445946367,0.676093531,-0.311878478,-0.989091996,0.902808908,-0.378967229
-85.9699,34.2886,914593.5974,-311241.1895,5.70526315,5.681028849,-0.541734482,-0.383113682,0.455557294,0.840745543,1.702717364,0.013200882,-0.921535794,-0.291662294,-0.035913045,-0.312459329,-0.418602925,0.239352871,0.028377668
-93.0002,34.4694,273361.4282,-335020.5496,7.589473662,7.462316785,-0.749623991,0.171226294,-0.190316413,-2.008874542,-1.159297812,-0.116787603,-0.274117567,-0.042996148,-0.161576115,-0.330718659,-1.38435749,0.916903261,-0.339281382
-91.559,34.5185,404356.4373,-324395.0316,5.576666637,5.786491806,-0.977644046,0.170088628,-0.432260884,-2.659030192,-1.368641297,-0.634437965,-0.793626189,-0.009160941,-0.054497545,-0.206320677,-1.255768967,0.705930607,-0.308028753
-86.9675,34.5307,821347.8112,-293418.227,5.519999962,5.320890503,-0.586605207,-0.097826507,0.801158281,0.406590109,1.377643425,-0.213136507,-0.535100873,-0.223389744,-0.043215482,-0.30429758,-0.685462456,0.391961883,-0.000929288
-94.2262,34.5837,161419.1721,-325046.8095,6.273333371,6.014967782,-0.525754245,0.31228538,0.201527404,-0.817988289,-0.630368821,0.200277996,-0.417186042,-0.074177063,-0.189589653,-0.424001016,-1.398162436,1.06339382,-0.388609781
-80.1988,34.6154,1430819.242,-203781.8509,4.560714287,4.50899667,-0.892145098,-0.158264227,-0.284195381,0.548501482,-0.383492605,-0.038176738,-1.200874328,-0.307651393,0.10810221,-0.354291943,-0.308362431,0.260400157,-0.076789958
-92.3287,34.6813,333609.9876,-309192.7357,10.04500008,9.596002195,-0.877076232,0.265253385,-0.329286121,-2.322714337,-1.264218457,-0.421884566,-0.130391506,-0.005529896,-0.084550351,-0.251387887,-1.327070855,0.798240266,-0.338170142
-86.5882,34.6855,854016.1581,-272843.5596,5.033333368,5.701889535,-0.484821511,-0.089260817,0.832348122,0.51937883,1.504646026,-0.126429089,-0.462549608,-0.206620575,-0.047471704,-0.332510404,-0.701234088,0.404698085,0.014270663
-82.2567,34.7518,1243674.493,-217667.3807,5.216666663,5.39774071,-0.531623965,-0.327974356,-0.701861897,0.595660192,0.192978106,-0.034054719,-0.882528933,-0.283993298,0.007458499,-0.415442192,-0.31985976,0.254464727,0.004660738
-92.2813,34.7562,337587.2847,-300653.9127,7.659523842,8.292976021,-0.885120272,0.316936621,-0.325959813,-2.273780121,-1.234809054,-0.459079026,-0.129976049,0.001624626,-0.07078582,-0.24168774,-1.318881991,0.783525795,-0.343358333
-82.4146,34.8439,1228015.889,-209524.5737,6.779069753,6.935959091,-0.45833763,-0.316970607,-0.698626554,0.575328727,0.277303137,-0.011371824,-0.80779283,-0.260797308,0.003974666,-0.427582005,-0.364895407,0.283211551,0.01049134
-95.7844,34.8856,19544.52156,-292762.2555,4.664285694,4.647016874,-0.302065388,0.460449572,0.534034116,0.391522964,-0.092141072,0.338601746,-0.764139674,-0.094587896,-0.107886779,-0.45101318,-1.251369584,1.115324279,-0.418654725
-81.9248,34.9556,1270127.488,-190722.5806,6.356164361,5.395579428,-0.514974844,-0.277333878,-0.688094311,0.527731909,0.088698364,0.004738754,-0.95487711,-0.243832686,0.026556275,-0.431568152,-0.400031901,0.316233343,-0.006691981
