RMSE_Q1,adjR2_Q1,RMSE_Q2,adjR2_Q2,RMSE_Q3,adjR2_Q3,RMSE_Q4,adjR2_Q4
1.46195147578656,0.282860303092994,1.38504560744302,0.404674715546074,2.03571926410387,0.324877687978317,2.33219339844183,0.351272983249347
1.32452014042923,0.411352938659745,1.16295656206023,0.580286279391158,1.81060896968661,0.465932656113577,2.23245177518544,0.405575044750038
0.829490446208309,0.769133656832882,0.864184350477923,0.768239737349621,1.0958886344096,0.804350143356683,1.43388650666817,0.754776313328118
0.826342943824743,0.770882377935411,0.781266598869905,0.810580496204077,1.07889594364203,0.810370539754219,1.42316286862702,0.758430517036496
0.797810361586138,0.786431502592032,0.732421843197844,0.833525102810103,0.914146290510932,0.863862399728612,1.29020785945328,0.801458075294292
0.774321189695303,0.798822162503737,0.701883294159748,0.847118128332582,0.890501761986143,0.870813761065935,1.17916782647715,0.834161980192352
