Y,MLR_YHat,ANN_YHat,GWR_YHat,GWANN_YHat,GNNWR_YHat,AGWNN_YHat
11.85517238,8.079109166,8.863495691,8.550808599,8.700752428,10.70274158,11.31165814
9.489285639,9.307421217,9.211285181,9.390775562,9.124539691,9.315597895,8.900271495
7.741379286,9.313109632,9.586721647,8.888051816,8.912474377,9.362825193,8.85366104
8.986666648,8.659917068,8.673836181,8.938439106,8.732265501,8.827559053,9.087562197
8.317857163,8.285227818,8.44137257,8.496666934,8.336137865,8.498355172,8.491489817
9.846666638,8.152040179,9.767654926,11.59016492,11.50280239,10.48558641,10.26261446
8.133333381,8.147585396,7.589075595,8.661092129,8.826199346,8.821850882,8.17932712
11.01395351,11.03806072,9.121815838,9.851573127,9.68208702,9.407156271,10.13719514
8.454545422,8.696993054,8.846737124,8.337670681,8.514286871,8.524885975,8.216884755
9.607142857,8.993106865,8.876839601,8.79904334,8.58548626,8.420640731,8.205755783
9.85925922,8.788480333,9.614659849,9.311235126,9.316083277,9.171919188,9.127600013
6.676811562,7.485057723,7.94528313,7.011468284,6.964377723,6.797340396,6.704149386
9.103333292,10.77241055,9.207836579,9.018644218,8.927960367,8.210664304,8.805800763
7.521428619,9.304860763,9.130097746,8.865273679,8.666220835,8.299090861,7.973109181
8.651999984,9.117669293,8.554549366,8.610210488,8.729914203,9.132536086,9.141492599
8.50689657,8.130450716,9.35117982,10.44984232,10.38084586,10.03765753,9.652067864
8.32413791,10.27050552,9.109358402,7.312042871,7.464194319,7.376653966,6.681239559
13.16129026,10.85454238,9.544347037,10.36939702,10.67472104,10.11836381,11.88676508
8.799999968,10.72077362,9.944721784,8.819357041,8.831524687,7.715350523,7.93044618
6.908474575,7.95114138,8.297390005,6.958839077,6.946929592,6.812431369,6.792978932
9.144827497,8.374261345,9.272237902,9.58288826,9.605228328,9.506166982,8.957385811
9.573333311,8.539395505,7.991780664,9.296736502,9.319679158,9.293335609,8.788785604
8.510000062,9.430961272,8.89162385,9.515604836,9.264344638,8.923750276,9.438023022
9.850000381,8.392473106,8.4686916,9.237774703,9.366327077,9.057615891,9.561286353
8.160714209,8.159706929,7.682692585,8.175464445,8.035038297,8.010163073,8.627791173
9.949999984,9.072150203,9.249409391,9.593447452,9.373656291,9.229527496,10.02787654
4.41000003,9.326183245,8.582301127,6.4878832,6.732388023,6.012708548,5.733654798
6.266666619,11.9799939,10.28542881,9.237077749,9.405064299,7.768029775,6.895337117
9.166666627,9.335754098,9.384025918,9.910556126,9.66056131,9.422485894,10.23157786
7.259999998,12.42260312,10.12025476,7.971407085,8.050599811,6.52596097,5.929753913
10.94615395,9.082258198,9.33880544,9.653917397,9.449060343,9.228372436,9.940953975
9.726666609,8.603521596,8.565506117,9.123346858,8.93293653,8.994030186,9.541002379
11.35172413,9.082258198,9.33880544,9.651676159,9.418020733,9.23522649,9.930881855
9.832142847,10.27005705,10.44783498,10.06884009,9.765580512,10.33096124,9.125658023
9.221428573,8.622111473,9.15075047,9.532292596,9.736273177,9.780137427,8.433459672
8.683720957,9.428325883,9.272171961,9.224847621,9.043986268,8.849458527,8.6457747
7.510344867,11.44735341,9.608174194,9.807568731,9.784604474,8.096968081,7.82363463
8.859999975,8.420065932,7.778128918,8.087052202,8.02090866,8.681937697,8.462855946
10.2448276,9.764264931,9.547930899,9.294831579,9.078180635,8.969052045,8.6694754
11.26703292,9.242552685,10.59354266,13.94852437,13.9611714,12.35325973,12.56107482
9.94666667,9.764264931,9.547930899,9.294477195,9.097747692,8.973256191,8.692751361
10.96071424,9.242552685,10.59354266,13.96387285,14.09797433,12.46649825,12.74777056
11.94698785,9.636503311,11.02403699,13.21065848,13.39368881,11.79892894,11.65562705
5.513333368,11.39725203,9.968627391,8.187250948,8.372049739,7.66590077,7.555743437
13.0858696,9.242552685,10.59354266,13.98151131,14.10207717,12.59749431,12.95113306
13.01868136,9.518312426,11.05350854,12.54758545,12.97261243,12.39247347,12.29016276
9.351724197,9.311501103,9.318402168,9.147821971,8.92573539,8.787651959,9.032523119
12.38372092,9.558770447,9.993493017,11.61259888,11.83816692,11.3785315,12.61076734
12.21999995,9.820096986,11.2296574,12.32374615,12.67383835,12.23367799,12.20134438
9.650000024,8.742818619,9.449097786,8.634931352,8.519329159,9.206511175,8.873450166
14.22584266,9.262793763,10.12591355,11.54130731,11.79800093,11.23353265,12.21319701
8.628571436,8.680867936,8.571569979,8.877107027,8.87490788,9.018864492,8.662649814
12.82173911,9.465370557,10.61416381,11.94406657,12.21852699,11.74887565,12.02019018
8.427999973,8.659535422,8.61654373,8.953723931,8.965361808,9.046184898,8.627233527
10.95714286,10.24049463,10.68035219,10.49559357,10.78006594,10.51747676,10.90686754
10.16551722,9.516485945,10.78790411,10.94029345,11.38279773,11.77851901,11.31592033
10.07999997,8.990751275,9.024603079,8.253411566,8.908943842,9.873531814,7.826070297
10.79655172,9.975363257,10.56169786,11.66611093,12.05168292,11.28404986,11.68618212
8.386666624,7.939215462,8.186838823,7.922599703,7.913684733,8.403721396,8.115699133
6.25454545,7.186616338,5.505198365,9.15249589,9.000930333,7.126904532,7.154834688
7.103703711,7.904862214,7.975959249,8.014912147,7.979351933,7.803906809,8.176217446
10.20666655,8.995621551,8.898262388,10.87604663,10.89805368,10.61978901,11.11801343
9.248275831,7.736958537,8.953159562,9.675255464,9.812570294,9.698180414,9.449303344
8.082758624,8.853991797,9.797550718,9.281156933,9.1124171,8.395238644,8.654346754
9.076666685,8.044012349,8.117227967,9.026529428,9.054344019,9.393866392,9.083170267
8.192000003,7.923359806,7.306829649,8.424938004,8.437031488,9.021164211,8.5746062
12.54827587,8.864673416,9.710722445,10.688089,10.71040118,10.79530517,11.32265164
7.799999917,7.873549123,8.853182331,9.011698662,8.964511941,8.793776942,8.796050434
8.803448233,7.578293346,7.681862221,8.266239918,8.261166342,9.473231167,9.182991801
10.84222218,8.864673416,9.710722445,10.68848432,10.65970668,10.7629309,11.30765206
9.318918882,8.011986159,7.90151964,8.306025144,8.307747761,9.366167579,9.197123074
5.746666642,6.861605642,7.725739041,7.330069993,7.372361255,6.353812723,6.296481583
8.391304372,8.569421167,7.832287014,8.553321276,8.53571221,9.276860481,9.05218857
8.716666659,9.321399974,9.16374747,8.890183309,8.714957451,8.540065709,8.520903681
8.399999913,8.779065112,9.078096918,8.454872613,8.359683306,8.071192426,8.164805827
7.586666648,8.000414998,8.553480017,7.868098181,7.853613764,8.388608429,8.567035101
8.216666611,9.505410334,8.75369853,8.645970595,8.462051589,8.16333647,8.203923331
9.18999997,8.312437268,9.808716163,8.903630107,8.88222694,8.46320866,8.930914892
7.92758626,7.991490756,8.752116089,8.392341764,8.442822409,8.365129691,8.468707085
8.516666714,7.991490756,8.752116089,8.395335332,8.431555205,8.38162559,8.488146094
9.436666592,7.846749395,9.41774574,9.61269078,9.588285967,8.705664322,8.87948983
9.922222296,8.80819973,9.14177086,8.887532817,8.950793726,9.398634929,9.906476422
9.240000002,8.545671828,8.73094597,8.554554268,8.578242961,9.301326458,9.721858796
18.44074054,9.758661115,10.48230112,12.49078523,13.11222252,14.39396646,15.80268475
15.90769231,9.814210049,10.56223701,12.75712978,13.27305387,14.68034157,15.9843905
16.5724137,9.758661115,10.48230112,12.4933329,13.05806901,14.51990092,15.86379028
8.509999986,6.661185914,7.31063692,7.913832387,7.896121219,7.498581452,7.227647359
7.011538405,7.794326265,7.211730947,7.130196053,7.17580503,8.061351156,7.644834344
5.660000006,6.374976073,7.497909655,6.416912964,6.491636747,6.010918144,5.805020428
6.464285799,7.501213599,7.149749695,7.17431428,7.209137307,8.125823837,7.578232329
6.006451638,6.12848813,7.244421246,5.889308593,6.031671693,5.981302719,5.834919585
9.793333348,6.896159086,8.186512366,8.597126082,8.776860155,9.326012332,9.535872184
8.96923078,7.670751521,7.345813529,7.566475119,7.563922306,8.42907854,8.338768759
7.674999958,8.741396877,8.369221195,8.36356739,8.370951088,7.799658794,8.160119553
2.228571436,7.686866509,6.214932492,2.605160747,3.102255927,2.781869461,3.884805219
8.419999981,8.811001435,8.783686711,8.47549622,8.345461866,8.837979809,8.739584489
8.830000003,9.256299792,9.725632402,8.963999819,8.869181322,8.733667619,8.612569183
8.973333375,9.256299792,9.725632402,8.96347377,8.880640692,8.736797249,8.623780552
7.783333357,9.209744424,8.863157619,8.473567279,8.338100423,8.843075545,8.744959518
8.335714204,7.654820923,7.329787654,7.441507468,7.426465387,8.174679246,8.176044865
7.829999979,8.457816122,7.519571026,8.04049788,7.997090663,7.823382316,7.941710261
19.5966667,10.05705159,11.22658529,18.27494277,17.33168431,18.90614625,17.49488718
8.240000002,7.719759816,7.664059116,7.518837894,7.479486232,8.285731828,8.62428646
9.116666639,11.72032726,12.02084925,9.168155787,9.618354584,8.510255674,8.482782481
9.903333354,11.72032726,12.02084925,9.184146385,9.68175854,8.563309573,8.579130142
8.173333343,6.469776903,7.392570246,8.398929779,8.233005005,8.659059537,8.209382205
6.127586188,6.004456868,6.672971503,6.359535962,6.374280569,6.364400586,6.386765816
7.781481513,7.874835739,7.792344968,7.959456047,7.908100196,8.128481708,7.830007133
16.10999993,8.994378667,9.450591542,14.53398856,14.75980385,15.15708376,16.25116472
4.806451613,9.414819289,8.16894658,8.242272544,8.465796697,6.389244207,5.84191155
6.581481448,7.958131543,7.420939947,7.361352007,7.320412572,7.479894673,7.280178368
8.733333333,7.395118123,6.957038132,7.038813857,7.030142756,7.661016186,7.402718063
15.67333326,9.384271523,10.12684871,13.63840368,13.97609509,15.26079798,16.29024739
14.57391302,9.193590065,9.915783451,10.27298534,10.82186678,13.39645007,13.6818115
14.27499993,9.644780275,10.38997057,12.85597205,13.40495582,15.49908663,16.08995247
6.630769248,7.036058527,8.144134233,6.587405857,6.618790923,6.023295085,6.446801394
6.853333314,7.095869418,8.209829973,6.503337809,6.593939678,6.143771472,6.702816679
10.20357147,7.022779095,7.380524679,8.319282816,8.369978022,8.800538562,9.363158664
12.64999986,8.929356637,9.506100185,11.72927481,12.05273241,12.77570288,14.1351531
7.965384639,7.339772986,7.445269781,8.034606521,8.075865572,8.208137668,8.328666961
7.119999989,7.618075092,7.273477125,7.415824332,7.444713871,7.468024114,7.305516697
5.95666666,6.42830516,7.29448295,5.894818753,5.925668796,5.40632575,5.801990527
7.526666832,8.066647754,7.439662054,7.332797084,7.318740431,6.973505234,6.817236415
6.226666673,7.145813857,7.004749535,6.572645793,6.646126629,6.20657931,6.266163794
6.686666687,6.870186866,6.717389634,6.721132102,6.785100641,6.799624141,6.888212705
12.80666668,8.803180148,9.320914645,11.54930194,11.69624911,11.82454134,13.0530525
6.124999966,7.344529083,7.05012048,6.800477368,6.825319571,6.490900354,6.741397825
6.55666666,8.063810768,8.487917987,7.337608762,7.347692241,6.512066813,6.849239435
10.3593751,9.052129214,9.780896257,12.09665793,12.20597634,10.73463536,9.547957433
6.683333317,8.203783667,7.185660753,7.290707072,7.246511246,6.460407035,6.613725947
9.379999971,5.809727905,6.246296307,7.22594055,6.846818117,8.961772922,9.035061589
6.050000048,8.179887826,7.463415805,7.260494966,7.242399976,7.444205263,7.194379737
6.496428592,8.026647452,7.471973466,7.187144775,7.162051444,6.042740619,6.566735831
7.425925908,8.41949939,8.917712132,7.531770974,7.556233749,6.509227236,7.107789007
12.6875,8.697240572,8.935173305,10.90977404,10.9904398,9.751225825,10.33819512
6.75,8.269222181,7.372827277,7.544204198,7.558706501,6.624529686,6.683979002
7.803448291,7.092568357,7.320043652,7.814000801,7.870012414,7.754208967,8.247962669
6.720689724,8.249393326,8.48340105,9.896324412,9.669723193,8.053513116,8.58097107
9.217241304,8.313070571,9.390640604,9.610698528,9.730607775,9.237599237,10.04952447
8.653333282,7.74657786,8.002426921,8.514864453,8.662863329,8.489729407,8.867539864
7.69333334,7.686363855,8.438915332,8.633492544,8.676496202,7.984519077,8.325993254
6.272413829,7.472497323,6.974032433,6.168282307,6.262974127,5.946808815,6.236965751
8.050000016,7.890961913,8.680023913,8.737012736,8.907288829,8.302705948,8.851491621
9.70666666,9.14664722,10.64717654,9.922637436,10.09445573,9.285107143,9.891355368
8.450000016,8.457551982,9.242332733,8.714881385,8.822877151,8.489702273,9.052301347
5.239999978,7.430093181,6.896680803,6.802524688,6.903832652,6.269979846,6.291099457
5.142307648,6.793309929,5.079971852,5.197698145,5.05132199,6.162403214,5.476944473
9.523333375,8.916545203,10.11924047,9.520528748,9.649169173,9.070928473,9.621620504
7.043333379,8.274082109,7.576741309,7.332174207,7.380716328,7.214146735,7.065797394
7.639999978,8.593124419,7.9127303,7.795216192,7.776939713,7.239765539,7.302164683
8.610000006,7.629133718,8.030704882,8.469623649,8.635728088,8.233227722,8.64276128
7.274074051,8.317790336,8.421577731,8.238988215,8.355045626,8.182325261,8.433945943
6.61785709,8.431835734,8.373374659,8.245040739,8.190315879,7.150545089,7.132192877
6.703448312,8.513465627,8.837272678,8.592805808,8.559351566,7.60882058,7.543533143
9.613333352,9.309691382,10.10005076,11.09338944,11.16123892,9.044421188,9.037127873
10.75999998,9.309691382,10.10005076,11.06506611,11.05934789,8.966843386,8.927649325
9.179999971,8.144968341,8.850809315,9.484970934,9.615335815,9.286529828,9.365335669
10.13750001,9.750084224,10.66090022,11.96481953,12.07143444,10.99439464,12.43736009
10.82142861,8.421495855,8.490581321,8.946975676,8.846909258,7.220814069,8.214148123
9.948000116,8.786618859,10.16102989,9.60174736,9.75798153,8.372274599,9.637899102
9.913333178,8.786618859,10.16102989,9.601995923,9.741398223,8.372895598,9.637521217
8.133333445,9.19709345,9.468417109,10.17163872,10.14525331,8.345064083,8.519509088
6.042857072,8.451216652,8.336774124,8.305171576,8.264888367,7.607032551,7.570466551
6.245054955,7.913135887,8.033242941,6.47546671,6.412207996,5.89060375,5.936778145
6.879310345,8.090339603,8.733529611,6.971787669,6.947159208,6.393522335,6.482010071
8.322222171,8.215473606,9.503109764,9.140400881,9.314063279,7.930304285,8.634438886
8.550000007,7.377790036,7.507304278,7.906831903,8.07426614,7.428587934,8.006246744
8.479999995,7.158129088,7.367233973,7.869817796,7.919706201,8.075914105,8.390822885
7.437930995,7.494528355,8.12139269,8.454020032,8.67873706,8.187428919,8.757410838
3.500000024,7.031411705,5.513421406,6.527978936,6.342550987,4.464564389,5.924105499
7.343333364,8.608304608,8.784610107,8.621748787,8.722033741,9.080390781,9.57199988
6.299999969,7.517954313,7.686865975,6.801359151,6.771313794,6.859493933,6.679567218
7.368965535,6.92977389,6.856947583,7.428048406,7.686690696,7.046509898,7.463880605
6.046666638,7.617936795,7.230404365,6.367186084,6.254113809,6.14070782,6.066562244
9.126666641,8.599356237,8.975218718,8.984476445,9.101872451,9.296879468,9.727493621
7.683333373,8.816336796,9.907046771,9.989109073,10.11560828,9.887773803,10.07536727
10.60659344,9.145499964,9.682443534,10.04835687,10.03091311,8.243168387,8.438632679
4.935000038,6.430834791,6.786199182,5.23075759,5.212683877,4.553736938,4.907408991
7.463333352,7.630881264,7.385414759,8.136995317,8.359867869,8.448487265,8.470343347
8.740000041,9.290957821,9.95617956,10.05051291,9.993452771,8.870002598,8.862746622
10.1399999,8.938898723,9.134046308,8.913208516,9.034811636,9.665236811,10.69318158
4.671428595,7.612846368,6.39318718,7.527455404,7.376513551,5.656953315,6.210326399
7.453571464,7.937263617,7.697760148,7.630363047,7.713575435,7.532549704,7.466781691
6.416666651,7.334882802,6.84908673,6.245366221,6.267460135,6.967429456,6.558095424
7.041379328,7.975322222,8.907867404,6.855829277,6.885017172,6.298811374,6.290422731
6.086666648,7.562347166,7.716197003,6.452923507,6.400523498,5.991115062,6.082393367
7.186206925,8.366311966,8.130965941,8.302687212,8.290284216,8.258667238,8.047833839
6.034482759,6.022885774,5.34837383,7.483759249,7.128139291,6.924763865,6.310346335
9.119999917,8.819872324,9.050671743,8.827877715,8.934122608,9.730590781,11.05055712
4.853333346,6.425707298,7.100427855,5.443199821,5.572910315,4.705406912,4.789864716
6.100000032,7.551393495,7.204734962,7.354071789,7.425317997,7.43787789,6.892720141
7.446666749,7.555795254,7.08725078,6.594101231,6.595527662,7.599145641,7.087187894
6.514285667,7.395204621,7.116497891,6.409262561,6.329974667,6.16854603,5.857581786
4.378571455,5.792058967,6.472283736,4.659445263,4.724682402,4.612112937,4.614975704
12.36000004,8.435240696,8.595962299,8.794613386,8.88735976,9.338282012,9.996461967
11.32666683,8.435240696,8.595962299,8.795172218,8.889041656,9.345251803,10.0160009
9.826666609,8.435240696,8.595962299,8.796251116,8.926319816,9.350556831,10.02747947
7.340000038,7.884235052,7.440354702,7.578678543,7.617803976,7.686110039,7.558413148
9.010000062,7.264012602,7.588963762,8.424309643,8.658752764,8.748265332,9.121387978
9.026666641,8.435240696,8.595962299,8.793203672,8.952454133,9.34805597,10.0232467
5.465517274,7.981805096,5.941521832,7.142880293,6.964410453,6.91969423,6.077315445
4.949999968,7.252485379,5.45641334,5.887009108,5.997885466,6.381378587,6.610342038
5.458333393,6.914359413,6.585114126,5.649643912,5.622678578,5.542658577,5.438180504
5.609999983,7.252485379,5.45641334,5.888072421,5.967042518,6.403208455,6.632156047
7.039285651,7.787093953,7.211549857,7.137670715,7.194910665,7.469252156,7.257611944
5.745000005,7.188143007,7.002812501,6.042858407,6.001529475,5.800607067,5.632495082
9.5866666,7.888477316,6.300743282,6.512361722,6.787028733,6.718420491,7.820807251
5.449999998,7.206306033,7.00504232,6.045433278,6.007052811,5.736016076,5.569979291
11.06538461,8.006347588,8.775759372,9.074973296,9.301658137,9.579206898,10.92918903
5.898823521,8.072612744,6.528370781,6.692848541,6.968301721,6.666523295,7.676765605
8.700000095,8.218197905,8.570689297,9.128238092,9.222322202,9.466945111,9.73456332
9.324137959,7.470814954,8.092550041,8.796218317,8.994711665,8.974074129,9.617447299
4.714999986,7.210772684,7.130946092,6.055597318,5.998841507,5.469878051,5.36285526
9.542857145,7.470814954,8.092550041,8.796512898,9.041236473,8.984874525,9.635951836
6.753333362,8.072612744,6.528370781,6.692657896,6.979303221,6.678368163,7.710015969
10.26666668,7.470814954,8.092550041,8.796870696,9.009706175,8.993666776,9.652363735
10.43000031,8.006347588,8.775759372,9.072778732,9.300683904,9.607693957,11.00109581
5.433333357,7.51371649,8.202128094,6.556626814,6.593482129,5.888199865,5.74326956
9.417857102,7.593854329,7.938287522,8.760561213,8.971441835,9.097149966,9.784214337
11.09629631,5.735261011,5.519977165,6.941252708,6.813694368,7.71328192,7.902446887
6.300000062,6.386001281,6.01379929,5.218706076,5.22016201,5.650596596,5.348162111
7.382142821,6.929447359,7.151193051,8.014059668,8.187072882,7.80617214,7.547720575
8.89310341,7.675832918,7.375810756,7.669876872,7.685038204,8.329365497,8.296331774
10.29629624,7.545564233,7.885246959,8.478682521,8.685028398,8.818209532,9.524985574
8.400000032,7.947847301,8.37472826,8.674630421,8.790531886,9.15075213,9.158843708
10.44823532,5.33732106,6.566761549,8.097162279,7.77956429,8.230678962,9.442059948
8.627777841,7.675832918,7.375810756,7.672392823,7.639472979,8.373634052,8.372428181
5.480000019,7.609516788,8.440807818,6.561982267,6.68232387,6.140283687,6.351611774
6.481481534,7.609516788,8.440807818,6.564215787,6.717705678,6.135368013,6.346263826
4.851190458,6.449338521,6.614644076,5.321101929,5.312550332,5.515031545,5.259779182
9.022222263,7.892994153,8.641113306,8.40368413,8.464158229,9.262703505,9.373420521
7.210714247,6.496314456,6.492683683,7.842695845,8.039141272,7.434658254,7.411304276
5.40666666,8.007105715,6.614243841,6.451129182,6.777913027,6.787536156,8.11853979
7.873626392,7.1086991,6.931112991,6.261309282,6.190145954,6.465440759,6.158213321
7.306896544,7.412470194,7.224146577,6.548826585,6.530965916,6.831510872,6.666065092
7.130000075,7.457055595,8.979596636,7.736648313,8.136986988,6.548109775,7.661591811
8.733333349,7.799806015,8.20799844,8.247614138,8.299859311,9.029478478,9.059697067
9.549999968,7.711055255,8.201614484,8.098599681,8.14830918,9.024704085,8.901492035
7.586666608,7.327790835,6.966403621,7.177988129,7.232452532,8.132291568,7.688003483
7.046428548,7.286674112,7.866059307,8.226901388,8.475520655,7.993927163,8.165460827
5.587500028,7.886590633,6.388766901,6.045491094,5.863176062,6.206654205,6.376353003
7.726966279,7.743061463,7.43521844,7.715367302,7.758057367,7.912141687,7.68588052
6.48999997,7.005809105,5.367003323,6.489597903,6.59070455,6.720375459,6.803013229
7.913333289,7.11004221,7.147228627,8.275733454,8.432382696,8.300668324,8.35377657
6.406666676,6.428439816,4.761207653,6.000654381,5.705643486,6.018588265,5.134831338
6.351162812,7.133858402,6.975841783,5.997619699,5.997335523,5.896952988,5.776475127
6.421977996,6.84148452,6.48696997,6.073013627,5.989295149,6.441743287,5.861042782
6.908888867,7.942647521,7.740102265,7.17278662,7.236205133,7.753240033,7.707926208
7.314285806,7.963123149,7.652992979,7.821975608,7.851239399,9.306759302,9.655725405
11.58043478,7.963123149,7.652992979,7.819044466,7.823568306,9.315623285,9.703479959
7.714285816,7.292444906,7.110951364,7.407442212,7.418811127,8.21181151,7.68457251
7.19670334,7.05009837,6.741421165,6.047835914,6.035530749,7.130581889,6.616184989
8.766666635,7.750503681,7.605310726,7.877965562,7.92819151,8.466393208,8.14875989
6.225555592,6.293932894,4.645137749,5.050228816,4.950906827,4.928379572,5.413549869
8.850000064,7.750503681,7.605310726,7.87764852,7.928469852,8.477770059,8.167990162
7.331034545,7.106753461,6.833322829,7.10197878,7.137959011,7.83973945,7.137691705
6.535294123,7.721898201,7.473052056,6.983816522,6.989700413,6.759665994,6.77303445
9.00333333,7.750503681,7.605310726,7.875304984,7.925858284,8.484243747,8.1848963
7.172413785,7.000058955,7.408012802,7.902628388,8.00804546,7.078795949,6.940786689
9.47407401,8.225079066,8.15940311,8.396129311,8.449583585,9.528712745,10.68864273
7.980000019,7.278391855,7.002912373,7.132923655,7.193598896,8.288791087,7.679259301
5.083333345,6.647495713,6.222601148,5.479074928,5.449007218,5.628711669,5.334799211
8.069230754,8.17841386,7.980499261,8.245591059,8.272538283,9.045390276,9.69966041
7.778571384,7.673973263,7.678737997,7.830992067,7.920600637,8.695706507,8.321264742
4.515384582,9.170724046,8.957028167,7.229532169,7.189750753,4.80427658,5.942691804
4.971739127,7.906708516,6.902481628,5.58401618,5.532369306,5.403956635,5.885857863
5.692857129,7.738448846,7.583779566,7.985956863,8.051631045,7.968882067,7.724580278
8.413793087,7.675157766,7.561976119,7.720273683,7.774960104,9.103390248,8.878082343
6.701265841,7.141074857,6.788810189,5.982435864,5.998521998,6.212423453,5.903842649
6.306666656,6.717674947,7.701485842,5.665418393,5.722195338,5.304747852,5.522760334
7.310000014,7.5604434,8.249899392,6.378509893,6.606029993,6.237264027,6.886338842
6.531034548,5.859949966,5.706690625,6.584016491,6.733557655,7.047995892,7.110876966
5.89891303,8.754367815,9.168510248,6.439901407,6.458792392,6.172611241,6.845061803
6.860000038,7.102688681,7.938164301,6.089201545,6.296318194,5.935815844,6.407128424
6.096666694,7.102688681,7.938164301,6.091231052,6.293951015,5.967395107,6.456437291
6.086666727,7.119878681,7.236986616,6.028270983,6.162129105,5.948677248,5.940863865
6.133734939,7.505144301,8.47406457,6.383068311,6.651058273,6.186150348,6.969354672
5.423913051,6.884980209,7.417284323,5.86154797,5.969199901,5.811995647,5.951920434
5.898913045,8.480558846,7.501398716,6.635346314,6.618600571,6.477967925,7.119976518
6.034482734,6.884980209,7.417284323,5.861903423,5.959111686,5.814065465,5.9552791
5.507407431,6.3382425,6.301214434,5.181890158,5.148687524,5.422730828,5.280697157
8.501136363,7.578060759,7.384455803,7.588367173,7.639695677,8.106841856,7.554011503
6.135999999,7.505144301,8.47406457,6.380966783,6.650244446,6.185097274,7.02650244
7.600000048,7.610109064,8.643088148,7.791390876,7.877244172,8.997940233,8.612380004
8.350000058,7.03686931,6.859539866,9.77384329,9.669173106,8.577858346,8.609261952
7.875000036,8.912258979,9.147634771,6.297980963,6.42790823,6.115565546,6.723275144
7.601098847,7.863408138,6.506760729,6.40757879,6.287578001,6.06179835,6.466870185
8.806896687,7.118228709,6.965839755,7.354412807,7.394749942,7.957940237,7.210114201
3.936666656,5.962488413,5.769485262,4.534010678,4.564269707,5.301534237,4.670436592
5.773333339,6.52475218,6.531278888,5.534580732,5.6408132,5.683908517,5.480394291
7.603333354,7.141976533,7.031193534,7.717030258,7.688418754,8.521227581,7.626549838
