LON,LAT,U,V,Y,AGWNN_YH,AGWNN_BH0,AGWNN_BH1,AGWNN_BH2,AGWNN_BH3,AGWNN_BH4,AGWNN_BH5
-83.5435,32.8053,1156353.20617565,-449324.609579489,7.816129069,8.76264286689135,-0.650757565041065,0.329838817840515,-0.046817734027232,1.69897066507138,-0.53135918128303,-0.209162465743642
-97.3565,32.8058,-126281.893019652,-524260.868358976,7.190476054,7.32046026815664,1.05115703450534,2.08168186537641,0.4728638150278,-0.570273035467522,-0.0279315703278281,-1.27070485661211
-96.8601,32.8201,-80057.261067182,-523204.425017303,7.65555554,8.1189855822183,1.12269900346877,2.08574625224609,0.50388830976403,-0.591260512415226,0.0408209862325103,-1.023789443032
-117.124,32.8457,-1949446.84314638,-303152.195038721,6.240000002,5.87916560295129,-0.266628512258666,-0.364419040411826,-0.397548691979216,0.610878779977265,1.15033470641684,-0.000644454894810687
-111.752,32.8776,-1458437.62450993,-396003.678558127,6.206451639,6.28650079244574,2.34172177493698,0.403783789874909,1.17867770344787,2.7739460624537,4.18347112625897,-0.493664466895072
-112.037,32.8848,-1484441.42264544,-390798.720537482,9.987096717,9.45843563253789,2.34567236324541,0.396186493125915,1.09498783160504,2.75387972232082,4.25137945113026,-0.587353123812062
-82.8069,32.9674,1221802.31515228,-422184.842452488,8.256250039,7.41934600960849,-0.711832716028852,0.080248974095551,-0.308440338689681,1.51804806569329,-0.33089326908704,-0.437650481249813
-115.539,32.9783,-1802305.49995499,-319979.897335427,6.933333365,7.07801435183925,0.810995695090595,0.0261783106785543,-0.376916528679761,0.97235239827808,2.68770176830651,-0.497192866411026
-80.065,32.9803,1473310.31379442,-381879.535684838,7.09340658,7.10602869444396,-0.636906084931037,-0.120995734259477,-0.90404416891422,0.94733523160025,0.0181082714584468,-1.13747369825056
-91.9392,33.1395,376342.770988554,-479880.295185857,7.036666679,7.11580182336855,0.112541439774612,-0.16994034256215,0.247888867170772,-0.862010201484277,0.353779268270297,0.301892025869269
-87.4842,33.1899,787899.463134118,-446971.04894235,7.431034433,7.76682526677279,-0.100541573870055,0.642446728053419,0.152013294783528,0.672476332027403,-0.324611641565065,-0.143312547080824
-92.6723,33.2206,308115.142564448,-473473.70929545,7.819354834,8.0629792041966,0.287431099148661,0.0599739908910566,0.400982446829006,-0.930138377777507,0.212005203923397,0.435700632530715
-85.8036,33.2849,941708.602329942,-421122.142994306,7.507142859,8.06180589381802,-0.192429524773894,0.690915590449376,0.288904042181306,1.20532818597672,-0.660591911216814,0.00363187214555885
-87.0036,33.3311,830746.109858801,-427180.630696363,8.129999963,8.16696157308174,-0.0915947397466329,0.70212669270455,0.198599827078842,0.841029482410248,-0.433380977609592,-0.075773824498465
-111.503,33.4212,-1425734.79800241,-339920.335166497,3.931034516,3.57516367092091,2.32152890826414,0.591767780842682,0.895409081481831,1.89197657897109,4.26358348556774,-0.0537449042252458
-111.855,33.4881,-1456568.29730603,-327212.626481742,5.386666711,5.45109422346183,2.38556832181784,0.631245717244305,0.762095618942085,1.77680488024533,4.42365981963874,-0.185682427355477
-86.9242,33.4997,836260.532431925,-407741.668121579,8.860000014,8.70708738269673,-0.0718442144230938,0.683197868048029,0.180574056903785,0.840926102720277,-0.405208499205124,-0.0470458918498712
-112.096,33.5038,-1478202.43013655,-321762.691734544,5.422580665,4.98500649515669,2.42207059409713,0.641727903509966,0.68756743613696,1.75891540617652,4.50783138094756,-0.305129367282397
-86.8441,33.5214,843385.204706526,-404621.381960443,8.453333362,9.02483170316032,-0.0742549636678447,0.678529296265349,0.178896215152195,0.8574358682194,-0.410750775658285,-0.035003983662021
-86.5492,33.5453,870196.350804232,-399306.06388998,7.626666705,8.40125072243358,-0.0857663834835463,0.680723586800134,0.207349791985054,0.933919701350024,-0.467390731468727,-0.00962160603419313
-86.815,33.5531,845715.715579292,-400838.688667504,10.28387091,8.7724042832625,-0.069574667091314,0.67862594290874,0.184876013166392,0.863300994414212,-0.412950568279518,-0.0312371918271461
-84.3907,33.6108,1067154.80542739,-370031.802160077,8.506451622,9.37951455749831,-0.344417234843846,0.236436083888742,0.092927762227449,1.16856181955237,-0.445079073241999,-0.0835643259070041
-117.676,33.63,-1979714.97123563,-206391.108338415,5.700000007,6.72547349176427,-0.0505254231935924,-0.15896758689066,-0.359939611059651,0.195584623379919,0.987280771832691,-0.105747666168808
-84.2905,33.6878,1075261.83082082,-360365.593735247,8.563440866,8.22234301364611,-0.343171757350962,0.186673069006711,0.0687855410231456,1.1264993573481,-0.398205486378613,-0.104146274894404
-116.215,33.7085,-1846520.70720926,-227245.814333569,5.774193587,6.26639286837657,0.98132967597469,0.307422317858199,-0.608765744195825,0.161687368905217,2.48868964527232,-0.550562745655062
-81.8536,33.74,1296661.50648604,-324174.569610408,7.755555559,7.78758764710844,-0.564875863790211,-0.225478023259823,-0.623835467475982,0.778367237165289,0.163784445573234,-0.726770163780063
-84.3914,33.7784,1064809.36899481,-351455.995314517,9.151612912,8.13615721279369,-0.308533799918767,0.190830302468208,0.0822156984996808,1.07612296063936,-0.375544611042494,-0.0841741881928978
-118.175,33.7924,-2020274.02097497,-178227.502305813,7.132967059,7.58206417351956,-0.188912958665173,-0.204079920298485,-0.23000209931909,0.15209311718398,0.670676361371934,-0.0669417877066948
-84.4356,33.8022,1060452.36890575,-349310.842511938,8.916129051,9.10450763606757,-0.295619973125541,0.202684441817899,0.0862456332976135,1.05852657795227,-0.369720903735253,-0.0689059459909996
-118.189,33.8238,-2020714.52109109,-174516.65034034,7.16938772,7.64912459962423,-0.174096052005534,-0.194585865112284,-0.226597776913991,0.139630049096517,0.673901698752029,-0.0747856716038398
-117.938,33.8306,-1998092.41242365,-179084.452262006,7.238461515,8.00725270767167,-0.0428004623084861,-0.132929969278275,-0.298165331534617,0.111362975915347,0.85863238798859,-0.119324002324046
-116.541,33.8527,-1872382.20937363,-205125.195877685,5.640000002,5.24581277304358,0.890570785873209,0.298869008315565,-0.610150571043533,0.0225790776738687,2.21542256957464,-0.505951522084605
-118.201,33.8597,-2020858.80140578,-170359.084867735,8.43333333,8.24996218362109,-0.146342388986265,-0.179271882596806,-0.227699984129526,0.123211951267507,0.686530139204341,-0.0882409384132325
-118.205,33.9014,-2020137.3935382,-165741.033868511,8.493150682,7.48494981372432,-0.10957190210913,-0.159952216575415,-0.230990619232467,0.104776544726706,0.707488654185826,-0.106240578120113
-83.3444,33.9181,1158229.10326921,-323727.266653723,5.979999924,7.34257872445367,-0.418142597416241,-0.0947955767503514,-0.190291708427284,0.895687726147604,-0.0727742635781328,-0.290266636164893
-85.9926,33.9915,916021.971190292,-344484.601685232,8.131034481,8.24308819812531,-0.0687590623455231,0.536392741599199,0.185672816086017,0.91618252620729,-0.368232274298866,0.058639146759623
-117.416,33.9996,-1947146.89800035,-171523.733873914,9.022222224,9.60441396179183,0.411922672433829,0.10204286889219,-0.452432257491248,-0.0414627104545567,1.38891200631765,-0.29844211974557
-118.068,34.0103,-2005098.48212921,-156801.308950399,7.586666648,8.03425408633236,0.0234441049516634,-0.0863401493952911,-0.267683639254902,0.0375555520623273,0.840181398187141,-0.154731887605305
-84.6074,34.0154,1041925.27274563,-327560.679118546,8.40322576,8.43054969494852,-0.229276204843047,0.197049384345878,0.10049242927825,0.950466325867985,-0.293416588315908,-0.0317574777988724
-117.617,34.0308,-1964320.73751587,-163989.323355637,10.16705877,9.13831883041007,0.329416612512819,0.0641299326838196,-0.408391991311397,-0.0400305997330377,1.23425247645922,-0.267720417297541
-81.155,34.051,1354779.50612226,-280080.157935787,7.886813174,7.43535153294823,-0.453724875431016,-0.224032952059825,-0.749682788844495,0.429130533912893,0.435317785900029,-0.84676935213393
-118.227,34.0666,-2017823.49700281,-147313.741433882,9.061956525,7.44948644093645,-0.00124519400778422,-0.0966166497834037,-0.228590919205736,0.0321162704364719,0.766136693229007,-0.156070521256639
-80.9623,34.094,1371462.23886349,-272569.373185862,6.904166589,6.76070924375667,-0.428587318090159,-0.206680043520668,-0.776448588343853,0.361109920770609,0.484141835907148,-0.869749051407933
-117.274,34.1067,-1931796.06932018,-162752.276980487,10.72000008,10.0468907271476,0.628308951283016,0.22024905915306,-0.507583912523874,-0.135966950355824,1.59732578270684,-0.38573713100187
-118.127,34.1326,-2007208.13612407,-142254.427767597,8.009677449,8.2395742018414,0.0889805055140483,-0.0471433372928358,-0.256122705804793,-0.0131530529668371,0.856122894413808,-0.186107658814332
-117.924,34.1365,-1989023.11321447,-146098.320495161,8.153333378,7.93521153502383,0.222016557247383,0.0194051579808629,-0.321486638951535,-0.0520184691482229,1.02154142567208,-0.233304464214016
-118.533,34.1992,-2041602.58617151,-126365.683141207,7.041379361,7.45913615132893,-0.0834474300175706,-0.130577322712179,-0.129178978339971,0.0286161508479975,0.627506169713355,-0.147646003181253
-79.7673,34.2143,1477139.96985226,-241393.407544636,7.149999965,7.13182202119433,-0.278993444899711,-0.104342793799117,-0.828247509922527,0.120273009866771,0.623843390521926,-0.966926295480349
-116.861,34.2646,-1891060.31835965,-153840.275435549,3.384615364,3.36897937927091,1.07326263405102,0.465352442179003,-0.621760743887797,-0.310109685959848,2.10672263652161,-0.561210579093918
-85.9699,34.2886,914593.597440125,-311241.189541701,8.188888938,7.06650002858918,-0.0389232218552866,0.459767821221681,0.158476351674773,0.841416966883469,-0.234935551235187,0.0856478065682561
-93.0002,34.4694,273361.428241842,-335020.549613069,7.606451542,8.49426320071053,-0.0957994783148193,-0.576059443180176,0.27148777480719,-1.04150836911253,-1.01923169798877,-0.101539702852834
-91.559,34.5185,404356.437329348,-324395.031628526,6.616129014,7.05436991333413,-0.281598270080545,-0.81979782385959,-0.1072709298101,-0.532903080246299,-0.452076127873248,-0.282240126660709
-86.9675,34.5307,821347.811238472,-293418.227024208,7.229032286,7.24179031383629,0.00244343289131073,0.468053655461203,0.027205634440249,0.750987525254835,-0.0150328205545472,0.0868965952126665
-94.2262,34.5837,161419.172098449,-325046.809488263,8.329032229,8.29962332129236,0.092944270482778,-0.153459697125193,0.481752650188401,-1.34459620415242,-1.44856540383306,-0.0438502348827314
-80.1988,34.6154,1430819.24190076,-203781.850896373,7.041935459,6.84376095658198,-0.19338050675946,-0.0770682019219099,-0.759426957422256,-0.0970296565330116,0.859941713041489,-0.779873735801898
-92.3287,34.6813,333609.987610824,-309192.735719082,8.264516154,7.95681352963227,-0.261867740204811,-0.821577007315294,0.0514352456810088,-0.740420371260554,-0.956982654449154,-0.283975646008369
-86.5882,34.6855,854016.158076193,-272843.559598754,7.190000033,7.40976552877508,0.00854590741510057,0.443858354824392,0.0656573375996596,0.777252423011022,-0.00428033816517537,0.127331265587104
-82.2567,34.7518,1243674.49318161,-217667.380670352,6.392000008,6.48500193122347,-0.237464566444855,-0.205523964611423,-0.427114343074279,0.192706353037372,0.69317538576101,-0.372042982187956
-92.2813,34.7562,337587.284679872,-300653.912650026,7.767777769,8.07602343048243,-0.28980142327861,-0.847065255915624,0.0219261498972636,-0.684873482945452,-0.985664139007319,-0.303659899233982
-87.6381,34.7626,758253.068228943,-273163.254061335,6.910000022,7.28758985427861,-0.0284825494665533,0.343274102705848,-0.109763265755478,0.722463176111688,0.16506463979605,0.0699280735067451
-82.4146,34.8439,1228015.88933812,-209524.573721426,7.434523794,7.10124933860129,-0.207462399647845,-0.207540408635006,-0.375167062685481,0.189856102459645,0.718406928743844,-0.31489682614392
-95.7844,34.8856,19544.5215632704,-292762.255527646,7.821428699,8.3040017571293,0.19265434518653,0.303543660486387,0.485536952815686,-1.60699564597143,-1.68428891867077,0.0783510271162838
-81.9248,34.9556,1270127.48794077,-190722.580593714,7.461249987,6.23159436020479,-0.169723747385123,-0.17374731993622,-0.466393816942725,0.0166997437346278,0.899212301084119,-0.371922931145199
-85.3009,34.9788,966674.176755536,-227884.439945227,8.186666695,8.30309819579036,-0.0145929981492969,0.21306394912665,0.119482618106991,0.697493490971241,0.13048803519604,0.137496053808867
-85.2429,34.9944,971695.049720431,-225558.652600522,8.361290309,8.17812398476215,-0.016619315034369,0.19194486372365,0.119074910563005,0.691557729569526,0.14125267964609,0.130490791792795
-78.9531,35.0414,1533949.01836156,-137404.582029077,7.044444402,6.80019913045863,0.0296021907784087,0.0456776407281154,-0.615428622423387,-0.341278113078636,1.07473383187535,-0.630384231771294
-85.293,35.0509,966477.966289091,-219788.130857345,7.754838697,8.26247270071215,-0.00745027986483761,0.204217640444862,0.118006267135425,0.688746618057121,0.167722252055307,0.146001386862335
-90.0416,35.1512,537924.152781224,-246198.167437255,7.619354871,7.62786357115547,-0.322003613879357,-0.554198981917388,-0.415853749183816,0.476943320242077,-0.0533959067123065,-0.243030265284307
-89.8503,35.1517,555167.354337985,-245042.143346659,6.721428573,7.29464227060483,-0.302056797436594,-0.476909651359754,-0.40828832138118,0.527440928610363,0.0147379594422105,-0.208346603447352
-89.8707,35.1613,553259.053999977,-244089.086080623,7.736363693,7.82524186876009,-0.30677592604826,-0.494282527892725,-0.407239252171116,0.528069232672891,-0.00837907721627673,-0.221086244099886
-94.7866,35.1863,109564.38769541,-258439.790246856,9.464705916,9.61828609010443,-0.11466365670329,-0.171510475003294,0.427565822140396,-1.37726963211546,-2.15173362549962,-0.0611528148958838
-90.1931,35.1973,523948.959892463,-241895.648579591,7.583871026,7.94034390721105,-0.346036344967854,-0.609359930221394,-0.395729025378368,0.455125139546035,-0.150190660694859,-0.27311883499786
-80.8741,35.2132,1359599.00301356,-147700.093337879,6.871428524,6.73474398084272,-0.0370389900816655,-0.0132763982059776,-0.579829522511067,-0.351416414180816,1.22024976920339,-0.422042775811812
-80.7857,35.2401,1366997.1889419,-143459.838375974,7.314814779,6.88203408608341,-0.0238623089338758,-0.00840686257229459,-0.579398336018136,-0.370732352626793,1.24202536900058,-0.427645303791228
-118.998,35.3246,-2052749.60751572,5939.99542334922,8.383333325,8.3788222042305,0.377013707992499,0.044735525450742,-0.0386542854296529,-0.25748823305638,1.09512906825653,-0.359626305801181
-119.063,35.3566,-2057576.51138602,10822.520174012,7.164130465,7.48448550251382,0.341173490364487,0.0192399424320684,-0.0141560790826805,-0.240602855700138,1.09821648189422,-0.358036590537763
-119.015,35.3856,-2052599.89894969,12935.4370950879,8.283870982,8.30963109062705,0.397411970485681,0.0466672023138358,-0.0385907825214725,-0.270229480102341,1.13118123336225,-0.36249122571104
-94.5244,35.4081,132852.675660933,-233284.509940754,7.767742003,8.59881928084103,-0.257417320578605,-0.308820949575978,0.353720430027775,-1.18655853494767,-2.35007644823593,-0.127486470695774
-83.2779,35.4668,1141159.48104831,-151247.72340668,7.284999967,6.34167052238075,-0.0114993643111746,-0.112512206585007,-0.108891755599537,0.212527308431084,0.895998836994182,0.013496341836914
-97.5271,35.4729,-137372.434507351,-225958.989858672,6.692857138,6.89938217328595,0.0378628331956991,0.428305670441125,0.365911966401866,-1.6375275937447,-1.64631318742524,0.441086654937588
-82.5844,35.6062,1200767.18624906,-127245.205744698,4.975000024,5.4744904287571,0.0281242275839073,-0.0800447901703436,-0.221215769716868,-0.0302611215611415,1.18954326799552,-0.0229240903080484
-97.4751,35.6141,-132449.749721598,-210228.540140825,5.987096763,6.19701982166391,-0.0266854618011958,0.398208331734224,0.376153586493954,-1.62976953607811,-1.76846620197887,0.494090293365696
-91.1889,35.6373,431691.772932682,-197729.625809516,7.051612908,7.92252971412314,-0.47385184343211,-0.827326426335542,-0.29209564270011,0.533588870489676,-0.931589790089302,-0.429655254491705
-77.3601,35.6413,1662445.71631533,-44649.9265565836,6.741666694,6.84214130890878,0.0993556545901657,0.0255567401322189,-0.296628029084556,-0.203428328905059,1.02388660819674,-0.357115191892466
-81.3656,35.7289,1306921.89333555,-97576.7368119888,5.118181727,5.90042369758405,0.108768367358011,0.0527546116903923,-0.389339422593439,-0.444290274052855,1.51037418859986,-0.125099287166741
-80.2627,35.8145,1402966.28774804,-72389.7472705025,5.709999967,5.69517455772068,0.178467200666829,0.171267632837993,-0.458220801516178,-0.691257598303448,1.60539499938603,-0.219078940687525
-90.6795,35.8376,476099.028726906,-172902.770898604,8.230000011,7.739901835425,-0.454791543658368,-0.690906604059399,-0.335103499195844,0.947574529029976,-0.711029975354084,-0.334766899507737
