Y,ANN_YHat,GWRFG_Yhat,GWRFB_YHat,GWRAG_YHat,GWRAB_YHat,MGWR_Yhat,AGWNN_YHat
7.664516107,6.522612348,6.815625549,6.392393545,7.153823794,7.030472847,7.07167169,7.524871892
7.228571483,7.579197189,7.274636744,7.051796031,6.700535225,6.675585946,7.29130008,7.060845068
8.322580691,7.145241995,7.290528661,6.80856162,7.78295315,7.63154235,7.40305891,7.683842089
5.321428623,7.563765496,7.063312472,7.052772701,6.620413497,6.541705208,7.050859771,5.356186387
7.789285736,7.474112013,7.569150155,6.95773706,6.46760149,6.798529001,7.33100732,7.072481554
4.646590913,4.74438824,5.240457618,4.483764014,5.009177402,5.075865901,4.707517366,5.047270102
6.780952363,6.522612348,6.813878499,6.391215381,7.18577921,7.03623854,7.081309319,7.620076049
4.903333314,7.622118458,7.577227971,7.063536977,6.863044415,7.170060201,7.110563085,7.423198394
5.913333301,7.622118458,7.580143773,7.064396489,6.864569439,7.166032085,7.117184435,6.76928303
5.641304348,6.440359967,5.543196284,5.898389555,5.127546232,5.185359107,5.872885602,5.601987671
7.017857168,7.062594136,7.202452928,6.674355951,6.97659177,6.967656347,7.045005737,7.487587086
6.287096747,7.513751055,6.813058226,6.794537034,6.513724384,6.708996563,6.943164189,5.601562843
5.693548349,5.064039035,6.031825545,5.551434202,5.131017718,5.207156829,5.784851492,6.131444699
8.716304341,7.196614542,6.513348229,6.679722446,7.228032857,6.996382116,6.01866321,7.105866294
8.301123582,7.386327372,7.066532079,6.904527955,7.34418252,7.263740849,6.409390506,7.539777212
6.27096773,7.255269723,7.528663641,6.72449136,7.151927984,7.115061698,7.540149011,5.917078889
6.824999963,6.694230113,7.150328174,6.459736948,7.325771662,7.212132278,6.920246026,6.921106071
7.203571464,6.655471977,7.089085732,6.390992178,7.287446314,7.180167843,6.82226189,6.820657147
7.122580644,6.471330604,6.730615103,6.328495536,7.207547805,6.932596785,7.002033827,7.12463968
5.489285665,7.526315345,7.036916998,6.861402533,7.218933033,7.159154851,7.288341313,5.944204583
3.602531625,5.319708598,3.601192243,5.11707285,3.695458656,3.773418826,3.713693182,3.372763096
7.93548384,6.154365863,6.994389168,6.075909346,7.849846251,7.696511123,7.000446218,7.022392929
5.63870968,5.191929292,5.525795518,5.279299577,4.813036482,4.794930167,5.517365439,5.43942582
6.877419356,7.200644163,6.921384207,6.730562672,6.929862155,6.92649832,7.025317813,6.225721934
5.854838737,5.015559706,5.271727167,5.260552848,4.636417925,4.703834566,4.819052109,6.015645057
6.257534254,6.458193057,6.07199673,6.176987455,5.761992297,5.95757719,6.276466095,5.848520619
7.076086927,6.331995491,5.783555072,6.115589674,6.382887085,6.586991835,6.051438157,6.534903104
8.290217413,7.014065354,6.973254181,6.824210396,7.781923964,7.858688875,7.0775434,9.052663551
6.100000048,6.392081957,7.192266432,6.354050192,7.863705084,7.877796307,7.327000828,8.300060811
10.83695655,6.392081957,7.188319074,6.352721869,7.865294863,7.876793353,7.328571738,7.530719559
6.926666641,6.255637243,7.021680665,6.231632765,7.578057535,7.417480231,6.98959371,7.066033417
7.987209276,7.007432469,6.709602312,6.763523391,8.394411881,7.928685571,6.382579416,8.175581227
8.396666582,6.425197943,7.276264846,6.362462474,8.016012324,7.874041503,7.28849937,7.541428994
3.888750005,4.960994639,3.278506005,4.508959941,3.392564832,3.414615815,2.938546995,4.009169863
7.408000021,6.425197943,7.275787169,6.362738304,8.014947854,7.875342716,7.291184356,7.823483639
6.896666694,6.415374004,6.616908752,6.209631349,7.197069131,6.884580364,6.761135734,7.231947228
7.530882359,6.847900652,6.487590515,6.588457108,7.438355185,7.0949575,6.358924071,7.453393178
8.18064512,6.425197943,7.273979735,6.36217921,8.016471696,7.878405494,7.293946438,7.216178789
7.241935472,7.271979736,7.235593154,6.813940266,7.390168121,7.278354266,7.154225282,7.522194789
8.689999898,6.866176814,7.410871777,6.744711891,8.152436949,8.057947892,7.667170458,8.688052219
6.980645203,6.133496794,6.864291669,6.130797926,7.002389926,7.150067643,6.957331245,6.63787781
5.767857113,6.237855051,5.7457825,6.010284158,5.90995063,5.781664534,5.985707171,5.852057739
8.205434763,6.596438792,7.209478038,6.530110459,7.640211645,7.708034309,7.423428916,8.002326937
8.160714345,6.837228313,7.29497456,6.613342455,8.250598047,8.023742562,7.460069668,7.502805007
4.60833329,6.066998167,4.987171597,6.930769479,5.230509045,5.335096346,4.953555315,4.224622369
2.977499992,4.705381535,3.402745858,4.551527233,3.731409198,3.493754905,3.391345799,3.21619522
7.760000014,6.909977882,6.938326869,6.582398419,7.469240337,7.245465195,6.898007929,7.488378581
5.553333314,6.288982722,6.683587279,6.250766604,6.690297603,6.717929308,6.828661504,6.137481815
7.400000004,6.541532728,6.870289553,6.516520269,6.921755586,6.99575747,7.091311502,7.241351508
6.621348274,6.346944977,5.803818429,6.130174498,6.437839673,5.898955003,6.036227449,6.827956624
7.203571405,6.681523106,6.125580939,6.201035238,6.910210269,6.621693762,6.221934476,7.36247509
8.637634413,6.909977882,6.938095004,6.580406212,7.469744738,7.243361123,6.869968667,8.107316293
6.087096757,6.466294191,6.713787911,6.368234392,6.739063499,6.614660017,6.502456615,5.877288288
3.377499969,6.594438959,3.786556268,5.470355255,3.426378591,3.634604198,3.319798092,3.341046126
8.003225788,7.061581236,6.957047829,6.559222854,7.372168071,7.227178718,6.850006251,7.300737277
6.576666657,7.061581236,6.957966438,6.557130332,7.383416739,7.227747336,6.833943141,7.682616267
7.53999997,6.588827381,6.676277557,6.322128481,7.016865011,6.792400514,6.86743615,7.311276075
7.469892438,6.865291386,6.80930676,6.497648281,7.598989447,7.237613413,6.778329682,7.984494814
7.745161287,7.061581236,6.957036293,6.559448062,7.370951183,7.2256345,6.842062939,7.838996822
6.426966273,6.442626037,6.155283232,6.065229691,6.474348598,6.32347857,6.327637326,6.601186012
3.771621628,6.209491939,3.958499471,5.644389228,4.08758943,4.114221494,3.997400984,4.089481757
6.85483874,6.442626037,6.15535462,6.065153264,6.473708181,6.323139754,6.325431537,6.020061689
5.126666641,5.918157716,4.956358115,5.551642898,4.990868591,4.930939576,5.243516399,5.469759257
8.048780427,6.339080526,6.665992222,6.28645686,6.825781003,6.695288091,6.792439548,6.78251356
7.322580595,6.865291386,6.806939772,6.498419117,7.589006156,7.222397041,6.76020934,8.076264106
6.019999949,7.170737037,6.657098005,6.659967238,6.253444237,6.325440059,6.75357628,6.252862811
5.448275852,6.428719385,5.857268464,5.258131959,6.354174495,6.429447283,5.602744286,5.343365855
4.201265837,5.762202946,3.955394232,5.354776445,3.878340531,3.945261335,3.909179532,3.734113846
8.254838644,6.27470276,6.462425674,6.18402538,6.205473183,6.431450286,6.713609519,5.513167646
4.813793108,5.482125504,4.553207858,5.31205736,4.257999783,4.108922834,5.283283728,5.337193115
6.358064452,6.54137004,6.388787879,6.172380678,6.801607828,6.616259024,6.553820123,6.504164808
6.948387077,6.705397688,6.761883781,6.563276901,6.922293807,6.789231755,7.062937197,6.883076367
6.260000086,6.713594937,6.683439958,6.571011819,6.647446452,6.803480944,6.792418419,6.235992849
6.419354831,6.67331504,6.620136703,6.228410734,6.460075719,6.600015341,6.771295432,6.994795439
6.603225823,6.54137004,6.387010046,6.176160528,6.798289894,6.617116671,6.549406496,6.616337911
5.92258065,6.67331504,6.621533087,6.229527271,6.37481492,6.618099007,6.74627811,6.08407102
3.587179477,6.002064963,3.833452283,5.325071793,3.7437053,3.84881202,3.800021677,3.742636807
7.558064545,6.782091163,6.847028331,6.552862388,6.828325237,6.850134966,6.764912015,7.600733891
5.370000005,5.724052304,5.285735359,5.702360399,5.562088755,5.207845595,5.889063313,5.682306917
5.167741899,5.918745409,5.23307778,5.610524334,4.908575756,4.975360156,5.745501841,5.001927587
5.364516093,7.246409976,5.991330453,6.494747012,6.054314491,6.015875801,5.775615435,4.98266308
6.366666661,6.660830278,6.018406533,6.48593474,5.933700867,5.738205438,6.529288122,5.585570994
6.790322588,6.211602568,6.617548602,6.242888429,6.301367162,6.613511552,6.857447966,5.962621759
6.696774187,6.731487254,6.848410992,6.73124562,6.631312485,6.95540257,7.299109797,6.416207342
5.025000016,6.390034514,6.835943215,6.344404443,6.558367601,7.019238044,7.068290894,6.659031117
5.37499998,6.390034514,6.8342922,6.343853025,6.558363458,7.020172564,7.067958678,7.119566286
3.726666707,4.592516948,3.929844421,5.063633117,4.096868094,4.034003299,3.936133059,3.933025847
5.696666638,6.141661508,6.659345355,6.219421814,6.640042598,6.458761694,6.793133457,5.757959077
6.300000003,6.61231306,6.274550119,6.1831077,6.226918603,6.271560746,6.403641862,6.27246024
4.373333367,6.06899014,5.42380039,5.828269496,5.377191533,5.190990184,5.55484475,5.16958495
3.292857184,4.49647463,3.296085837,4.68202934,3.535092568,3.453350657,3.468237895,3.23008564
6.323333343,6.410120318,6.834902329,6.455097991,6.997115412,6.898361072,6.639365519,6.451570341
3.825000003,5.0129704,3.721987748,5.158402274,3.940187425,4.072814428,3.729652113,3.854081914
5.053846102,6.291375467,6.690991699,6.333158577,5.984026776,6.790585125,7.055247998,6.12093815
7.03571429,6.43012796,6.688444419,6.395057476,6.832311786,6.73091603,6.391096008,6.843808239
4.33548387,5.524627702,4.583249816,5.283849232,4.43259522,4.40642041,4.910363248,4.674734956
3.839999996,4.109573912,3.722522012,4.599033033,3.772465683,3.676803013,3.883080852,3.806905129
3.413333281,5.082981721,3.96829114,4.734040425,3.760680628,3.880980207,4.244003986,3.475613361
6.367741923,6.203469152,6.444663209,6.010993388,6.934247205,6.710525525,6.64470423,7.015571551
4.14000001,5.379418208,4.239806044,5.272204002,4.093106388,4.058262791,4.646450783,4.403720316
6.719780237,6.709268441,6.880511879,6.436007138,6.859634928,6.840616814,6.726893956,6.461985612
6.399999988,6.709268441,6.88122614,6.436094785,6.822248651,6.841788613,6.727511226,6.19798677
6.190322603,6.648876015,6.522350911,6.355043745,6.453971956,6.459453519,6.466089288,5.904415573
6.538709625,6.357303212,6.876470552,6.319181231,6.652432328,6.809618075,6.951824016,6.244482867
9.370967727,6.644690012,7.372069166,6.418479448,8.02650044,7.758291941,7.266957108,8.121348277
6.053846125,6.476644778,6.367089103,6.093396549,6.645772772,6.485534136,6.449644903,6.85670192
8.993548316,6.449615093,7.379623142,6.368578579,7.463723236,7.537646038,7.277994997,7.786549209
7.948387046,6.644690012,7.372709516,6.419333199,8.017185254,7.758928593,7.272009019,7.669947163
7.954838776,6.644690012,7.372985417,6.419553585,8.016983225,7.760883113,7.273504005,7.859248056
2.621052635,4.921640532,3.067399927,4.448211471,3.639084149,3.469834943,2.344883871,2.491561841
4.749999984,5.263900031,4.143221845,5.133153847,4.422538949,4.333891793,4.766944241,5.273387275
7.206521756,6.650656911,7.077173842,6.484968047,6.970144041,7.05461252,6.917526333,6.161708376
6.431182801,6.650656911,7.080522957,6.485590022,6.974282992,7.057388669,6.922580956,6.696661139
4.7866666,5.25628222,4.304741562,5.256122228,4.265848625,4.143062984,4.703935554,3.821063725
5.65517243,6.922983766,6.260268462,6.612446773,6.44445421,6.315831397,6.145834643,5.478455772
6.574193547,6.081371539,7.337606179,5.942994297,7.795305679,7.693463394,6.998971731,7.602244957
7.583870988,5.876952651,7.062122963,6.125768834,7.027713675,7.071485283,7.05246025,6.434005904
3.914285681,4.376444725,3.763716121,4.333376287,3.876461699,3.837710698,2.556263407,4.106773817
7.296774218,6.390758068,7.759750834,6.586768936,7.752261686,7.707331068,7.661118438,8.412146374
8.259999998,6.646256958,7.32087301,6.545718556,7.110843626,7.14336484,7.285307701,7.547614555
6.078260886,6.35299161,6.701656359,6.328928615,6.555494369,6.651845985,6.428368617,6.134325868
5.829032233,6.273596173,6.323286337,6.21995744,6.305994662,6.303182699,6.038457167,5.785391228
6.565517257,6.124253686,6.481200399,5.918943145,6.333729632,6.372209416,6.444604087,6.257228478
6.712903223,6.464599837,6.305706053,6.297335717,6.447800204,6.430924947,6.704318815,6.688785394
7.651612897,6.390758068,7.760784188,6.587588419,7.755402231,7.715105423,7.663558185,7.435105874
6.925806422,6.683797217,6.761271625,6.547073858,6.690678597,6.685885971,7.104054316,6.939758785
6.348314604,6.6318772,6.743150145,6.42131208,6.68376412,6.708186735,6.658216098,5.519478352
5.653846117,5.95987442,7.285366791,6.312085505,7.338642898,7.322755715,7.297294941,6.394437743
7.532258103,6.941892979,7.20856445,6.811049533,7.110785492,7.107394597,7.467084211,7.619739492
7.100000024,6.266415646,7.608471886,6.540458652,7.572617891,7.548734692,7.547454588,7.386933875
6.667741922,6.007843172,6.515522394,5.946283753,6.982269677,6.871013281,6.484716977,6.777819146
5.754838647,4.96474895,5.929988533,5.009632661,5.856778713,5.895717977,5.68304087,5.650510656
5.725806448,5.619655977,5.999553403,5.531764599,5.491291578,5.685496209,6.015758226,5.523015937
7.060000022,5.992449,7.426301972,6.36583273,7.45329868,7.437913905,7.41001354,6.776008969
4.667741937,5.424084503,4.791438151,5.49019643,4.804322743,4.812001346,4.77406437,4.034207989
7.255172466,6.074302985,7.592127191,6.470616937,7.611838944,7.588484457,7.540098796,6.925294638
3.393333316,5.659863174,5.047144068,5.689612908,4.992373358,5.013111723,4.875618169,4.196829412
7.257692319,6.023424439,6.394318876,5.946451209,6.40965722,6.397387865,6.422486213,6.544250045
8.52068966,6.074302985,7.590271384,6.470587253,7.611863574,7.585979799,7.539207774,7.510184469
2.932258048,5.036574695,3.596635125,5.072768429,3.214036745,2.952756711,4.222546697,3.32993425
7.067741894,6.792069525,6.803129375,6.57317736,6.637963377,6.773541547,6.88595147,6.650874703
3.465384596,5.210045199,4.311907469,4.992654482,4.156272281,4.272822708,4.077250808,4.038214593
2.981578947,5.236714692,3.267989288,4.967967119,4.086782246,4.073781871,3.71217671,2.868116656
7.859999975,6.267343419,8.118027841,6.730547298,8.015933346,8.041513639,8.000383733,8.103257858
4.616128998,4.883419251,3.887487643,4.651601376,3.883451899,3.853583351,3.896940282,3.779468373
6.609999979,6.594333856,6.560859823,6.347797887,6.478617242,6.531385979,6.607271232,7.063500825
4.992592544,5.225479453,4.422145305,4.884747675,3.9606248,4.027613088,4.092371573,4.995522069
7.636363691,6.267343419,8.115005944,6.73141794,8.016069531,8.041169625,8.001702153,7.734500398
9.219354953,6.00282181,7.631612128,6.438029345,7.559130601,7.604856663,7.518116438,7.317734082
8.296428663,6.3025177,8.141226531,6.80363074,8.016386955,8.04112452,8.052258421,7.064782297
6.902173934,6.068320693,6.465897581,6.190176332,6.215572305,6.350067459,6.340046686,6.340372206
6.641935479,5.784441062,6.423708022,5.877626996,6.473647496,6.408278457,6.419729387,6.500339157
3.200000022,4.97796719,3.923462317,4.760288464,3.908158588,3.887373309,3.824487984,3.333039629
2.589999994,5.056317987,3.079769747,4.781918216,3.930915918,3.894603576,3.433927262,2.826347432
4.026086926,5.173850954,4.502160966,5.400818692,4.464782127,4.326123316,5.201661386,3.954842081
3.407142852,5.133617765,4.445985221,5.169195657,4.262643728,4.342069907,4.618513735,4.6873483
5.970000009,5.349219839,6.536015013,5.81196615,6.520605244,6.506259693,6.567255006,6.006499513
5.122727286,4.854800226,4.708745432,4.30926172,4.577166612,4.264040254,4.387368052,5.272058254
3.499999981,5.342484704,4.697084026,5.454815529,4.327845511,4.526296836,4.746578056,4.269632355
6.207142949,5.285919509,5.858932358,5.36151236,5.941445998,5.88569705,5.799167844,5.505386605
7.378260852,5.995043226,7.795676749,6.263414572,8.702746626,8.667322333,7.592892099,7.948037224
6.873333319,5.59443945,6.929347575,5.781228532,7.133636573,7.126587084,6.929802752,6.981195399
4.273333327,5.015377613,3.890627658,4.867561272,3.819119367,3.773164306,4.017830612,3.467185667
6.848148143,5.944123418,6.82527769,6.195328661,7.06781993,7.008496523,6.933179334,6.531923965
10.37777776,5.886039893,7.236410453,6.06101599,8.180334323,8.15597245,7.16701153,7.932348139
9.073333345,5.886039893,7.244925942,6.061345346,8.180726412,8.163500942,7.169227148,8.82519241
4.326666641,6.147390976,5.500479363,5.943834153,4.667082533,5.351705973,4.911043304,4.301400278
3.848387076,5.196625898,4.674167154,5.047746673,4.365238823,4.559952608,4.625570273,4.611116891
5.344827582,5.602344605,5.569925029,6.410785644,5.494875242,5.654446901,5.8724746,5.333031906
4.680645151,5.196625898,4.674002738,5.048544901,4.366624916,4.560408933,4.625059108,4.592923355
7.409999986,4.926804609,6.638129116,5.152230563,6.730213517,6.749140253,6.562149181,6.234936296
6.70666668,5.629527333,7.216318928,5.853199255,7.48022939,7.480932011,7.152983976,6.472904205
6.600000024,5.00547228,6.096419197,6.163280565,5.847331068,5.864283931,5.982383343,6.624248429
4.699999972,5.009258306,3.973996541,5.304109557,3.611335621,3.576514993,4.385504269,4.020737836
3.820000001,5.009258306,3.97133946,5.303070015,3.611291216,3.577102862,4.378975338,3.781281846
6.640000033,5.709745662,7.395125998,5.928778702,7.815467437,7.795671019,7.266257157,7.438637755
7.163333313,5.724420157,5.850963759,5.822138817,5.646086656,5.656869609,5.570478641,7.038925811
6.65806455,6.194947814,6.385595892,6.205244723,6.507595181,6.394348805,6.384061602,6.460943134
4.2387097,4.812166287,3.708611423,4.988978421,3.777555675,3.531329313,4.05691685,4.617494093
4.522580654,5.685634367,5.015264448,6.278605384,4.702793876,4.939664832,4.757736815,4.301499783
3.986666648,5.714602541,5.104370704,6.285729613,4.709167031,4.910202628,4.813929509,4.063047229
6.403333346,5.392847876,6.673711939,5.670002857,6.688282281,6.685463002,6.750154275,6.722996511
6.806451563,5.221748323,6.497989769,5.547604234,6.534439126,6.539752475,6.602728072,7.356164361
6.010000022,5.016138188,6.659996926,5.392377658,6.317006311,6.358276139,6.494276137,5.431865863
3.25714285,4.569379294,3.549610933,4.428136901,3.791345949,3.61584762,3.49173507,3.448089994
3.821428563,4.353224443,4.254818246,5.027821073,4.673848275,4.570874411,3.662994798,3.898703435
4.460000054,4.81498521,3.696883278,4.309691682,3.399664835,3.322692202,3.863224326,4.588133279
2.320000007,4.751377627,3.294395333,5.016780259,3.469883618,3.207299624,3.403823516,3.049475115
3.386666675,4.742432411,3.607312913,4.81586674,3.735653527,3.615094618,3.59460478,3.396240072
6.925806469,5.462083751,6.638723433,6.217081082,6.925863829,6.839009814,6.689128052,7.200625911
7.183333313,5.077934804,6.370957048,5.403463147,6.476672283,6.451940578,6.285010529,7.169720012
7.034615361,5.562589671,6.436749451,6.067236169,6.689493631,6.45625738,6.401469335,6.95116102
4.31249997,4.946326568,3.727754141,5.344909862,3.744008624,3.584940496,3.742422639,4.135604301
6.60344828,5.29009558,6.940399169,5.730132483,6.772201254,6.52741271,6.872871644,6.39861801
6.78666664,5.08287111,6.458448076,5.472329658,6.376225111,6.399644136,6.491827105,5.88400737
5.525806458,5.146125233,5.677356927,5.452521034,5.546145256,5.648719257,5.918002945,5.248998288
5.932258018,4.814702606,6.480202305,5.232232971,6.298590125,6.246395482,6.652011699,5.515377365
4.380645191,5.728978526,5.328516938,6.395519592,5.256974478,5.216963058,5.31601782,4.828595987
3.142857126,4.591763488,3.493665914,4.35542351,3.558596467,3.528934546,3.668449971,3.458683249
6.280000019,5.550925488,6.537430121,5.902545128,6.68660321,6.643814784,6.555241191,6.485064448
5.825806475,5.915614681,5.562618468,6.223941833,5.524507272,5.547489423,5.68873459,5.307841994
6.292857162,5.510562128,5.623282856,5.955420951,5.604257583,5.803452458,5.87156879,5.620689071
5.877419364,5.510562128,5.620527035,5.955095409,5.546400438,5.802959641,5.867675484,5.637611467
3.166666643,4.154002923,3.617988212,4.727221616,4.020352807,4.052572541,2.83967012,3.289557098
5.160000029,5.318280109,6.022436565,5.912734435,5.997627437,6.025514793,6.313509935,4.568979914
5.107142857,5.560904202,5.697532944,5.873998566,5.565042046,5.599225676,5.86562411,4.808255079
3.25999999,4.898761931,3.984164204,5.858776846,3.729703308,3.861451406,3.875410955,3.354034888
6.066666647,5.030237731,6.711934421,5.545839593,6.709279764,6.767119418,6.626324809,6.276281485
3.510344842,5.590929015,4.032598874,5.480388414,4.023910142,4.53203571,3.29142539,3.541011969
2.649999982,5.624213209,3.939434856,5.56889713,4.008763155,4.454791937,3.248871374,2.602938529
4.218750045,4.695480196,3.454606723,5.140315267,3.583722665,3.37714582,3.72490634,4.121612384
3.723076949,4.525623094,3.26916317,4.650063708,3.514059204,3.276821461,3.53469456,4.276620014
5.706666621,4.525623094,3.270496304,4.648744434,3.514693153,3.278203597,3.534557655,4.951406048
7.615384592,4.5098507,7.54276143,4.717196386,6.876237019,6.560287848,6.261245451,7.699315365
7.136666727,5.123521429,6.764239025,5.713921954,6.570496306,6.413285582,6.520546282,7.118064054
5.95172417,5.194139546,6.082851297,6.176271278,5.990408429,6.023458119,6.084398064,5.932062088
5.058064549,6.105890093,5.368616613,5.990635061,5.71197208,5.56399077,6.057217758,5.343218522
5.912903278,6.105890093,5.367059069,5.992644425,5.711819004,5.563779378,6.038861942,5.656922053
3.780000019,4.796131646,4.017595487,5.154316853,4.152945143,4.268761601,3.601799493,3.762784475
3.273333327,4.494193711,3.139643858,5.087115088,3.070610329,3.107267072,3.222321783,2.995233923
6.128571451,4.601487353,5.673008662,5.063955669,5.381904551,5.080820824,4.975845544,6.187174955
4.692857119,4.285401423,4.688710392,4.825186943,4.300612492,4.341349935,5.320425602,4.284450908
3.066666663,4.433880816,3.086587269,4.744593895,3.235444322,3.069650181,3.280752571,3.485871959
2.228571423,4.26680057,2.776072137,3.947427525,2.870557307,2.791951213,3.014769208,2.356221334
2.261538469,3.935255357,2.248298089,4.963900269,2.432861293,2.176208429,2.214602613,2.238791923
2.392857156,4.30968237,3.114046124,3.967858949,3.444899885,3.2749253,2.503585953,2.490401536
2.606666661,4.502895798,3.626643031,6.298939367,3.0803195,3.311991758,3.487472383,2.804486286
3.386666679,4.07360861,3.474859376,6.167679847,3.264113151,3.470424381,3.568813446,3.517694025
6.312903239,4.953539357,6.2199423,5.807445546,6.254968988,6.211446642,6.235800621,6.031659421
2.833333367,4.684568319,3.325334471,5.153897541,4.134965263,4.337691825,3.150308475,2.882487793
3.070000052,4.30049316,3.028915316,4.28855122,3.147464983,3.010353041,3.148629122,2.903387986
3.269230751,4.684568319,3.322298561,5.155888015,4.134615959,4.33649742,3.139832668,3.380627497
3.133333325,4.30049316,3.029853491,4.288520525,3.147506646,3.010973197,3.146420694,3.037598536
6.380645179,4.896239608,6.471858409,5.854183657,6.454735209,6.475188197,6.515834903,6.562437034
7.603225773,5.045741205,6.803598784,6.083173413,6.835673101,6.839351897,7.007672542,7.511750202
6.609677426,5.074361464,6.750916014,6.08306033,6.632428648,6.729186147,6.753563143,6.275721034
6.909677402,4.887261602,6.444892436,6.034330699,6.395151722,6.357163146,6.339337197,6.942460628
6.699999809,4.619203618,6.353395702,5.995006248,6.474190632,6.195124382,5.770764967,6.641615689
5.916129016,4.821726321,6.555777427,5.944755507,6.55013595,6.514977578,6.436956291,6.05753157
4.658064509,4.714097137,4.749869962,4.880388992,4.426845108,4.48461751,4.294572184,4.667634783
4.862499982,5.427384969,5.238025689,6.210874783,5.861607131,5.772483539,5.449605526,4.973699993
5.580000019,4.7157629,5.634393727,6.085091626,5.400661166,5.594611931,5.553232682,5.321937406
4.82903226,5.383110533,5.262957842,6.028747979,5.5761746,5.563744744,5.221043757,4.826033241
4.777419398,5.544801674,5.460995842,6.147804515,5.933235403,5.810748224,5.561125505,4.903767722
6.026666697,4.780340692,5.440743938,6.104616961,4.949958262,4.982639848,5.156472373,6.145379047
3,3.803185933,2.950951936,4.31647352,3.120536916,2.747327026,3.23919769,2.788416936
3.873333363,3.983552135,4.016073575,5.370313253,4.023554692,4.367884615,4.758298103,3.683179368
3.11724142,3.732041696,3.491630437,4.890828965,3.869926362,4.064511078,4.165540729,3.069354133
5.977419315,4.328008999,5.104901599,5.03165546,3.951593271,3.987337394,5.836716406,5.863168896
2.760000016,4.378864321,3.151339904,4.270851583,3.608952926,3.696602527,2.849427539,2.738725793
6.589333336,5.176203157,6.093167223,5.507363598,5.927284063,5.839923697,5.673873489,6.661019685
8.001149435,4.766316529,7.425199879,5.02957985,6.07511183,5.805263595,6.68797298,8.090930262
6.066666668,4.671024844,6.326672327,5.119576762,6.057189575,5.964507229,6.945100784,6.053234179
5.082608658,6.278622227,4.702329724,6.171882916,4.540260262,4.818889206,5.607984295,5.123775532
10.08444447,8.096251417,8.602762464,7.146540491,8.66526046,8.430789186,7.681599757,10.0103407
9.375862055,7.55594616,7.899943143,7.011110649,7.933300831,7.764047764,7.260694205,10.0341443
