Y,ANN_YHat,GWRFG_YHat,GWRFB_YHat,GWRAG_YHat,GWRAB_YHat,MGWR_YHat,AGWNN_YHat
6.9709678,9.538923659,8.051130839,8.795938449,9.531194936,9.44330745,7.799130477,7.097434009
14.6968751,9.182013058,10.13232668,8.192225461,8.968529155,9.153459003,7.788766911,14.80930099
9.344000053,9.197175272,9.41911324,8.777355889,9.577488025,9.473225854,8.757435201,9.360096957
9.680645097,8.674993172,9.399817202,7.478716002,8.481391661,8.615082731,9.870139506,9.52489897
7.702352935,9.046435409,7.928227895,9.15724041,7.954430211,7.940537201,8.047679264,7.593755593
8.590322571,8.777295873,10.5383411,8.978964699,10.00586757,10.18034376,9.143689781,9.961226783
9.945161204,8.819123821,9.386193213,9.095665766,9.333176611,9.331499234,9.738963702,10.16594804
9.396296236,8.924465704,9.63175305,8.67200911,9.470679687,9.580909754,9.610270885,9.741248044
10.56333336,8.796432668,9.519405522,8.838829458,9.391958083,9.385911168,9.878131897,11.01996808
8.606451634,8.442680269,8.501226135,8.366214157,8.445716021,8.490036771,8.648301525,8.697733496
9.883870971,8.985543633,9.406968903,8.818878368,9.322777507,9.402633399,9.595104322,10.13190858
5.403333346,9.083721826,7.263143869,8.887057794,9.318817352,9.082766093,7.077541254,5.662148514
6.725000009,7.898059329,7.782178846,9.202889792,7.966963961,7.870550657,7.580707968,6.90446003
10.01935485,9.107994498,9.654454509,8.827621588,9.583705747,9.697096048,9.693277893,10.22948873
5.693333332,8.091622971,6.607610458,9.733282201,8.252810811,7.980465878,7.906253576,5.85909079
11.13749993,9.093725106,9.67227993,8.786501392,9.614240542,9.745910129,9.665014359,10.77857407
9.987500042,8.51890976,8.985285009,8.404267703,8.922878291,9.016329486,9.016527922,9.969151636
11.17741939,9.093725106,9.671968476,8.786563799,9.606840941,9.750044463,9.655367836,10.71528212
9.899999957,9.178931323,9.405710798,9.426182585,9.362828297,9.410233536,9.720260504,9.982371042
8.561538485,8.632704266,9.193304148,8.780908125,8.862207642,8.958057888,9.285634965,8.953173518
9.19295773,9.38317827,9.508326684,9.200228921,9.52057912,9.516993498,9.453276661,9.840415063
9.067741963,9.433691702,10.38293345,9.060286687,9.644020187,9.697982065,11.26330216,9.400904152
8.569230758,8.931993603,8.521889446,8.650944426,8.598399107,8.463863795,8.420968724,8.185375361
10.55624999,9.357408676,9.484394029,9.435714642,9.430565088,9.462786627,9.668874354,10.24770557
8.809302306,9.99497531,11.1451965,9.379915501,11.07504475,11.07109688,10.47870267,9.59968399
10.18709683,9.357408676,9.481349513,9.4360966,9.428550309,9.457248419,9.674674131,9.867094183
8.762068905,9.99497531,11.14821436,9.379580917,11.07638081,11.07457077,10.4857307,9.613025777
9.620430077,10.64293612,11.00445212,9.80659074,10.78326418,10.81762522,10.49877819,10.18782788
8.496774181,8.593808019,9.941146956,8.624048958,8.758404242,8.884842002,11.03739597,7.709692172
10.03068179,9.99497531,11.1519097,9.379219837,11.07787882,11.07818305,10.49262075,9.97361015
9.794623671,10.66491239,10.93570133,9.819431461,10.65099214,10.70614085,10.5173368,9.856237927
9.109677453,8.951016559,9.280851416,8.743369677,9.263246625,9.315741729,9.399974683,8.911100965
13.13103447,10.34946802,11.48262214,9.265551574,10.82733157,10.84962751,10.75623389,14.15672128
10.36250007,10.28776267,10.53696958,9.560177137,10.43478627,10.44204257,10.52869579,11.01504585
9.61935484,9.173100591,9.135817875,9.114976349,9.164990637,9.230431152,9.378750089,9.516941441
13.95543479,9.924107757,11.06680928,8.962091684,10.58862459,10.59708403,10.58957045,13.13559161
8.711956501,9.066789708,8.847649197,8.767532637,8.876260751,8.811278567,8.578123958,8.782298555
11.78478257,9.530343836,10.17101184,8.991004244,9.917202056,9.944966124,10.12749286,11.10993107
8.586666679,9.181383065,9.104214796,8.863687156,9.126730631,9.089866359,8.692347994,8.442206101
13.31333334,10.14781929,10.58517351,9.234921366,9.977029986,10.014563,10.75346025,13.54409284
11.49199997,9.836301473,9.999790247,9.148299,9.809212033,9.825482785,10.30474077,11.56939748
11.72500005,8.869770523,9.267855711,8.49415939,9.024931812,9.046147345,9.808775705,12.16854561
10.11612908,8.757826688,9.32031283,8.234915585,9.143476501,9.165257273,10.18825353,10.08372123
8.270967745,9.098469646,8.47464232,8.929216128,8.472300952,8.472456096,8.485997586,7.954145213
4.330769209,4.368137542,3.575858967,4.761437778,2.774473888,2.797629686,6.144223572,4.603655933
8.596774224,8.457266174,8.766628962,8.229264274,8.780339818,8.827924243,8.751081806,8.552121968
9.706451601,8.615533907,9.162585677,8.883268321,9.035622263,9.070528717,9.481220296,10.2873253
9.510344867,8.010049632,8.812166795,8.280020244,8.490865422,8.710646178,9.143936199,9.584842891
8.633333373,9.032519624,9.149265712,8.909499239,9.070072874,9.158834999,9.367705963,8.837251046
9.99677412,8.566807544,9.450288161,9.009334758,9.045676123,9.143043573,9.00248117,10.7979024
8.33913036,9.07607979,8.761596583,8.717082532,8.747883033,8.759383954,8.552722933,8.795965013
10.90344832,9.190126954,9.889131405,9.272281805,9.712444098,9.785256483,10.04726452,11.12830716
8.738709711,8.897324711,8.744116999,8.796644175,8.673182379,8.777198181,8.937528161,8.923920432
8.676923009,8.737233239,8.412333849,8.465777354,8.342042389,8.344246726,8.279657708,8.074027009
10.17252744,9.190126954,9.889782059,9.272881805,9.712381191,9.796181849,10.02493088,10.53051389
8.895000052,9.33180581,8.684235487,9.350305696,8.730071856,8.619083417,9.324636875,8.966700703
8.223750007,9.068442284,8.540305113,8.793129003,8.46072358,8.48243854,8.461424368,8.856075027
7.893750086,8.306946095,8.294061039,8.485709833,8.536248144,8.523013093,8.148877262,8.687048219
7.97078647,8.991102803,8.805087843,8.546035238,8.79019561,8.754248249,8.48644758,8.313337535
8.782608696,9.361183143,9.121903849,9.098676942,9.082433835,9.124333057,9.080038496,8.864158788
8.664516103,9.087776776,9.098868342,8.843848889,9.027231755,9.110063138,9.009652441,9.363716502
8.756249964,8.989278685,8.381563521,8.763710792,8.402159849,8.398854055,8.662897471,8.490429612
8.296774172,9.427981103,9.002749031,9.089456995,8.958828529,8.975958391,8.995611884,8.106405378
9.37096775,8.902116159,9.397399842,9.300718705,9.662940336,9.427926148,9.557233036,9.249401486
8.885185153,8.805147731,9.324120585,8.994526486,9.429658253,9.405216498,9.058245023,8.536416931
8.687096765,8.805147731,9.325129949,8.995168561,9.430304344,9.406366509,9.060933366,8.700264888
6,8.099831237,7.69542442,8.212894611,8.421415031,8.178766156,8.138240464,6.702822747
8.806896506,8.228611296,8.903136189,8.639256838,9.023672342,8.952516505,8.730280088,9.015712834
9.4375,9.269968958,9.0395564,9.108435582,8.996481502,9.015069445,8.967191219,9.295727776
9.26129032,9.275654868,8.857053915,9.073531871,8.789516789,8.80962895,8.851950649,9.297490286
12.16774187,9.094877182,9.837372276,8.562009483,9.225546491,9.299996245,10.54210022,11.13157922
10.15777781,9.157195258,9.791660588,8.54719669,9.121788586,9.230174961,10.44111282,10.66753305
10.45806446,9.094877182,9.823924542,8.561902989,9.224239747,9.302915201,10.4695113,10.32574326
8.819354888,8.206194867,8.561370012,8.527465732,8.679592324,8.646860723,8.33132807,9.49497402
7.693103412,8.121969772,7.537330468,7.938982212,7.5561438,7.532153965,7.65830675,7.59109971
8.762500077,9.207929804,8.910065511,8.761866461,8.531177155,8.649991038,8.682147113,8.929420631
7.419999933,8.326238532,7.921560953,8.033732725,7.734159439,7.676624762,7.790243641,7.356666999
8.799999952,9.057074129,8.716661025,8.599623724,8.331720554,8.42880848,8.500342716,9.084831153
8.881481436,8.293072657,8.768536083,8.564161382,8.818911261,8.766675912,8.941725721,9.105846135
7.790000057,8.902420599,8.218000251,8.627699188,8.236898351,8.217274762,8.271403485,7.626007752
8.699999809,8.791112962,8.7669648,8.262869833,8.681933033,8.683265546,8.5099626,8.307924858
8.443750039,8.606689752,8.061359751,8.369128481,7.993909228,8.030382389,8.204787018,8.715396057
9.058064538,9.127206159,8.893398834,8.831313348,8.832944542,8.938915944,8.882535603,9.060133919
3.850000143,5.363886187,3.867324131,6.219541355,4.48797302,4.368277004,3.741598446,3.905585992
8.458064441,9.207182354,8.319808025,9.042789625,8.404635166,8.454099238,8.465093236,8.346744977
9.103225839,9.237479022,8.795386749,9.237398413,8.881398536,8.885077558,8.797870467,8.997434196
8.535714269,9.237479022,8.796176015,9.23724579,8.881710183,8.885764532,8.795717552,8.836080553
8.390322639,9.10326263,8.509789305,8.813564688,8.523925762,8.488028279,8.372241953,7.804428283
8.379999828,8.401802332,7.913637234,8.213700401,7.886451827,7.922440438,8.112610245,8.322249098
8.8967742,8.965236313,8.511713534,8.550588692,8.505562315,8.549201103,8.451260257,8.606092229
8.948387023,8.829892038,9.197809809,7.630299003,9.340996895,9.185014432,8.989133898,9.303565572
8.588461582,8.397887064,7.929346517,8.189004829,7.87583447,7.949334956,8.16549174,8.514195989
5.690322515,5.540211083,5.458688758,7.598039785,5.367684016,5.340230619,6.109428713,5.208359991
9.597560912,9.280372444,9.223750357,9.534856498,9.240965047,9.132704953,9.338037845,8.924608772
6.070967774,5.540211083,5.471615391,7.597218095,5.253150967,5.348979782,6.110677924,5.716669798
8.652631499,9.280372444,9.224425881,9.535453,9.253921972,9.13194372,9.33605926,9.169812439
8.070967674,7.861052311,8.13817281,8.100515037,7.804400467,8.046733743,7.920832511,8.430331645
8.061290256,7.84913625,8.121011778,8.292211248,8.193052124,8.213436395,7.871306724,8.56309365
8.573333306,8.711567428,8.834588699,8.412688445,9.072904709,8.930997178,8.23667426,8.776632181
10.43000002,9.187610601,9.315101746,8.056309729,9.060018637,9.097066357,8.819020677,10.12132489
7.391666691,7.441655737,7.629900679,7.93367279,7.791151366,7.699413362,7.640859411,8.042437363
7.850000024,7.441655737,7.631464426,7.932818916,7.790628073,7.70032417,7.641858455,8.138666088
4.258064516,5.579260534,5.719809172,6.227373723,6.17769677,6.149027099,7.808120556,3.710742009
7.519999981,8.515989593,7.913867141,8.280254117,7.706414363,7.610453319,7.699484647,7.684004264
7.49999997,8.025595909,7.504465819,7.985139014,7.349681428,7.318155136,7.428218495,7.608618201
8.648275918,8.768263889,8.59095887,7.928835075,8.643203324,8.626394902,8.537373211,8.042972579
8.674725305,8.94653988,8.864687748,8.703444969,8.637012286,8.643587985,8.55152943,8.914506731
9.309677439,9.021575238,8.800387331,8.307004908,8.581346081,8.621616814,8.516464103,8.493559535
7.523333343,8.572256676,7.95402762,8.312189444,8.080559456,8.016211548,7.997551048,8.077414107
7.929032287,8.904150897,8.250069547,8.600741065,8.429180947,8.255050383,8.264707458,7.881804218
9.279999955,8.284780379,8.05181252,8.32378722,8.046641263,8.139834716,8.000964863,8.383995972
7.975000083,8.107456873,8.133365437,7.831177462,8.375771737,8.393672711,8.157452952,7.820576992
8.379310353,8.752195694,8.150734735,8.549103217,8.044687392,8.199402694,8.153807518,8.380103329
8.133333312,8.719593028,8.735225925,8.537195844,8.706035976,8.703697109,8.57426521,8.152983444
8.077419343,8.114082398,7.896266222,8.043473143,7.893628451,7.914854817,7.693868739,8.347870665
7.680645143,7.953497124,7.392333193,7.868831047,7.545440417,7.500669883,7.55461441,7.223484119
7.231250092,8.589241289,7.943751137,8.328619994,7.683014843,7.589804709,7.685514715,7.252998058
7.641935472,8.943727877,8.542686301,8.60358165,8.651813699,8.369396182,8.281772016,7.953530823
7.993548401,8.119634361,7.997971107,8.036671433,8.154580364,7.822388958,7.688849291,7.549831942
7.535483945,8.047152497,7.881551617,7.822053451,8.240806516,8.153966337,7.624952435,7.376608413
7.620689589,8.175276672,7.898929763,8.000595445,7.853594012,7.945527933,7.800884591,7.580459536
8.314814779,8.744330128,8.165978505,8.459119853,8.22668722,8.255559802,8.139429753,8.234892604
7.980645195,7.907143071,8.259342595,8.189378685,8.303813818,8.386767877,6.760690494,8.139371325
8.13870966,8.348326161,7.941666818,8.032560149,7.957194807,8.076469684,7.933109095,8.361606931
7.753333278,8.287457837,7.378801006,7.910727311,7.313804769,7.27176328,7.714116527,7.931289248
7.461290413,8.461988836,7.943430227,8.247696993,7.890795765,7.714248461,7.569372333,7.031307753
8.578260857,8.466841949,8.057035183,8.080609237,8.124861535,8.254557578,8.089861542,7.953076336
8.677419378,8.986697134,8.661831819,8.652003871,8.666986851,8.68962494,8.602081318,8.504366633
6.571428571,7.330793681,7.247607161,7.094141495,7.638209417,7.560452723,6.972523745,6.307114548
8.096774247,8.120303682,7.750172122,7.696789887,7.722565488,7.872706688,7.90241086,8.180667563
7.987096817,8.343265038,7.880942783,8.261178281,7.776913543,7.817037923,7.962443452,8.409887267
7.889999962,9.041271716,8.426386673,9.00145572,8.130309439,8.218841674,8.59690114,8.49704968
5.990322536,6.06277434,6.442970315,6.896869332,7.509425637,7.411472963,6.580983479,5.883099413
8.59333334,8.931704548,9.199786242,8.658778165,9.184964552,8.995739905,8.914061765,8.349026736
8.300000064,8.624374007,8.684552299,8.335411714,8.7516525,8.656934945,8.428454823,8.702417978
7.993548416,8.816123915,8.491813433,8.502519947,8.489147985,8.467280433,8.464597837,8.0439286
7.369999941,8.462325002,8.016180212,8.133094316,7.917356925,7.92295452,8.009253675,7.420670513
8.420689665,8.531330644,8.37573261,8.357479426,8.316932747,8.384550492,8.279611168,8.396013297
9.316129054,9.141523662,9.468538684,9.225695388,9.484103488,9.438546568,9.353912725,9.218785021
8.629032243,9.23317046,8.960403232,8.913743817,9.042444017,9.051287521,8.934252874,8.552888695
6.867741962,8.263410489,7.833442151,8.13070761,7.618667921,7.429874785,7.618431735,7.036656881
5.216129011,8.376593602,5.815527392,7.545889482,5.961338041,6.012222421,5.948526625,5.150671743
8.809677355,9.262921503,9.18534992,9.317974939,9.082192831,9.033782097,9.270647507,9.226501422
8.15333333,8.999933696,8.421178604,8.581986868,8.449855841,8.291921566,8.181353596,7.825387527
8.200000024,8.865025613,8.399449701,8.460393788,8.401181288,8.141873253,8.12223117,7.273620979
8.180645143,8.348111268,8.306964984,8.205226408,8.295840949,8.35624618,8.211111326,8.741350342
7.976666673,9.195524361,8.521389304,8.794057768,8.554234061,8.613253517,8.650438166,8.176557467
7.855172453,9.566086947,8.727518451,9.397297245,8.08203181,7.598903432,8.574971835,7.45463471
7.290000033,8.62908348,8.278372767,8.284633248,8.386466984,8.270392776,7.982213602,8.816585992
7.403225806,8.125113823,8.23045188,7.901195835,8.389115075,8.237963182,7.982613742,6.981561761
7.929032203,9.162349877,8.98765936,8.912321229,8.85988207,8.7460133,8.651528598,8.613799534
6.433333325,8.247150241,7.564816795,8.042610409,8.298800574,8.267309229,6.780930366,6.490090397
6.996774235,8.247150241,7.5538488,8.042235123,8.296119121,8.262286384,6.776427595,6.804820564
8.866666675,9.112806309,9.394511774,9.096088179,9.251653006,9.400504319,9.502467909,9.196458789
7.141573041,8.244725565,7.709848475,7.927380429,8.261115301,8.241179784,6.75570985,7.071736879
7.350000024,7.736030109,7.717277435,7.342561508,8.03604479,8.022457503,6.636519458,7.40920396
10.70000002,9.124672009,9.614692611,9.251240467,9.469153137,9.60280178,9.628866169,10.22520314
10.60000038,9.124672009,9.614647993,9.25119787,9.469358354,9.602865273,9.628372449,10.42125451
5.193333324,8.236274318,7.253563466,8.088191151,7.760020056,7.770480299,6.557113313,5.378810937
8.03225808,9.072984789,8.911992164,8.708783763,8.76372875,8.710328253,8.490398824,8.423679804
7.977173927,9.105326657,8.368207662,8.72693979,8.244105141,8.103349354,8.652105609,7.957012106
8.899999931,9.08142386,8.983052068,8.888535949,8.919530453,8.849296313,8.866502892,9.144921794
9.113333344,8.930240683,9.968737958,9.760617756,10.04807774,9.965998327,9.791391199,9.198164427
8.432142862,8.199932084,8.10001368,8.003192006,7.978237659,8.020467955,8.410361913,8.310311596
7.553333362,8.616354134,8.19704726,8.370427104,8.314263226,8.316318706,7.680323832,7.656947803
8.103571381,8.291730962,8.372959184,8.21459306,8.423059258,8.329485362,8.325626601,8.107026081
3.679999979,5.478828617,5.491969956,6.552647308,6.466554606,6.216165638,5.766180729,3.795604231
7.968965489,9.381655133,8.788546429,9.054262396,8.577834173,8.414212792,9.000178302,8.702240148
8.174193551,8.718744064,8.531029531,8.267564223,8.428668318,8.415246055,8.478170825,8.44271339
8.614814847,7.919334132,7.874401789,7.930050613,8.017663016,7.967941222,7.959817835,8.38508062
8.019354836,8.875510192,8.215818272,8.454068641,8.162792144,8.161896083,8.414562931,8.176724924
9.462500006,9.333216702,8.978355124,9.072784924,8.76560107,8.620855303,9.119178416,8.859927372
8.47741933,9.203682875,9.498111878,9.410752225,9.246176837,9.120240655,9.536022829,8.571789661
7.974418637,7.832303751,7.63031471,7.308891,7.736206323,7.756003546,6.502072023,8.396887663
7.29333334,8.262677973,8.004857403,8.024981173,8.001565951,8.022742072,8.000854022,7.556145362
8.083871011,8.450964533,8.442238993,8.207642226,8.636100262,8.733646776,8.393651004,8.506609899
7.624999985,7.056949718,7.317069944,6.970842801,7.082168349,7.188514472,6.122511749,7.673249979
9.40625,9.315813623,9.118089879,8.963854249,9.2980875,9.434680523,9.132335525,9.827720171
5.206250012,5.568393246,5.914421784,6.461680406,5.684275426,5.693298446,5.33906105,5.406152948
8.165384568,8.875313604,8.619757638,8.560942923,8.755735801,8.871556721,8.697647759,8.876778471
7.503225788,8.336993929,8.028902193,8.033622454,7.89207129,7.813885833,8.2356627,7.963832107
8.822580691,9.106833009,9.315413633,9.242155853,9.17233261,9.118463656,9.213374387,8.317815461
9.181250125,9.227850524,8.986209956,8.979128254,8.961592684,8.790589864,8.798565876,8.98627339
9.399999959,9.343272414,9.214880617,9.000064813,9.170425976,9.178437092,8.968744474,8.80032742
5.442307711,4.291171964,4.278560492,4.759497386,3.699678055,3.793800524,4.244915033,5.832492979
8.956249967,9.232861428,9.009651439,8.859885966,9.101024071,9.207523467,9.052267698,10.05606869
8.323333375,8.425722002,8.157979558,7.932598398,8.186167678,8.2109237,7.862900508,8.022215525
7.162499964,8.567917984,8.504310123,8.236184336,8.729423243,8.708370858,8.258003113,8.118485126
8.740000025,8.674741563,8.444042902,8.267512369,8.339574306,8.384452067,8.473890046,8.170690448
9.162499934,8.607756901,8.152850123,8.237543369,8.192223393,8.152262778,8.227126986,8.780692867
7.820689686,7.96123733,7.806808292,7.749267664,7.8329024,7.810857821,7.575187301,7.783317766
13.49333318,8.788442941,8.913561631,8.352871426,9.511497692,9.863327188,8.769857534,10.10818077
10.95000005,8.788442941,8.913282887,8.352880148,9.511611107,9.864133354,8.770387427,10.73445476
9.550000042,8.788442941,8.913334281,8.35293035,9.510542294,9.860613192,8.771550897,10.57080172
9.82777781,8.540612194,8.484756317,8.271867174,8.599637596,8.653242501,8.655137053,9.215119015
8.870967742,8.411045292,8.463923891,8.212187938,8.494275412,8.429265139,8.493352739,8.831730693
9.99999994,8.788442941,8.912380196,8.352747306,9.509187961,9.87245134,8.767962478,10.36048571
4.729032247,5.348293482,5.356625342,5.977247785,5.368738729,5.376471668,5.443402974,4.815288281
5.203225816,6.360450369,5.939344728,7.034642817,5.680364346,5.817466883,5.744204706,5.388141339
8.193333371,8.080497948,7.591421901,7.787457339,7.766770195,7.780059433,8.020131598,7.76719638
5.545161255,6.360450369,5.935317036,7.033741257,5.688518555,5.822707648,5.747859788,5.548422145
8.889999994,8.26469709,8.431824991,8.041846826,8.549920515,8.584315728,8.675324301,8.761777202
8.485714299,8.768428004,8.490764187,8.40815704,8.374988487,8.418893661,8.370348524,8.73263604
8.387499988,6.857023405,6.181832624,7.454036812,5.979590943,6.137366799,6.073719929,7.031763965
8.076136405,8.781841911,8.428010206,8.419710657,8.389989754,8.405616415,8.439385798,8.842808856
9.665624991,9.088752956,9.258283126,8.909917705,9.317177611,9.386483993,9.2775764,9.869445816
6.286813196,7.039002791,6.271451016,7.634280675,6.007671461,6.175397712,6.240285786,6.281790566
8.406666716,9.065680585,9.014856823,8.695606885,9.26489034,9.460640035,9.006927605,9.546127589
9.373333248,9.076010486,8.974320054,8.812226716,8.939179438,8.973173521,9.091173444,9.353662965
8.162068959,8.788346347,8.357090609,8.423505662,8.41569411,8.401814392,8.495083718,7.736361684
6.320000041,7.083429656,6.346876534,7.010321577,6.494280706,6.452008351,6.007134865,6.475620928
9.127586266,9.076010486,8.975700228,8.812294942,8.939723357,8.976004734,9.092539529,8.901363491
5.909677413,7.039002791,6.272583866,7.633948693,6.010863816,6.175698133,6.241858686,6.682053132
9.700000071,9.076010486,8.976891231,8.812316906,8.928903771,8.979146232,9.093592618,8.863252275
9.54666667,9.088752956,9.259468287,8.910168257,9.323310054,9.3930347,9.281284677,10.24213533
8.572413798,9.015620441,8.991485851,8.773877605,8.873423208,8.87088924,8.697573594,9.105099531
8.703225797,9.100195679,9.040872495,8.785865176,9.078873803,9.16575318,9.134181859,9.446362901
4.489655133,4.207813926,3.929081539,4.324280694,3.04700417,3.227647445,3.945924382,4.691712645
9.331249982,7.977756972,7.985715195,7.794370384,7.790323354,7.942058288,7.765909082,8.709136871
7.393548327,7.861482099,7.826544102,7.863792067,7.473537049,6.907618339,8.027702998,7.286140479
8.979310282,8.607197065,8.648282496,8.294746028,8.689946366,8.809464933,8.723186003,9.59765337
7.311764619,8.929474895,8.865965952,8.643862472,8.624306825,8.608366106,8.853460954,8.79458737
9.404761837,9.003022907,8.95711395,8.665714586,9.037749097,9.083834897,9.039889219,9.889524397
8.024999961,8.480368245,8.55597776,8.172325766,8.647893524,8.626116725,8.468949526,8.901984036
10.6483871,8.97260552,9.712646511,9.333610509,9.558005471,9.550241089,9.279774638,9.59140547
4.935555551,4.462099706,4.41679563,4.834661515,3.709951382,3.83524957,4.291910405,5.322298929
