Y,ANN_YHat,GWRFG_YHat,GWRFB_YHat,GWRAG_YHat,GWRAB_YHat,MGWR_YHat,AGWNN_YHat
6.640740692,8.917930054,6.715290298,7.540962697,7.100758456,7.015181092,6.951063557,6.863757142
5.57586203,6.239950604,6.231666436,6.259757666,6.211994414,6.204790062,5.890730399,5.200270803
6.283333341,7.286584063,6.20356338,6.616085541,6.224841906,6.190770378,6.888533899,6.163305058
6.180000011,6.117808793,5.805176348,5.70590923,5.797831647,5.811348789,5.837570625,5.855177248
6.482758606,6.648113433,6.173648878,7.475597415,6.291796172,6.16712209,6.883395455,6.736684402
5.210000018,5.977306685,5.618179642,6.033243688,5.981218803,5.919804155,5.736993472,4.767492309
6.81249997,5.26006888,6.019073208,6.000588431,5.942158878,5.998831324,5.845210313,6.825567281
12.87142835,6.858663814,10.02398246,8.261086074,7.574904163,7.432272,11.60407043,12.60954595
5.534482746,5.460608862,5.388911372,4.664552234,5.383310032,5.390637652,5.06311868,5.942194923
6.347619078,6.104456705,5.840262178,5.923983464,5.841724803,5.83588681,5.747484495,6.478194682
7.503999996,9.273045471,7.270295302,9.821786067,8.481516133,8.401552578,6.764738527,7.138783254
6.607142925,9.273045471,7.275074352,9.819443504,8.481975799,8.400786751,6.802688854,7.03064019
7.000000004,7.253373647,6.881576891,7.602471474,6.930339627,6.864608587,6.887074755,7.070240506
5.833333316,5.607015955,6.178534602,6.57679572,6.304468971,6.287572651,5.982075988,6.985634945
5.407142831,6.492296856,6.110547064,6.284072807,6.043216379,6.13536669,6.053435697,4.985790895
6.029629628,5.558913528,6.222525756,6.495704835,6.228685145,6.253308193,5.992363285,6.644092673
8.349999956,5.543388905,7.570561986,7.34626388,7.023473458,6.999729738,7.20319674,7.95054796
6.621428532,6.492296856,6.111698405,6.288205821,6.047380512,6.134574711,6.034834018,6.056032777
5.383333389,6.53043786,6.472026815,6.832130495,6.77068355,6.704476791,6.491171647,5.118404433
6.042857174,4.74365131,6.133949522,6.195759629,6.370109829,6.359528366,5.7024133,6.89509434
4.756666671,5.281697454,5.788789803,6.015240468,5.617574928,5.617460751,5.31443475,5.23169932
9.970000052,10.42433335,11.51273383,11.39754194,11.7269005,11.80888307,10.84084292,9.011246655
5.073333359,4.955516918,5.809193736,6.095478977,6.123037607,6.097220542,6.336336474,4.482106492
12.91046508,8.924586826,9.972577373,9.132310515,9.767889916,7.861201787,8.37821722,12.54629564
10.50555555,12.04981972,13.45447323,11.91624315,13.64874764,13.76476149,11.68368204,11.25804349
6.16333338,5.015911456,5.737727493,5.973124481,5.850549437,5.746437904,5.246321265,5.751361466
10.77875042,8.969099578,9.201106745,10.60967916,9.430588647,9.57028176,9.510096985,10.33493444
5.659999989,5.510609078,6.020748536,6.662655358,5.979821021,5.967453375,5.849644227,5.377630213
8.543333316,5.912976836,7.272638838,8.061438099,6.437275458,6.320577027,7.856549316,9.595173618
4.713793091,6.419666414,5.769823653,6.054442394,5.445728368,5.606389298,5.579015685,5.379695395
7.076666665,7.763958239,6.805070526,8.077232776,6.962467053,7.045326741,7.061274143,6.756588406
6.665517264,7.660868781,9.137252155,10.58174883,9.367430972,9.494896181,10.43869248,7.549554345
6.656666621,7.561930036,7.259719711,9.200072148,7.6816146,7.594481548,7.056500051,6.411127154
7.65000004,7.679866911,7.745916962,9.083967935,8.018712051,7.942090474,7.134924366,7.559781296
8.637930985,5.575097984,6.1627686,8.423761524,5.981904787,6.435178612,8.518566575,7.77061661
6.14615382,5.738747602,5.663361527,6.001810281,5.591807764,5.599708478,5.510053371,6.208435124
7.916666659,9.468086589,9.284749961,11.13187987,10.01017207,10.09640389,10.42590714,8.563421881
5.964999968,5.566271727,6.458685022,6.093525665,6.393521149,6.353153932,6.254940414,5.679349896
5.741666625,5.100935912,5.688464839,6.06760674,5.719370177,5.73782941,5.885436486,6.101361811
8.144444413,4.328004225,6.432416267,6.206332639,5.944497421,6.015239901,6.496996987,7.716770886
4.414999974,4.777674448,5.571771304,6.226506499,5.586020826,5.608970372,5.428964904,4.344137257
6.330000043,5.082596794,6.093817041,6.687633255,6.109157202,6.108198621,6.059289176,5.558954779
3.473333323,4.448867206,5.545607645,7.510396566,5.816158264,5.636783647,5.305339375,3.265345023
4.673333375,11.25094171,9.343372603,10.07283836,10.16590078,10.16141673,6.972881278,4.619077597
5.649999936,5.394483061,6.060632815,6.609015664,6.066853833,6.07037301,6.111526169,7.020322535
12.79666664,13.58112467,11.39806671,10.94476479,11.85767697,11.82271419,7.845044651,12.41957829
7.146666638,4.917048858,6.117869812,6.780017559,6.182599741,6.204324179,6.136278406,6.67767614
5.860000086,4.415326085,5.920196511,6.493092106,6.072584037,6.024130756,5.691991578,6.748454242
7.775000048,4.917048858,6.114779967,6.779850228,6.183211981,6.203667865,6.120357493,7.002927536
5.789999998,6.816337823,6.43326211,7.146233148,5.93513523,6.063488653,6.453766287,6.287425135
6.816666659,6.434838915,7.76445144,9.618804704,7.781429962,7.867675161,10.53524325,6.94129357
6.279775249,5.123600971,6.042039052,6.957158868,6.470404818,6.349166471,6.120928895,6.04158598
7.58214283,11.24596643,10.71950533,9.80923494,10.66153944,10.62304517,8.476219523,7.406868085
5.15862067,5.560291059,4.960442246,5.426784379,4.968140855,4.960093845,5.032842834,4.77173891
7.316666667,5.690775947,6.17141471,7.097391037,6.344094725,6.269311368,6.282979296,7.639790032
12.88314609,13.89112531,15.36268169,12.36624414,15.39832381,15.48183155,13.7382542,14.65543357
6.353333334,5.690775947,6.17212967,7.098939363,6.342612948,6.266144773,6.275725872,6.048116351
13.13793101,13.89112531,15.38481472,12.36458581,15.41312278,15.49114262,13.76703338,13.93446265
12.39000002,14.02198764,14.04422556,12.22902047,14.23232159,14.29138775,12.98619639,14.02787801
3.956666668,10.17430453,8.649854393,9.526331192,8.873822195,8.760459019,8.138940232,5.233985467
15.62727274,13.89112531,15.40921265,12.36269826,15.4294461,15.50177307,13.79764268,14.23057547
16.43888893,13.96211847,13.66211056,12.38665002,13.92353177,13.92977927,13.1673466,13.38568865
5.750000009,6.558774347,6.119989234,7.405915477,5.890560527,5.983130458,6.678708119,5.936081352
12.93555561,11.93347667,13.09864069,10.40439541,12.95857943,13.12292224,11.07271505,13.62299663
13.01999998,13.46637397,13.11370508,12.10119361,13.289947,13.40170372,12.71183186,12.96223142
6.18666666,5.742530954,6.733160321,7.470119163,5.856729848,6.128668793,6.082157834,5.713178084
15.36888889,11.17871133,11.64914207,10.54072826,11.66481674,11.64652485,11.3533802,14.06832358
6.66999999,6.384588792,5.81225162,6.304560027,5.93071605,5.999061969,5.916288592,6.056451561
13.01249994,10.53975847,10.89237824,10.68063786,10.93966386,10.99748482,11.58254053,12.87972256
5.026923102,6.287552249,5.475601823,5.930264989,5.532113223,5.580771783,5.508795972,5.721010178
11.91000001,12.52616636,12.50263584,10.62335462,12.5440196,12.71884827,10.80283988,12.03079705
10.60000038,12.38008393,11.77837301,11.73747842,12.01185068,12.09631558,12.50827286,11.94797724
7.526666721,8.052652861,8.921873874,10.45620365,8.901706044,9.317081554,11.45732468,7.588978107
10.7233333,8.468864121,9.203408487,9.788563755,9.266816003,9.245435557,10.92082615,10.86493866
5.699999946,6.236043277,5.657928533,5.77420603,5.44119476,5.557465325,5.125805959,5.050217244
10.54285714,7.246304351,12.30108732,8.21273836,12.83813831,13.10905477,8.592018354,11.01443739
5.70526315,4.994377044,5.408701503,5.882422697,5.575420496,5.425999946,5.049973852,5.681028849
7.589473662,6.802981622,7.292962692,7.025578908,7.302493652,7.269588267,7.684121207,7.462316785
5.576666637,6.056542984,5.780972616,7.252405352,5.660543084,5.680676625,6.629077988,5.786491806
5.519999962,6.991025752,6.533390757,7.07216076,6.442122556,6.449706143,6.322789695,5.320890503
6.273333371,5.990857294,6.876572847,6.934137356,6.84415811,6.831099995,6.440583982,6.014967782
4.560714287,4.873186097,4.595708083,5.46814845,4.825367996,4.871720367,4.679930469,4.50899667
10.04500008,7.784255246,7.711266391,7.819030257,7.732044624,7.660558218,8.183853704,9.596002195
5.033333368,5.003028254,6.74454566,7.224741537,6.46720355,6.363183054,5.557520082,5.701889535
5.216666663,5.099293308,5.522227984,6.13774355,5.670979693,5.71138936,5.258703006,5.39774071
7.659523842,7.784255246,7.712475546,7.817210973,7.717404723,7.667769336,8.157184882,8.292976021
6.779069753,5.837863763,5.739741691,6.503997007,5.867395702,5.879584075,5.618276446,6.935959091
4.664285694,6.07014793,5.866790859,7.502017031,6.079556987,6.071038664,5.472314154,4.647016874
6.356164361,6.495369948,5.311664155,6.204639084,5.599868568,5.582157186,5.917483166,5.395579428
6.803333366,7.243206369,5.914295298,6.860564397,5.914376335,5.957752391,6.096878507,7.62503798
5.727586167,6.943258449,6.330584484,7.361805451,6.055705027,6.093741708,6.299187126,6.117898212
5.360000038,5.07939177,5.233767918,6.46805251,5.459822788,5.529949932,5.098273898,5.723080813
5.760000026,8.038840277,6.266546507,7.539944926,5.971686955,6.061020307,6.720604453,5.793219672
7.340000002,9.909033424,7.798637937,8.479968075,7.674450412,7.643455708,7.476595341,7.361357022
6.189655197,6.992964127,7.327614674,8.053493328,7.352224597,7.26707028,6.957144665,6.122165751
6.913333273,6.992964127,7.3301056,8.054250435,7.352558534,7.274466815,6.961184422,7.180864053
6.763333281,7.212441419,6.78513738,7.016850058,6.58064462,6.679126134,6.005557511,6.953004178
5.557142803,7.850646659,6.145139311,6.62962803,6.160567413,6.132177953,5.984418301,5.76894395
5.757142833,6.76541714,5.955648474,6.875347359,6.125102378,6.040127506,5.957528079,5.589134427
16.90454547,12.63770519,15.13654072,10.70165725,15.50856879,14.7467667,14.99865405,16.70740888
16.21333333,12.74632451,15.7439889,10.71524847,16.20409454,15.26778867,15.18696657,16.82257117
16.82857138,12.63770519,15.14759986,10.6992438,15.52135508,14.74480718,15.12684905,17.99050819
6.229999987,5.897558352,5.795160913,6.903006684,5.850869993,5.852571489,5.937518584,6.307135716
4.985714277,6.624909959,5.760349105,7.215101452,5.1345916,5.039858547,5.545722861,5.195868917
6.193333356,6.8220925,5.919302993,8.273501529,5.826926027,6.014199008,6.005835605,6.219350482
3.593333332,6.817922754,5.466825887,6.633017742,4.854504056,4.814970967,5.346287756,3.872717241
5.647999935,6.849990977,5.894441896,8.238326022,5.999617996,6.025625335,5.993389856,5.711716786
6.533333335,6.66047083,6.483011518,7.136083819,6.313730258,6.432021425,6.43789673,6.551289401
5.413333352,5.483551916,5.166532014,6.398842209,5.246504698,5.215231709,5.126393341,4.65998985
5.770370347,7.446505108,5.747874717,6.693053186,5.739291145,5.727941012,5.750269134,5.529069326
1.173333327,8.150703667,2.512956091,9.201906346,5.849420502,4.739003267,0.972699456,1.53151306
6.15714289,6.88344243,5.779702534,6.730720066,5.528679227,5.506833619,5.652862716,5.2147851
6.117857175,8.334472484,6.534883757,7.150634761,6.179608873,6.159411316,6.198626531,5.689203314
6.230769267,8.334472484,6.535418532,7.149779167,6.178348052,6.158251224,6.193433186,5.786812378
5.267857122,7.4499905,5.707024462,6.61605169,5.675283106,5.611632961,5.76265967,5.512971147
4.614285776,5.840124787,5.290573155,6.470114658,5.278364792,5.245083122,5.313468056,5.03343886
5.176666625,6.447714892,5.258558139,6.273586392,5.324866956,5.297033935,5.392261082,5.254753639
16.62413794,12.12115631,14.33634671,10.59335132,14.27956758,13.96113076,15.84604085,15.02007456
5.677272753,5.710597996,5.442218717,6.784272715,5.405267281,5.329992974,5.35843684,5.226302256
12.28620688,11.11408312,11.6687723,10.07438554,11.69447673,11.39610786,12.74069344,13.57351964
13.68800007,11.11408312,11.66625307,10.07269292,11.70101245,11.42875162,12.7396409,13.17489198
6.537930982,6.937305405,6.60441724,7.55673345,6.581632048,6.617268067,6.62567965,6.732216786
5.966666651,6.266150744,5.54422547,7.329676459,5.821923759,5.634970957,5.770651804,6.016327176
6.467857063,5.61006838,5.98030581,6.67843538,6.248215266,6.132105867,6.617657578,6.220837279
17.71153855,11.08278601,16.02038222,10.93193657,15.75719413,15.53405066,16.41576355,17.58945743
2.666666667,6.135712247,4.323047028,7.044120701,3.596048789,4.894336021,7.504994161,2.851043447
4.763333317,7.266652181,5.995564795,6.558545466,5.274557989,5.11418941,5.171206761,4.012096812
6.780000067,7.157855907,7.103194326,7.098026843,5.906857096,6.27981961,5.506175293,6.441663233
16.06363641,11.06065095,14.792664,10.65011445,14.79308303,14.66392125,15.62903344,17.05836742
17.80963859,13.38310248,15.3139643,11.32379,14.73612143,15.08478802,15.7479634,17.19403012
14.72580642,11.30689348,14.47465398,11.04774221,14.02656924,14.31556741,15.65819272,15.70276516
6.123333375,5.246759519,5.105917344,6.812938621,5.065747583,5.165430869,5.284729911,6.450931652
5.968965547,5.90573913,6.02085879,7.50660715,5.686859009,5.810748797,5.526243031,5.82437783
7.671428629,6.63413286,7.015882353,6.91410921,6.933284141,7.044807236,7.069285282,7.768341052
15.60000004,9.314281542,14.42938769,10.03700321,14.74297501,14.35327053,14.95519274,13.27606559
6.415384614,6.122820262,6.016965812,6.316709296,5.986738054,6.074349397,6.376140966,6.044372655
5.956666692,7.079404623,5.943467924,6.275140581,5.757870023,5.876840464,5.971655205,5.695225328
5.048000011,4.449170086,4.176114364,6.155269651,4.040142677,4.16366897,4.628038765,4.785251031
5.533333349,7.695390746,6.405282686,6.758221043,5.952311779,5.873769571,5.720412139,5.260633292
5.619999961,6.504100242,6.064543765,6.740882277,5.950753467,5.739608315,5.717772789,5.905124268
5.404000032,6.465172822,6.102876337,6.713994828,5.538906311,5.492216026,5.067924824,5.104426572
14.81724144,9.316750388,13.73365697,10.00758062,14.02817561,13.58534006,14.07664807,15.58847535
4.993333328,6.104169196,5.612595933,6.671483113,5.704271437,5.420719732,5.489356359,5.026143518
4.560714296,6.490857392,5.867869236,6.90276608,5.761980055,5.758043248,5.532900304,4.555932593
8.966666603,11.3835466,12.86150595,11.17934304,13.40090111,13.13656429,10.89923717,8.33221052
4.928571441,5.774428797,5.372040762,5.693078976,4.80155345,4.910319584,4.886896191,4.831766895
5.099999976,7.550060557,6.315462399,6.649423835,5.56650553,5.638514094,5.476414131,6.564717634
5.050000003,6.938678071,6.209528987,6.925780793,6.199094045,6.098332268,6.034830022,4.922839184
6.45925925,7.818463243,6.771275731,7.4665443,6.840919003,6.712855105,6.513696275,6.149181547
12.04285724,9.416081799,14.21217019,10.1045498,13.8187701,13.99788584,11.91078261,12.10555798
5.093103454,5.944501488,5.579520162,6.425205078,5.245633097,5.191815747,5.702035197,5.222640743
6.172413773,6.550080823,6.90199085,6.910604463,7.053591764,6.874136515,6.491707028,7.136838425
7.214814853,6.540574192,8.512093359,9.268278427,9.030293314,8.832601107,9.653702537,7.418548098
8.833333294,8.590122102,9.076300052,8.337020229,9.305864848,9.355948925,9.211852822,9.417944705
8.483333341,7.666783685,7.985161633,7.489491491,8.026861139,8.050935359,8.230046348,8.325808157
6.627999983,7.406671944,7.545801291,7.563451385,7.094905572,7.010029111,7.11803162,5.586775147
5.393333312,6.58872824,6.38877455,6.402927579,6.099251221,6.226149384,6.207360539,5.077598488
7.836666687,7.858668858,7.738566414,7.15931503,7.790957904,7.789267028,8.043145138,9.091546379
8.710000038,8.602220156,8.641051363,8.378920103,8.337870275,8.35302102,9.004583785,8.559917339
7.333333278,7.630709818,7.379095806,7.30054324,6.825183231,7.144490809,7.897383189,7.129023588
4.476666649,7.177680614,6.831852324,7.2383395,6.271909157,6.188658751,6.0358128,4.801718147
4.104166682,7.349057122,4.746800488,9.006249776,4.916297817,5.038947489,4.087430909,4.130518277
8.006896545,8.604486827,7.982633216,7.593233837,7.885588794,7.865997064,8.55536014,7.928498695
6.259999959,7.486757018,6.667346024,6.796423466,5.946447702,5.817400075,6.258134212,5.803088066
7.196666666,7.949273089,6.910586908,7.102221331,5.768607148,5.758271563,6.510494976,5.751374382
8.851724098,7.815855021,7.880023336,7.256163672,7.910292903,7.93219487,8.246401406,6.973169315
6.837500021,7.27890803,6.812456575,6.861386125,6.536807034,6.838200255,7.725726996,7.704271681
6.220000045,8.76310516,7.763336101,7.538031671,7.193529657,7.085048057,6.69483866,6.240018795
6.83999993,6.715057872,6.741896615,6.347403243,6.796513439,6.725938377,6.459201397,6.190917222
6.29333334,8.418604525,7.856573266,7.632577016,7.126531029,7.025932278,6.930832396,6.301669116
11.64827579,10.98151565,12.15990171,10.5692018,12.45579605,12.29347071,10.85257637,11.78071824
11.44074068,10.98151565,12.15457031,10.567411,12.45382813,12.29539553,10.85098517,12.06295065
11.27500002,8.684816423,10.0636312,8.851323206,10.75836894,11.02837706,10.71470113,11.28934522
12.30795455,9.842551997,11.66634143,10.4989135,11.81877168,11.77018287,10.85129578,11.75006372
8.73333327,6.008467167,8.441436302,8.799160969,8.931655265,8.753125201,9.585235444,9.05501811
11.75862061,8.721527867,10.79436376,9.430567361,11.10701831,11.25552742,11.10852398,11.3062806
10.86428578,8.721527867,10.79396946,9.430322601,11.1071199,11.25737878,11.10758944,11.43880453
11.36000001,8.169777198,10.47395872,10.1238277,10.54669401,10.5587578,10.55902358,9.849543313
6.306666648,8.672032511,8.030567606,7.440873214,7.915158918,7.772221805,7.410575718,6.434719242
7.819999998,7.528546133,7.562609466,7.341277315,6.826487493,7.025935633,8.01254556,7.442717178
8.371428524,8.153705603,7.733958266,8.160042693,7.312545289,7.393139143,8.811735412,7.997207807
9.517857134,8.393880234,10.00286678,8.877473708,10.18196214,10.2352337,10.50775839,9.903931574
9.420689632,8.183770351,8.594802406,7.76912102,8.956571117,9.088412206,9.372419262,9.625742364
7.914814878,7.798006396,8.547045774,7.496219719,7.961496675,8.218736536,9.026299917,9.433099725
3.186666663,5.753642517,7.404267235,7.826244978,7.490138089,7.544155794,7.601136554,2.734270184
7.449999976,8.210449115,8.247383525,7.897551383,8.449973025,8.311261701,8.919304095,8.965395935
6.978571483,7.810539146,8.060892563,7.416920172,8.440815087,8.580774348,8.360226662,8.680013743
8.436666663,7.893001115,8.214392602,7.292828515,7.821158469,7.908208004,8.652972687,7.951296878
6.469230744,7.261614931,7.524287582,6.858194434,7.513240855,7.572865599,7.896157695,7.163695625
8.400000095,8.411787268,8.773462937,8.138911725,9.134340709,8.982313832,9.232595248,8.45020308
8.270000013,8.905138262,9.76278322,9.155915518,9.846264903,9.717231485,10.14582919,9.13947776
11.58658537,8.618417257,10.19280317,9.492336632,10.81860738,10.62387504,10.22123758,9.683151827
5.458333299,6.798627103,6.27900244,7.222637923,5.773010907,5.99996987,6.871906545,5.523540187
8.003448273,8.286770342,8.815346082,8.116697205,9.290484516,9.254942523,9.762235993,9.657257394
9.13333354,9.21081633,8.455972212,9.385250684,9.539576005,9.081976065,9.267413668,9.827589349
10.06000007,8.358431388,8.466778939,8.078529457,8.804591275,8.84289838,9.241526392,8.483889293
4.435714279,5.258527584,8.717111643,8.464268404,8.060236273,8.378615184,9.585085921,5.848548986
7.165517215,7.755619597,7.594359041,6.958593089,7.380347507,7.411828086,7.965769972,7.520315389
8.703333386,7.215946931,7.939876754,6.601055919,9.16075735,9.061090076,8.18540534,8.579370902
9.814285632,8.39168528,8.665655111,8.396375051,8.806518064,8.949004788,9.388012424,10.30413874
9.379999971,8.169954116,8.126073181,7.805681551,8.449173662,8.497249618,8.780006408,8.429746911
7.576666689,8.549978654,8.292346298,7.684681223,7.832601265,7.714564064,8.380022304,6.877166898
5.48148149,7.982647177,11.03299493,7.173693156,10.45750395,10.77770781,8.759138842,6.606846208
9.113333321,8.233994709,8.442470688,7.926535039,9.1012828,8.906355245,9.113927689,8.654133263
5.910344856,6.936040734,6.273592767,8.833046295,6.550512607,6.23568097,6.914235652,6.009644129
5.64615378,8.060143869,8.179068954,7.616967933,7.425929185,7.031884366,8.101597972,7.717155578
11.33448284,7.441219866,8.407294354,6.980044339,10.00629327,10.05024562,8.818817912,10.23197034
8.414285762,7.601250384,7.815248341,7.338068106,8.022482403,8.207832451,8.52637851,9.506301789
10.77333339,8.472438476,8.800427075,8.089526981,9.059067183,9.185804108,9.35143859,10.20476483
10.96666679,8.472438476,8.80033946,8.089561428,9.059476452,9.18718571,9.356028291,10.19730466
9.633333333,8.472438476,8.80056937,8.089609571,9.062394173,9.189366954,9.36079395,10.03028676
7.813793051,8.021211198,7.715735367,6.645931426,7.865535785,7.846832159,8.081847859,8.385942963
12.55999994,8.561814726,9.240930103,8.377914655,9.200377461,9.413481122,10.0582946,10.65131688
9.793333403,8.472438476,8.799402246,8.089497947,9.051555877,9.18423162,9.35263882,10.43842085
5.999999899,7.656233822,8.770256232,8.755135479,8.884332748,9.383932052,8.849330675,7.248705053
7.119999862,7.656233822,8.770332223,8.755306872,8.886152109,9.381633262,8.861949441,6.89127726
2.610000024,6.776701699,3.844180361,9.594684984,4.843167207,5.128344747,5.371136871,3.160063671
5.766666671,7.277595774,7.616510503,7.225206612,7.973131737,7.917714163,7.730273117,6.616342847
4.290000006,6.776701699,3.844542157,9.591835834,4.843882496,5.120112127,5.365512927,3.849157081
6.964285748,7.729043391,7.685835926,6.706039326,7.763311558,7.796191655,8.114478116,7.330076433
7.933333357,7.539428366,7.847981727,7.571489945,8.086140865,8.059724033,8.162578402,7.716387616
7.186666616,7.131956554,5.417944142,9.89049424,5.337915133,5.615760415,5.55027186,5.455811446
8.532499968,7.573862241,8.082382027,7.531706956,8.642887583,8.655972402,8.004596303,8.552698969
12.24000002,8.945126096,10.06282575,9.032687835,10.40838206,10.54132039,10.68060517,10.98282542
6.679310318,7.19506375,6.075881533,9.973696796,5.213681023,5.614285187,5.557296518,6.292729523
9.463333368,8.412570274,9.020661944,7.978682107,9.323819636,9.328163894,9.554303568,9.163174657
10.67666671,9.324540564,10.13148885,9.085291062,10.55210328,10.5917523,10.37444851,10.71072614
7.317391344,7.460717122,7.918058376,7.553095328,8.03801366,8.119540834,7.902611683,8.225561489
13.34000006,9.324540564,10.1317228,9.085128773,10.55635964,10.60145089,10.38640383,10.58590368
5.69999998,7.19506375,6.072657666,9.972388474,5.213849137,5.621884342,5.571081311,6.542167242
11.4103448,9.324540564,10.13208026,9.084837799,10.56061409,10.61004982,10.39706951,12.03885588
11.08620679,8.945126096,10.05821842,9.031913679,10.41041331,10.55901127,10.72188959,12.06330773
6.8724138,7.985669227,8.093431231,8.44670571,8.565785997,8.535501799,8.345525489,7.833466378
10.41935488,9.679185677,10.38723753,9.472367549,10.9458071,11.08237637,10.69626395,11.95337594
22.81999987,8.872585469,10.28724264,6.811043255,8.745538193,8.979762576,9.420880795,22.11226782
8.407692212,7.367819965,7.133413606,6.901023731,7.892590251,7.813732156,7.526692574,7.208413999
8.409999919,9.755285253,10.21083969,9.112337565,10.58072519,10.60411019,9.480797956,8.209101058
11.01923072,8.144676098,8.361139661,7.681475392,8.049690124,8.173882879,8.787488926,7.636491715
10.66333342,9.312982163,10.00703253,8.910897309,10.38292634,10.46277777,10.31284685,10.33773093
8.040000025,8.826859308,9.988882721,8.873588878,10.46682284,10.05832902,9.793295039,9.758235791
9.834482719,8.461329043,8.892845818,9.417202895,9.814695761,9.645400585,9.198849658,8.184775875
12.35822784,7.852796792,12.90298344,7.880151268,10.96654582,11.25900341,11.04952184,13.11176313
8.678571454,8.144676098,8.3631593,7.681543311,8.108463384,8.183910601,8.806570581,8.267866569
8.692857133,8.402304326,8.404953886,9.225619524,8.155591532,8.283635514,9.04562006,8.265108015
7.69259263,8.402304326,8.41119988,9.220959342,8.158306837,8.290016169,9.06742978,7.771292227
5.674647912,7.84529989,6.635075597,7.958563209,5.584622983,5.810758675,7.318993076,5.361134752
9.307407414,8.477348097,9.08968032,8.230279962,9.188454115,9.202402566,9.050671854,9.374168914
8.946666686,9.127558289,10.37212996,8.936581616,10.33385524,10.30885634,9.937824013,9.482864028
4.513793156,7.162190166,5.559446422,9.666181353,5.498963553,5.675142269,5.595211024,5.167605392
10.85147058,7.495220995,7.706500824,6.723627254,10.3302609,9.572520795,7.911480545,10.92321584
11.63466661,8.022586052,8.351903447,7.453730831,10.00259176,9.608256118,8.920020883,9.814704586
8.170000029,8.942212876,9.979687627,8.805089587,9.786399438,9.554062809,9.542109999,7.704018175
9.557142854,8.10752826,8.714612624,7.57843928,9.289182514,9.367557899,8.825576561,9.165096835
10.89655177,8.709571019,8.955006403,8.320071774,8.989928578,9.032817624,8.990896699,10.65475852
8.086206855,8.022822179,8.274831551,7.545223683,7.708408463,8.031447122,8.616696741,9.037920532
7.47142859,9.501575911,9.610389451,8.758416688,9.609793441,9.446167548,9.770816931,9.388281151
5.504687529,7.899777696,7.585470175,9.604435316,8.619956505,8.09572999,7.033442181,6.227838282
8.744000012,8.329514518,8.689382477,7.832362565,8.86334365,8.798341104,8.967223412,9.872058489
7.010714356,7.161233638,7.051368054,9.706535378,6.146482762,6.268180455,5.728471438,6.650006799
9.663333352,8.912905017,9.821060186,8.615472143,10.28055174,10.1578205,10.03802933,10.91139259
7.380769202,8.131783844,7.327810388,8.858510937,6.489942549,6.347109312,4.956686147,7.065355558
8.2670588,8.076019595,8.007578664,8.566830235,7.483422233,7.679885575,8.309290792,8.428775119
10.60540541,7.75259913,8.048400374,7.124095903,8.66703247,9.076031196,9.157817887,10.61759375
11.24736842,8.049197493,9.161385396,8.210929214,10.14301605,10.52666225,10.32012619,11.71421036
7.32142864,8.55395777,8.86296133,7.960500502,8.931852801,9.020681968,9.352519971,9.988018313
