RMSE_Q1,adjR2_Q1,RMSE_Q2,adjR2_Q2,RMSE_Q3,adjR2_Q3,RMSE_Q4,adjR2_Q4
1.31267905798675,0.421830788910045,1.12530331364393,0.607024590644939,1.7940583363164,0.475651766040325,2.26529029217122,0.387958897025627
0.829492660065617,0.769132424496029,0.864249045005901,0.768205035999119,1.09633869103563,0.804189412434963,1.43391612322922,0.75476618315776
1.3072693842142,0.426586348940441,1.24168674724419,0.521534893277206,1.83968718937204,0.448640760581267,2.40299621778578,0.311285802336332
0.833785121551428,0.766736853531506,0.991084148535779,0.695177346245568,1.05900336815364,0.817298812091245,1.51495928321386,0.726262193527053
0.854437848818041,0.755037952627237,0.952189501162129,0.71863313165835,1.31705137443635,0.717413038239322,1.51914780895175,0.724746452675945
0.859587334896969,0.75207640354751,0.894170211787754,0.751877256165956,0.963771288126874,0.848680584045125,1.44010017442294,0.752646381808845
0.581374510596381,0.88659039935609,0.51413667136594,0.917967991975721,0.601267507878099,0.941104493738102,0.839943551003867,0.915854080326807
