LON,LAT,U,V,Y,AGWNN_YH,AGWNN_BH0,AGWNN_BH1,AGWNN_BH2,AGWNN_BH3,AGWNN_BH4,AGWNN_BH5,GWR_YH,GWR_BH0,GWR_BH1,GWR_BH2,GWR_BH3,GWR_BH4,GWR_BH5
-90.1827,32.3291,544487.7851,-561656.2557,9.409677413,9.54261983,0.20571759,0.605145304,0.231628898,0.047994175,-0.441887705,0.703184185,1.041621537,0.587436478,0.482048926,-0.008645117,0.695162945,-0.54217462,0.012012067
-86.2634,32.4128,909346.9813,-522370.5057,9.489655182,9.509433821,0.332989701,0.229445033,-0.179853507,0.255952846,-0.801043972,-0.220284936,0.88341465,0.890155256,-0.325795204,-0.068281143,0.749449259,-0.542797442,-0.087973489
-84.9316,32.4297,1032982.222,-506887.2329,9.164516203,9.229461748,0.063716817,0.079069878,-0.140712067,-0.155789893,-0.367082911,-0.299708449,0.947910731,0.936563144,-0.354778982,-0.085554512,0.839953487,-0.753558616,-0.160908887
-84.9997,32.437,1026561.135,-506816.6803,9.335483782,9.345993878,0.078475257,0.084805378,-0.141269635,-0.13155405,-0.391942168,-0.298210514,0.793588941,0.939433523,-0.357821818,-0.086001138,0.835515504,-0.743327003,-0.156728792
-93.7952,32.4718,206106.2413,-560025.1009,12.55666657,12.75672924,-0.452449741,-0.439798472,-0.471378979,0.296663323,1.83435442,0.293886252,0.98713767,0.791116352,0.506172008,-0.22175869,0.214978144,-0.248752584,-0.162730832
-84.9789,32.4842,1027884.515,-501364.0412,9.361290393,9.778189153,0.081617847,0.07258503,-0.139550441,-0.104529691,-0.39257622,-0.293642774,0.953471059,0.942555501,-0.352983556,-0.089379687,0.840002894,-0.752809539,-0.156416646
-92.0462,32.51,369353.3398,-550471.8477,8.961290306,9.208891526,-0.278744459,0.141281798,0.090882779,-0.168038578,0.768705055,0.632762903,0.973546657,0.793465043,0.56232017,-0.10280562,0.428294913,-0.472813865,-0.044489543
-84.9446,32.5213,1030588.887,-496883.2675,9.01290326,9.077862118,0.087032993,0.061752539,-0.14355715,-0.072659136,-0.38456315,-0.291651754,0.863412868,0.944267315,-0.348181119,-0.092076067,0.844701196,-0.763027986,-0.157224808
-83.5978,32.6056,1154240.126,-472071.1382,8.435483886,8.928188165,-0.017253553,-0.107129821,-0.269559987,0.025313276,0.040634788,-0.295640296,0.442830966,0.851150671,-0.214038757,-0.112052629,0.909134312,-0.948052843,-0.225643421
-117.059,32.6312,-1948806.186,-327827.3138,8.696666654,8.422439854,0.61896572,0.081381405,0.06228129,0.955968008,0.700533828,0.302130377,1.499006516,1.806484099,-0.062927762,-0.316552632,0.185721741,1.527992405,0.537613289
-97.3379,32.6648,-124771.8964,-540013.257,9.833333413,9.978673637,-0.753059815,-0.906645401,0.984881577,0.688043163,1.624243246,0.83943925,0.700622117,-0.681545806,-0.020185155,-0.252803618,0.409616334,0.854963032,-0.186665837
-94.1675,32.669,170884.0707,-538775.4644,9.581249937,10.335056,-0.535019897,-0.56924848,-0.540700657,0.445423288,2.088713573,0.252876133,0.821789401,0.591485224,0.457202993,-0.239957758,0.229685157,-0.089487158,-0.187907386
-115.483,32.6762,-1804074.497,-354040.5295,11.83461542,11.45600211,0.578741544,-0.002277254,0.09526417,1.046064388,1.844989619,-0.62351935,1.468108636,2.1044358,0.01215749,-0.184720841,0.096099646,1.53653775,0.696953462
-97.3423,32.7592,-125033.4775,-529478.0213,9.522580685,9.741940229,-0.777417219,-0.876988783,0.905515358,0.645586408,1.649079691,0.847155176,0.923981401,-0.698919852,-0.023963984,-0.26904538,0.39795806,0.8852675,-0.192584541
-83.641,32.7775,1147755.657,-453581.705,10.01935484,8.922119837,0.019959622,-0.115604749,-0.301268551,0.135855567,0.036804486,-0.283558211,0.60971591,0.864294494,-0.205021463,-0.124718459,0.912233422,-0.957790534,-0.219921444
-116.944,32.7896,-1934474.668,-312936.8403,8.864044954,8.717420036,0.656652758,0.06684113,0.017350353,0.886671733,0.947465675,0.21531803,0.614941479,1.842858388,-0.066828071,-0.305491308,0.179114352,1.549745618,0.553329847
-79.9587,32.791,1486593.85,-401048.4542,7.44222223,7.704138015,-0.016591037,-0.591481588,-0.392251604,0.730728444,-0.091860087,-0.336958424,-0.194279078,0.591323129,0.060045102,-0.1811839,0.768882306,-0.962624565,-0.271051558
-115.563,32.7922,-1808732.491,-339851.5036,9.733333254,9.181716596,0.604896365,0.004739576,0.029290896,0.961061399,1.963572019,-0.627956213,1.410395726,2.10472744,0.004317662,-0.190955035,0.099689741,1.549131515,0.692542574
-83.5435,32.8053,1156353.206,-449324.6096,8.525806458,9.226015444,0.013900216,-0.130994375,-0.319888753,0.152439474,0.057049047,-0.281965345,0.717239521,0.855620937,-0.191810248,-0.128725517,0.913898485,-0.967796078,-0.223792332
-97.3565,32.8058,-126281.893,-524260.8684,9.115000033,9.356825263,-0.789710186,-0.858774665,0.87740536,0.620535883,1.654793459,0.852814641,0.828834657,-0.712209041,-0.027148832,-0.276966374,0.392908565,0.903414244,-0.195012997
-96.8601,32.8201,-80057.26107,-523204.425,9.489285725,9.67952475,-0.7833359,-0.889930139,0.535944905,0.68416823,1.875969409,0.747266459,1.033788259,-0.499725426,0.03676539,-0.296501615,0.345437145,0.777342053,-0.218853186
-117.124,32.8457,-1949446.843,-303152.195,8.184615374,8.478205945,0.645359951,0.064750152,0.0741209,0.919840728,0.82592869,0.346860887,1.322580714,1.832982571,-0.071536486,-0.31393561,0.19105187,1.554284603,0.532290292
-111.752,32.8776,-1458437.625,-396003.6786,6.9709678,7.097434009,-0.563432716,-0.498924177,3.530317194,4.478566857,1.128705045,0.138335019,0.049148233,4.536364225,0.488300381,1.396978835,0.352591972,1.216460628,0.359823899
-112.037,32.8848,-1484441.423,-390798.7205,14.6968751,14.80930099,-0.507397486,-0.475224,3.338192583,4.310935451,1.309855298,-0.025347482,1.203057472,4.340720194,0.430428727,1.198341759,0.303761944,1.317404436,0.405702296
-82.8069,32.9674,1221802.315,-422184.8425,9.344000053,9.360096957,0.022194204,-0.233300635,-0.462700829,0.382488742,0.203451551,-0.282238247,0.807619636,0.783107963,-0.098517866,-0.157018442,0.90975283,-1.015585151,-0.250040094
-115.539,32.9783,-1802305.5,-319979.8973,9.680645097,9.52489897,0.624930177,-0.003155057,-0.032053884,0.863576747,2.239272305,-0.715544146,0.796921039,2.148132836,0.005030608,-0.183048509,0.099139913,1.566937323,0.694427237
-80.065,32.9803,1473310.314,-381879.5357,7.702352935,7.593755593,-0.022775639,-0.556913841,-0.432860951,0.682444386,-0.010084339,-0.328511551,-0.018994726,0.588082708,0.0693666,-0.189956419,0.773136895,-0.965211024,-0.275172582
-117.082,32.9854,-1942204.799,-288806.1367,8.590322571,9.961226783,0.673465951,0.0504187,0.045310296,0.854811952,1.002321116,0.303085238,1.428170254,1.855230667,-0.076403073,-0.309056017,0.189416431,1.572723969,0.537430156
-91.9392,33.1395,376342.771,-479880.2952,9.945161204,10.16594804,-0.339156335,0.105231406,0.072249632,0.04179102,0.875001061,0.561533247,0.789367282,0.470444187,0.524846624,-0.04374479,0.574354808,-0.343870725,-0.04446311
-87.4842,33.1899,787899.4631,-446971.0489,9.396296236,9.741248044,0.633529081,0.183600407,0.038743668,1.108567919,-1.191721223,0.127527753,0.925516779,0.689682256,-0.108231014,-0.005127297,0.870152934,-0.530950659,-0.027582919
-92.6723,33.2206,308115.1426,-473473.7093,10.56333336,11.01996808,-0.497177237,-0.114249419,-0.218235663,0.137170479,1.476710796,0.37319111,0.863226221,0.433487865,0.528582413,-0.109558016,0.443924828,-0.198874977,-0.090271117
-85.8036,33.2849,941708.6023,-421122.143,8.606451634,8.697733496,0.417809922,-0.036111632,-0.071519989,0.768926971,-0.830716993,-0.149498469,0.298701451,0.951144834,-0.313348937,-0.11138085,0.86182835,-0.701965475,-0.090719186
-87.0036,33.3311,830746.1099,-427180.6307,9.883870971,10.13190858,0.614135664,0.08310656,0.02623331,1.110331639,-1.170799071,0.04115743,0.800886266,0.786337031,-0.195843818,-0.042141142,0.872226593,-0.575986607,-0.041046713
-111.503,33.4212,-1425734.798,-339920.3352,5.403333346,5.662148514,-0.948240242,-0.025433892,3.054343689,4.223672518,1.193732701,0.448375992,-0.387747434,4.922873526,0.592731093,1.509945382,0.356941743,1.229839034,0.372494001
-111.855,33.4881,-1456568.297,-327212.6265,6.725000009,6.90446003,-0.892569987,0.009108551,2.807003047,4.004836439,1.515249182,0.204084575,-0.099970934,4.70358237,0.516048656,1.267024771,0.295716835,1.365389562,0.422808431
-86.9242,33.4997,836260.5324,-407741.6681,10.01935485,10.22948873,0.627557461,0.04188962,0.041118561,1.158469713,-1.186624168,0.049982955,0.938103496,0.79821063,-0.204112165,-0.049604213,0.890262976,-0.596492117,-0.042240921
-112.096,33.5038,-1478202.43,-321762.6917,5.693333332,5.85909079,-0.799598127,-0.009697392,2.627132603,3.825002977,1.722635048,0.002692159,-0.751204849,4.519422567,0.474469758,1.103198984,0.257151767,1.428991458,0.460664757
-86.8441,33.5214,843385.2047,-404621.382,11.13749993,10.77857407,0.625773826,0.026648036,0.036478184,1.162629279,-1.175207966,0.035925847,0.947986717,0.811990915,-0.214739918,-0.05561981,0.890232442,-0.604596939,-0.044740792
-86.5492,33.5453,870196.3508,-399306.0639,9.987500042,9.969151636,0.58880734,-0.015291434,0.013349241,1.100807788,-1.111153558,-0.012052935,0.567085616,0.859332791,-0.249681156,-0.076173877,0.885557473,-0.632321653,-0.055018904
-86.815,33.5531,845715.7156,-400838.6887,11.17741939,10.71528212,0.626167416,0.017626349,0.036859607,1.165756131,-1.174334818,0.035146663,0.947814032,0.816120555,-0.217632743,-0.058017378,0.892808032,-0.609220217,-0.045491985
-84.3907,33.6108,1067154.805,-370031.8022,9.899999957,9.982371042,0.228760889,-0.1479111,-0.296058722,0.563117643,-0.254326252,-0.186809959,0.800188716,0.926388211,-0.236311385,-0.15959102,0.907380753,-0.883894728,-0.162465226
-117.676,33.63,-1979714.971,-206391.1083,8.561538485,8.953173518,0.731105773,-0.04044141,0.069722703,0.617475735,0.999525042,0.489148034,0.682420848,1.833010516,-0.110444236,-0.351493506,0.237035051,1.65206403,0.44570407
-84.2905,33.6878,1075261.831,-360365.5937,9.19295773,9.840415063,0.221965285,-0.157775566,-0.323990478,0.562603154,-0.215772497,-0.179402297,0.857083611,0.913463245,-0.223238092,-0.1645361,0.907999976,-0.888894936,-0.166918817
-116.215,33.7085,-1846520.707,-227245.8143,9.067741963,9.400904152,0.897101347,-0.114446738,-0.473209161,0.17113077,2.768972602,-0.746220419,1.342005215,2.059822367,-0.071134636,-0.246831743,0.14542722,1.656591145,0.614560336
-81.8536,33.74,1296661.506,-324174.5696,8.569230758,8.185375361,0.029483326,-0.258725489,-0.663821635,0.511246212,0.393142982,-0.23000635,0.310158126,0.657765167,0.023748167,-0.20656513,0.854741283,-0.985872332,-0.269243998
-84.3914,33.7784,1064809.369,-351455.9953,10.55624999,10.24770557,0.255152393,-0.16471867,-0.312227254,0.617608842,-0.262386539,-0.169261167,0.843814263,0.913809756,-0.228602431,-0.165910595,0.905647542,-0.870411516,-0.159658924
-118.175,33.7924,-2020274.021,-178227.5023,8.809302306,9.59968399,0.650074681,-0.033807226,0.208556258,0.642509868,0.569638018,0.718046755,1.764638377,1.780012449,-0.11384657,-0.392694922,0.274125769,1.669000701,0.366852988
-84.4356,33.8022,1060452.369,-349310.8425,10.18709683,9.867094183,0.264897111,-0.166598384,-0.305311904,0.630516327,-0.283517336,-0.165396072,0.842126245,0.914814388,-0.231481052,-0.165822153,0.904865802,-0.8635318,-0.156751879
-118.189,33.8238,-2020714.521,-174516.6503,8.762068905,9.613025777,0.653036287,-0.036605836,0.199712663,0.618190243,0.580359587,0.707527809,1.766311614,1.777507089,-0.11500078,-0.395651828,0.275751705,1.673388165,0.362513996
-117.938,33.8306,-1998092.412,-179084.4523,9.620430077,10.18782788,0.718340149,-0.057887306,0.094524001,0.535186722,0.871686995,0.554248799,1.686603316,1.801958112,-0.118826656,-0.378978361,0.258606428,1.677589087,0.397597433
-116.541,33.8527,-1872382.209,-205125.1959,8.496774181,7.709692172,0.959496001,-0.15426561,-0.502003043,0.078298022,2.595842026,-0.603921034,1.097058774,1.997590633,-0.096213274,-0.278166904,0.168201959,1.679015897,0.571747544
-118.201,33.8597,-2020858.801,-170359.0849,10.03068179,9.97361015,0.663014931,-0.041955796,0.173385006,0.576343058,0.602681628,0.675077285,1.768360481,1.774896086,-0.116360272,-0.39884532,0.277347363,1.678469652,0.358029437
-118.205,33.9014,-2020137.394,-165741.0339,9.794623671,9.856237927,0.669729151,-0.046886573,0.159348779,0.544839724,0.626347379,0.656852739,1.648484767,1.772648359,-0.118094196,-0.401970507,0.278526222,1.684516715,0.354139972
-85.9926,33.9915,916021.9712,-344484.6017,9.109677453,8.911100965,0.555068823,-0.133498746,-0.042237162,1.031878937,-0.982394397,-0.032033523,0.730961019,0.892441531,-0.266277789,-0.114271474,0.90683409,-0.690769287,-0.074243801
-117.416,33.9996,-1947146.898,-171523.7339,13.13103447,14.15672128,0.883304608,-0.134132621,-0.232678473,0.178649719,1.699509925,0.045828757,1.951722436,1.856911556,-0.127618692,-0.352083703,0.227259571,1.704201772,0.455699085
-118.068,34.0103,-2005098.482,-156801.309,10.36250007,11.01504585,0.727159247,-0.073871146,0.057042545,0.403798512,0.875926651,0.516139041,1.427409824,1.780569301,-0.125300621,-0.40003175,0.271429097,1.702030261,0.364959954
-84.6074,34.0154,1041925.273,-327560.6791,9.61935484,9.516941441,0.317662236,-0.186490502,-0.288113404,0.694544314,-0.374281511,-0.137030279,0.650547855,0.903376734,-0.235729744,-0.168377849,0.899374415,-0.822095935,-0.143952344
-117.617,34.0308,-1964320.738,-163989.3234,13.95543479,13.13559161,0.860025543,-0.130088594,-0.183797004,0.204662851,1.476616203,0.152447045,1.721176953,1.829919521,-0.130002517,-0.368805204,0.241273717,1.708136644,0.426432993
-81.155,34.051,1354779.506,-280080.1579,8.711956501,8.782298555,-0.037100745,-0.224646727,-0.640760338,0.344877792,0.475845356,-0.205483903,0.490774087,0.572999422,0.072228554,-0.212219611,0.800483223,-0.928818285,-0.276597801
-118.227,34.0666,-2017823.497,-147313.7414,11.78478257,11.10993107,0.703750968,-0.067377599,0.06997415,0.374063655,0.751297273,0.543180657,1.224506276,1.761828779,-0.124492669,-0.415688352,0.283782288,1.708371601,0.336676507
-80.9623,34.094,1371462.239,-272569.3732,8.586666679,8.442206101,-0.056497713,-0.216105521,-0.616482632,0.292125826,0.491172322,-0.202298208,0.633025676,0.554379385,0.081401099,-0.211080979,0.786659342,-0.914773726,-0.277620865
-117.274,34.1067,-1931796.069,-162752.277,13.31333334,13.54409284,0.948982719,-0.175501411,-0.375102287,0.007179946,2.005132811,-0.175260187,1.454136267,1.871858861,-0.131442659,-0.3479451,0.220460011,1.718317606,0.465498335
-118.127,34.1326,-2007208.136,-142254.4278,11.49199997,11.56939748,0.7469647,-0.088226288,-0.008334362,0.275534699,0.923923224,0.435763286,1.12957327,1.767481391,-0.129351919,-0.413584721,0.27834258,1.719082139,0.345352358
-117.924,34.1365,-1989023.113,-146098.3205,11.72500005,12.16854561,0.800097644,-0.111007803,-0.089532659,0.20945254,1.178924406,0.31267114,0.723755611,1.788334506,-0.132956943,-0.398943313,0.264443018,1.721406363,0.374476242
-118.533,34.1992,-2041602.586,-126365.6831,10.11612908,10.08372123,0.639982156,-0.040962957,0.116446763,0.325193867,0.50638359,0.605681894,0.752840214,1.727669035,-0.119786966,-0.448603031,0.308644328,1.723551771,0.277285909
-79.7673,34.2143,1477139.97,-241393.4075,8.270967745,7.954145213,-0.189394576,-0.204660526,-0.393766949,-0.018360553,0.510260733,-0.17383887,0.28396218,0.457718988,0.114554118,-0.19057498,0.70183167,-0.820961338,-0.276493705
-116.861,34.2646,-1891060.318,-153840.2754,4.330769209,4.603655933,1.077313317,-0.261742142,-0.678636211,-0.298156409,2.713735561,-0.705511458,-2.432145195,1.929517961,-0.130279875,-0.324808527,0.198069989,1.734853644,0.502991299
-85.9699,34.2886,914593.5974,-311241.1895,8.596774224,8.552121968,0.570551686,-0.162829815,-0.061305313,0.981568313,-0.992437237,0.002027207,0.445852799,0.86042748,-0.248763774,-0.118214592,0.914171034,-0.677065491,-0.074394619
-93.0002,34.4694,273361.4282,-335020.5496,9.706451601,10.2873253,-0.706632855,0.197062057,-0.607610685,0.229142258,1.620435711,-0.082704165,0.665389136,-0.168717208,0.538821876,-0.188957547,0.377861875,0.347608797,-0.109799711
-91.559,34.5185,404356.4373,-324395.0316,9.510344867,9.584842891,-0.311406855,0.586901914,-0.151728985,0.223594584,0.38783497,0.254602408,0.471101037,0.021881498,0.482947001,-0.008535931,0.760761059,-0.122511684,-0.060196925
-86.9675,34.5307,821347.8112,-293418.227,8.633333373,8.837251046,0.673346698,-0.007617872,0.035376856,1.01246344,-1.286211672,0.190345339,0.658003945,0.733223656,-0.160112424,-0.058103,0.96193399,-0.617885925,-0.042006745
-94.2262,34.5837,161419.1721,-325046.8095,9.99677412,10.7979024,-0.958006776,0.063244158,-0.849409674,0.16780744,2.318272784,-0.163122013,0.824904425,-0.436061923,0.43531797,-0.405855098,0.129656068,0.866527923,-0.175414569
-80.1988,34.6154,1430819.242,-203781.8509,8.33913036,8.795965013,-0.221871426,-0.051759553,-0.439921617,-0.171227092,0.66700186,-0.137310141,0.443062621,0.446344654,0.115903106,-0.198222348,0.697150385,-0.78879154,-0.273438533
-92.3287,34.6813,333609.9876,-309192.7357,10.90344832,11.12830716,-0.544369011,0.487481354,-0.428881762,0.213054214,0.998076811,0.000823654,1.068218996,-0.122562385,0.54178381,-0.103882321,0.53349359,0.167225382,-0.085792984
