ID,loss_agwnn
272,50.4595194572481
273,51.3709088791582
274,45.7523058009721
275,41.9857935616312
276,57.1760289278366
277,48.2065885669586
278,53.9410099444079
279,42.8712427354881
280,39.3224187904243
281,55.6269564691918
282,54.359838212791
283,43.9423859041488
284,45.1574156885949
285,46.3349316621308
286,49.5525077723763
287,50.5343066452795
288,44.0074474233408
289,45.6626546507938
290,51.2695190353461
291,49.5240443810309
292,54.0361392343137
293,53.0396874681373
294,56.6811433297597
295,46.7078893911575
296,44.1756969363595
297,46.1419697504837
298,47.304604538834
299,50.4028198527465
300,46.8465977306543
301,47.1826239055203
302,46.2224400828243
303,50.0912501005566
304,50.6483008520698
305,43.5524099834825
306,46.9828053385175
307,56.9011383036758
308,42.6701502837364
309,47.6392936314478
310,55.6464805546123
311,51.6003225192786
312,43.7800779872665
313,51.6547780562274
314,50.7970039742121
315,55.7587299613905
316,46.6875148132469
317,46.6995595876275
318,55.6431192248208
319,50.4789475775705
320,45.0377448207175
321,49.8193281348843
322,50.2688187620287
323,49.36329587848
324,54.4549918572194
325,48.6816972850719
326,49.515441293124
327,47.9108667017491
328,46.5812226498135
329,54.5700980674751
330,59.9424925293814
331,49.1706743093585
332,49.5842953221084
333,46.4476548927894
334,49.8925397516878
335,44.5136029478343
336,54.7769845301562
337,52.8256490644323
338,43.6864841537353
339,57.093327106043
340,45.3049878794926
341,49.5318646743454
342,59.4521170667822
343,47.6614734391481
344,41.0517530430603
345,51.1423678750329
346,57.7428721407277
347,43.9298191974919
348,52.8761412328016
349,49.7684955299783
350,47.6639417975514
351,48.7541379150341
352,44.0089934301237
353,45.8225009884323
354,52.9085518560302
355,48.4622591545525
356,47.2450781231086
357,48.607272479151
358,55.7171040939503
359,43.8431654359606
360,49.0839859598942
361,47.4470221398156
362,46.0623693773542
363,54.2299014003962
364,51.6436386109226
365,43.9298491363558
366,45.8843418039488
367,53.75571655556
368,43.0390857311917
369,49.9718547068966
370,48.1389722330086
371,55.4891501719547
372,47.7666522343114
373,51.1032985229585
374,48.121577077834
375,44.2399424176376
376,52.7797468912016
377,46.272116370625
378,53.5343883297905
379,50.2554862912551
380,43.6219281896554
381,43.348311521046
382,55.2848367957537
383,46.7005726136437
384,52.9754354463115
385,50.463647002277
386,50.9188244179936
387,51.0068354488008
388,40.0192067955353
389,51.9212649362329
390,56.3786213641521
391,45.87692615224
392,51.7860528113241
393,46.9631714794868
394,52.3613955170497
395,50.0911728469094
396,51.4085600051134
397,50.1758552485378
398,51.6615818535639
399,52.7695739496256
400,49.6847394431322
401,46.4486321918618
402,52.7314518870855
403,42.5050171341182
404,52.581368409356
405,51.6823240079414
406,50.7277846892083
407,46.926576431936
408,39.468852188486
409,54.5831025237219
410,49.9593300196662
411,48.3874061423046
412,59.8761225089884
413,47.3057891260429
414,50.05359609525
415,52.2277052630144
416,52.5686823280687
417,44.583200819136
418,47.5592357387994
419,43.897864095432
420,48.8993679130707
421,48.5581121213475
422,48.8744398340185
423,57.5967631216657
424,48.7671419139465
425,44.9315826751212
426,46.1762030237129
427,50.6652581752741
428,49.1918972547518
429,62.0887868252502
430,48.8073804277795
431,49.0039685165036
432,46.3263009044282
433,58.3974214429015
434,49.9457906000732
435,47.6237414063854
436,43.8949278834025
437,49.9482124137364
438,44.5053655731378
439,49.3562586904265
440,48.0170080781933
441,47.922710157131
442,56.1566394201488
443,45.442210096939
444,55.3355759251805
445,48.7452769673868
446,55.530438076271
447,58.8211794399319
448,51.0541616344551
449,46.8341440931535
450,45.6925599139876
451,57.7402985781043
452,46.205506227339
453,45.4117358740421
454,46.5830596162778
455,45.9912981125316
456,50.4824785247717
457,46.3549042527459
458,53.1777717060323
459,49.2902759629131
460,48.0227030562123
461,52.138130403221
462,43.3371161494651
463,53.0091456230111
464,51.1960027112067
465,58.9379584842059
466,52.5981628568083
467,58.0110463101085
468,49.2399898144906
469,50.4850955219168
470,52.446115456209
471,46.5540821715703
472,48.9928914859836
473,47.0164380050087
474,50.5025914416846
475,46.4466110816183
476,45.283532577173
477,42.2144029874691
478,61.5335562578179
479,49.5533560520029
480,48.2177020696881
481,53.8333972745334
482,54.0999094433495
483,54.1545954889108
484,49.8254971569283
485,51.2481641242375
486,54.48493669813
487,50.8367554656944
488,45.4026469834504
489,55.9874922916295
490,52.6804888826439
491,47.7307908137486
492,53.8820673375037
493,48.5944669963466
494,52.7220855889125
495,48.1827265393783
496,46.4791747407634
497,54.4170796151012
498,48.0052846226382
499,51.9251335447628
500,46.5233718858749
501,40.0226967720319
502,53.1822402788369
503,53.8883208287133
504,48.9176551812984
505,49.7739952140604
506,48.3576300617582
507,46.8310228298043
508,51.1255465304199
509,47.1825218164208
510,47.7184536788842
511,53.0161953449095
512,48.7033860529037
513,51.1968228356726
514,42.2907713535447
515,50.734581946236
516,53.2088218846908
517,56.2125583488293
518,50.2128523065249
519,56.8926153581312
520,42.0912103950807
521,46.1334235782497
522,49.3763804384445
523,50.8323262050414
524,53.0078824967291
525,54.4248879018343
526,48.3061640749707
527,47.4862243953331
528,51.0312655824964
529,53.5982257357362
530,46.5866925606398
531,50.6503369527008
532,44.1109441408972
533,49.1539404026893
534,49.2096498890551
535,43.1922296450355
536,50.3339300719611
537,45.2027536953498
538,52.3151451939156
539,53.7991856870987
540,48.0228460854754
541,46.1194062072376
542,57.8303408124107
543,45.1243310651219
544,51.2226006871182
545,50.0989870565043
546,46.7779007009137
547,51.032342350283
548,46.5798785001351
549,51.9353619519426
550,48.8203576063464
551,51.4486180696164
552,45.3906423400856
553,62.0548564605313
554,45.8076203754322
555,55.2196457314377
556,40.6326555743481
557,48.0813108799626
558,49.9736863637543
559,50.0966062506409
560,46.7946054162032
561,49.5429220272922
562,49.436123212969
563,46.9952018871434
564,48.7001040063735
565,53.327290054637
566,53.2371492304043
567,50.2912711051563
568,46.8908383523024
569,46.8092674030529
570,50.8106669366082
571,54.5012965086035
572,54.6994759683711
573,55.1169337544007
574,49.1980247414172
575,47.5131977133134
576,59.159029716169
577,50.220556190471
578,53.8866979912118
579,48.1119154236212
580,45.4986895785064
581,47.0976061504124
582,55.1550885045566
583,46.7972909427707
584,44.4876526871546
585,48.5669316335056
586,44.2480557593625
587,46.5147126743763
588,45.5766351657574
589,50.1163415843904
590,47.4775963070592
591,47.303519388345
592,44.6756468691271
593,46.4710915149726
594,47.3831712438069
595,48.2559794305158
596,53.665453081379
597,44.8762369055899
598,48.2239607933911
599,58.6228684700098
600,49.030420469512
601,49.9901689464673
602,43.9813920384008
603,46.4324212847094
604,51.7991872258771
605,47.5090334120974
606,46.977743403972
607,54.029586438461
608,45.4509633980528
609,47.772976479871
610,46.0306926888663
611,44.132777388308
612,46.3396940089746
613,47.6255275608989
614,54.7101090826201
615,46.9267204635977
616,50.1435779373615
617,54.5858081684447
618,45.3435292560716
619,50.3342143455731
620,48.0825345868665
621,57.6147109045297
622,66.0019412647625
623,45.1408435806844
624,42.3228729299536
625,59.5625567067315
626,50.9490010151857
627,43.1681573020416
628,45.2671511536215
629,48.2254935245497
630,49.4397063334848
631,49.0446754415591
632,45.4998246889897
633,44.6005009140514
634,44.9348453092497
635,51.9476956710102
636,54.5663804078421
637,43.0255217477964
638,53.2035992371967
639,53.1313069890437
640,57.1989478240872
641,43.1826778823845
642,47.1439650526631
643,53.4651195400615
644,46.7106525188783
645,54.3350216327038
646,49.3481737155651
647,45.2261525384632
648,50.5010875893616
649,56.2340632430382
650,48.0978021917309
651,53.0142836274778
652,50.4051256348365
653,51.0130326971991
654,47.3813190938649
655,43.420979872334
656,48.2544160878038
657,48.8270998588953
658,44.2140184485352
659,48.2859178986797
660,53.5695326336087
661,49.5279954234472
662,48.208500900249
663,53.1518856120182
664,47.3524183266774
665,43.712565500261
666,47.0834583816102
667,51.5712381867634
668,53.9281158222594
669,56.1647376283308
670,51.0972638549777
671,49.2491317195047
672,49.1088018956827
673,51.0956897487959
674,55.2768086603065
675,47.1838534833709
676,44.211494459269
677,48.4612772179439
678,57.2782572137272
679,50.3286151791965
680,50.3272106164914
681,50.4078687501583
682,49.5406139917383
683,50.4705021536961
684,50.9194727213093
685,54.1257127097673
686,43.3484439772763
687,47.7934251492449
688,51.1533344217885
689,47.2652800222823
690,51.1659863342067
691,50.5265798999645
692,46.2995019850128
693,45.3745937499904
694,50.7374233861725
695,56.8148881247619
696,43.4188159135637
697,49.1282298413258
698,40.2196577558917
699,42.7431561611582
700,55.0951507388123
701,56.9019644349816
702,49.742999657116
703,45.1761023309006
704,53.8641238430995
705,53.4118061553597
706,51.7455750850782
707,56.1207535875227
708,49.9365528728084
709,46.2201776686781
710,45.1420569019683
711,46.9154381509692
712,51.9313577928503
713,49.3853925675246
714,49.9410558789966
715,51.6982393567705
716,48.383267439753
717,45.9814335342184
718,51.5831047425685
719,47.1758957400826
720,51.3421797753258
721,57.9626033705593
722,45.0096488850297
723,48.6746552866625
724,50.9431172712254
725,46.3251426480945
726,51.7714170980234
727,55.6314405101604
728,39.5920282711858
729,43.5050058730603
730,52.5940643945146
731,51.3393766799984
732,54.7186753157236
733,60.7957393938746
734,51.795079520525
735,50.2498674470919
736,50.0024551135169
737,46.5743900706427
738,44.360257857136
739,49.9813470193871
740,49.3437313312409
741,41.5280663796404
742,46.5151602206424
743,47.3468894462877
744,54.5640910276827
745,51.1635970995497
746,51.2394461559411
747,51.1080156126378
748,62.7199054070821
749,45.5688775076691
750,60.341905445665
751,49.5953632609513
752,49.4910589131959
753,44.6361140248906
754,43.2694654981333
755,40.0989570028617
756,46.1179418229816
757,45.6413750434916
758,57.796118960025
759,49.6907687068474
760,46.9742294437072
761,52.6041515880338
762,49.349601616303
763,54.0011502679983
764,43.9501771424058
765,51.371831781413
766,56.4565590272289
767,52.3755152916403
768,49.4541742242954
769,48.1788644307972
770,51.5580818957779
771,53.0275879892027
772,49.3323264210194
773,49.4040229802868
774,55.3666376254761
775,45.7591672732707
776,50.8199912381597
777,40.6279510295789
778,48.9415315876256
779,52.5557772518332
780,48.7524261290933
781,48.2519493762959
782,47.3461942812826
783,54.9303187738368
784,42.1108911808402
785,51.1731569259858
786,46.3095680930803
787,45.4677211269003
788,52.3723302910803
789,46.4492005821921
790,51.0312130662084
791,50.6355703153085
792,50.0288103984792
793,53.9148055507839
794,46.4490677084916
795,46.6163333273778
796,46.5848564215811
797,41.4759358139237
798,47.9634776199365
799,52.1332935030644
800,48.2115802561433
801,47.6614644341696
802,51.4383653159393
803,49.369304066117
804,48.4888160025207
805,48.8981777198694
806,43.6294194285247
807,44.8216249602387
808,50.6259231897804
809,47.9955331757421
810,51.9856443904507
811,50.0685673379629
812,49.8184807226113
813,50.313349001783
814,43.9321604319136
815,46.6514303753799
816,59.3503844093338
817,52.7705791236385
818,38.6705361434177
819,44.8167732689734
820,53.9173101092128
821,49.0711782562764
822,50.2524478591482
823,42.6070455602059
824,51.5604581990204
825,47.9853880719546
826,47.2083760223083
827,52.0114692408974
828,43.4765332122983
829,51.1421086170098
830,53.1467745394636
831,49.1240114206979
832,50.5357896130259
833,48.9581131987209
834,46.8448788155881
835,50.4961172010172
836,53.5724092078492
837,46.0220258197569
838,48.8871854538274
839,46.7984449261659
840,50.1543012378106
841,55.7234544545673
842,60.2971802152351
843,53.3003599173379
844,41.0039896230725
845,55.2353350997705
846,48.6513775772925
847,54.0973964736542
848,46.5519846979897
849,45.5459666197856
850,49.3309699724509
851,48.6283165938478
852,52.1480790620499
853,42.2425750861883
854,42.3573162180458
855,49.1655378353411
856,54.0042745993238
857,53.549272790615
858,51.5684677329494
859,54.0508031570693
860,52.5055002199396
861,52.9562074388005
862,49.1182172210787
863,45.3171487744073
864,48.3854243555697
865,46.4933408259531
866,52.5165768932895
867,44.1659245005713
868,59.9477067737038
869,47.2258672341702
870,48.2165197104849
871,51.3283829159088
872,47.5629305996462
873,51.0645524353258
874,58.370541341428
875,52.782203777874
876,52.712223913461
877,43.3859514299797
878,49.0607071831192
879,51.99768029564
880,42.5440113062068
881,48.6493612464773
882,49.1956117400139
883,49.7553469742737
884,44.7847599085554
885,51.6979765362369
886,44.7273484650238
887,54.4298312137004
888,46.6671136541077
889,47.236905125465
890,54.5544482526774
891,55.1630255823305
892,56.0846029297224
893,50.1008131281112
894,48.7448545406719
895,46.0697616205506
896,50.6648131640001
897,53.9276989773868
898,43.7522493582528
899,47.2309548295021
900,48.7202412314777
901,49.3414822981122
902,50.7006834588634
903,46.6535562166023
904,49.6978828180186
905,55.8306881637381
906,54.3290590324671
907,51.1487547881346
908,43.2061092915001
909,49.226847688918
910,49.0790552924084
911,53.7782416938954
912,55.0548926078785
913,55.2637292744735
914,51.9884886735792
915,49.8770949943657
916,53.1452684055986
917,43.1663225468819
918,45.4456398009735
919,39.8625243418846
920,48.4510809747325
921,43.6029871597431
922,46.9928351548869
923,47.7735536694955
924,49.6458218250784
925,47.4197404235264
926,55.8494723596523
927,49.0425370949883
928,53.104729967515
929,43.9138626560323
930,44.9854001458656
931,46.0735623694561
932,42.1847101631365
933,49.9773590938285
934,54.6830730071116
935,54.2662463628094
936,49.3337990838054
937,49.663931499965
938,46.2039079668997
939,49.7194601076399
940,51.2449734383292
941,46.7160083756915
942,46.8291973645957
943,43.5638162296525
944,45.4941088185979
945,46.5786732021513
946,49.5211609832202
947,43.0085188978261
948,47.5731847319722
949,53.5675155271814
950,54.0952338385058
951,42.5022398384758
952,56.0350631616237
953,55.298628588741
954,53.4731487602343
955,43.0935753476491
956,54.2406047803092
957,45.8977583140036
958,53.9845012453444
959,55.187857938432
960,55.5223447407953
961,47.3977023198534
962,51.3274238168245
963,48.515388303529
964,51.3203101334579
965,48.3270938689521
966,44.9497860808211
967,50.470915994279
968,44.5210040193285
969,48.0574172961965
970,49.6326689964737
971,42.5819196313643
972,48.0876262593872
973,52.3340231754772
974,48.5681035024561
975,54.626402729643
976,43.922877188579
977,45.162441374302
978,49.5048596748385
979,47.1330263750774
980,50.9793751919137
981,39.8437892386651
982,40.2492672633358
983,41.0636061042945
984,46.1287173052433
985,49.2496108132913
986,50.7111458056773
987,47.5517620641812
988,55.1065788764069
989,42.7419138531981
990,53.3512723437249
991,55.8858735050858
992,44.5204605720288
993,54.5502834975186
994,44.8512156733736
995,56.6895987979832
996,50.36074702139
997,52.1411250402476
998,55.8492204867434
999,50.3075279488022
1000,47.7636191777622
